LGA_CODE_2021,D_5_9_FPET_MPTLF,D_5_9_FPET_MPNLF,D_5_9_FPET_MPLFSNS,D_5_9_FPET_T,D_5_9_FPULFTW_MPEFT,D_5_9_FPULFTW_MPEPT,D_5_9_FPULFTW_MP_EAW,D_5_9_FPULFTW_MP_E_HNS,D_5_9_FPULFTW_MPET,D_5_9_FPULFTW_MPULFTW,D_5_9_FPULFTW_MPULPTW,D_5_9_FPULFTW_MPUT,D_5_9_FPULFTW_MPTLF,D_5_9_FPULFTW_MPNLF,D_5_9_FPULFTW_MPLFSNS,D_5_9_FPULFTW_T,D_5_9_FPULPTW_MPEFT,D_5_9_FPULPTW_MPEPT,D_5_9_FPULPTW_MPEAW,D_5_9_FPULPTW_MP_E_HNS,D_5_9_FPULPTW_MPET,D_5_9_FPULPTW_MPULFTW,D_5_9_FPULPTW_MPULPTW,D_5_9_FPULPTW_MPUT,D_5_9_FPULPTW_MPTLF,D_5_9_FPULPTW_MPNLF,D_5_9_FPULPTW_MPLFSNS,D_5_9_FPULPTW_T,D_5_9_FPUT_MPEFT,D_5_9_FPUT_MPEPT,D_5_9_FPUT_MPEAW,D_5_9_FPUT_MPEHNS,D_5_9_FPUT_MPET,D_5_9_FPUT_MPULFTW,D_5_9_FPUT_MPULPTW,D_5_9_FPUT_MPUT,D_5_9_FPUT_MPTLF,D_5_9_FPUT_MPNLF,D_5_9_FPUT_MPLFSNS,D_5_9_FPUT_T,D_5_9_FPTLF_MPEFT,D_5_9_FPTLF_MPEPT,D_5_9_FPTLF_MPEAW,D_5_9_FPTLF_MPEHNS,D_5_9_FPTLF_MPET,D_5_9_FPTLF_MPULFTW,D_5_9_FPTLF_MPULPTW,D_5_9_FPTLF_MPUT,D_5_9_FPTLF_MPTLF,D_5_9_FPTLF_MPNLF,D_5_9_FPTLF_MPLFSNS,D_5_9_FPTLF_T,D_5_9_FPNLF_MPEFT,D_5_9_FPNLF_MPEPT,D_5_9_FPNLF_MPEAW,D_5_9_FPNLF_MPEHNS,D_5_9_FPNLF_MPET,D_5_9_FPNLF_MPULFTW,D_5_9_FPNLF_MPULPTW,D_5_9_FPNLF_MPUT,D_5_9_FPNLF_MPTLF,D_5_9_FPNLF_MPNLF,D_5_9_FPNLF_MPLFSNS,D_5_9_FPNLF_T,D_5_9_FPLFSNS_MPEFT,D_5_9_FPLFSNS_MPEPT,D_5_9_FPLFSNS_MPEAW,D_5_9_FPLFSNS_MPEHNS,D_5_9_FPLFSNS_MPET,D_5_9_FPLFSNS_MPULFTW,D_5_9_FPLFSNS_MPULPTW,D_5_9_FPLFSNS_MPUT,D_5_9_FPLFSNS_MPTLF,D_5_9_FPLFSNS_MPNLF,D_5_9_FPLFSNS_MPLFSNS,D_5_9_FPLFSNS_T,D_5_9_FPT_MPEFT,D_5_9_FPT_MPEPT,D_5_9_FPT_MPEAW,D_5_9_FPT_MPEHNS,D_5_9_FPT_MPET,D_5_9_FPT_MPULFTW,D_5_9_FPT_MPULPTW,D_5_9_FPT_MPUT,D_5_9_FPT_MPTLF,D_5_9_FPT_MPNLF,D_5_9_FPT_MPLFSNS,D_5_9_FPT_T,D_10_12_FPEFT_MPEFT,D_10_12_FPEFT_MPEPT,D_10_12_FPEFT_MPEAW,D_10_12_FPEFT_MPEHNS,D_10_12_FPEFT_MPET,D_10_12_FPEFT_MPULFTW,D_10_12_FPEFT_MPULPTW,D_10_12_FPEFT_MPUT,D_10_12_FPEFT_MPTLF,D_10_12_FPEFT_MPNLF,D_10_12_FPEFT_MPLFSNS,D_10_12_FPEFT_T,D_10_12_FPEPT_MPEFT,D_10_12_FPEPT_MPEPT,D_10_12_FPEPT_MPEAW,D_10_12_FPEPT_MPEHNS,D_10_12_FPEPT_MPET,D_10_12_FPEPT_MPULFTW,D_10_12_FPEPT_MPULPTW,D_10_12_FPEPT_MPUT,D_10_12_FPEPT_MPTLF,D_10_12_FPEPT_MPNLF,D_10_12_FPEPT_MPLFSNS,D_10_12_FPEPT_T,D_10_12_FPEAW_MPEFT,D_10_12_FPEAW_MPEPT,D_10_12_FPEAW_MPEAW,D_10_12_FPEAW_MPEHNS,D_10_12_FPEAW_MPET,D_10_12_FPEAW_MPULFTW,D_10_12_FPEAW_MPULPTW,D_10_12_FPEAW_MPUT,D_10_12_FPEAW_MPTLF,D_10_12_FPEAW_MPNLF,D_10_12_FPEAW_MPLFSNS,D_10_12_FPEAW_T,D_10_12_FPHNS_MPEFT,D_10_12_FPHNS_MPEPT,D_10_12_FPHNS_MPEAW,D_10_12_FPHNS_MPEHNS,D_10_12_FPHNS_MPET,D_10_12_FPHNS_MPULFTW,D_10_12_FPHNS_MPULPTW,D_10_12_FPHNS_MPUT,D_10_12_FPHNS_MPTLF,D_10_12_FPHNS_MPNLF,D_10_12_FPHNS_MPLFSNS,D_10_12_FPHNS_T,D_10_12_FPET_MPEFT,D_10_12_FPET_MPEPT,D_10_12_FPET_MPEAW,D_10_12_FPET_MPEHNS,D_10_12_FPET_MPET,D_10_12_FPET_MPULFTW,D_10_12_FPET_MPULPTW,D_10_12_FPET_MPUT,D_10_12_FPET_MPTLF,D_10_12_FPET_MPNLF,D_10_12_FPET_MPLFSNS,D_10_12_FPET_T,D_10_12_FPULFTW_MPEFT,D_10_12_FPULFTW_MPEPT,D_10_12_FPULFTW_MPEAW,D_10_12_FPULFTW_MPEHNS,D_10_12_FPULFTW_MPET,D_10_12_FPULFTW_MPULFTW,D_10_12_FPULFTW_MPULPTW,D_10_12_FPULFTW_MPUT,D_10_12_FPULFTW_MPTLF,D_10_12_FPULFTW_MPNLF,D_10_12_FPULFTW_MPLFSNS,D_10_12_FPULFTW_T,D_10_12_FPULPTW_MPEFT,D_10_12_FPULPTW_MPEPT,D_10_12_FPULPTW_MPEAW,D_10_12_FPULPTW_MPEHNS,D_10_12_FPULPTW_MPET,D_10_12_FPULPTW_MPULFTW,D_10_12_FPULPTW_MPULPTW,D_10_12_FPULPTW_MPUT,D_10_12_FPULPTW_MPTLF,D_10_12_FPULPTW_MPNLF,D_10_12_FPULPTW_MPLFSNS,D_10_12_FPULPTW_T,D_10_12_FPUT_MPEFT,D_10_12_FPUT_MPEPT,D_10_12_FPUT_MPEAW,D_10_12_FPUT_MPEHNS,D_10_12_FPUT_MPET,D_10_12_FPUT_MPULFTW,D_10_12_FPUT_MPULPTW,D_10_12_FPUT_MPUT,D_10_12_FPUT_MPTLF,D_10_12_FPUT_MPNLF,D_10_12_FPUT_MPLFSNS,D_10_12_FPUT_T,D_10_12_FPTLF_MPEFT,D_10_12_FPTLF_MPEPT,D_10_12_FPTLF_MPEAW,D_10_12_FPTLF_MPEHNS,D_10_12_FPTLF_MPET,D_10_12_FPTLF_MPULFTW,D_10_12_FPTLF_MPULPTW,D_10_12_FPTLF_MPUT,D_10_12_FPTLF_MPTLF,D_10_12_FPTLF_MPNLF,D_10_12_FPTLF_MPLFSNS,D_10_12_FPTLF_T,D_10_12_FPNLF_MPEFT,D_10_12_FPNLF_MPEPT,D_10_12_FPNLF_MPEAW,D_10_12_FPNLF_MPEHNS
LGA39499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40070,210,8,0,220,6,0,0,0,5,0,0,0,5,0,0,5,6,0,0,0,6,0,0,0,6,0,0,6,13,0,0,0,13,0,0,0,13,0,0,13,181,25,9,0,218,4,0,7,224,8,0,228,34,12,4,0,50,4,4,5,52,18,0,73,0,0,0,0,0,0,0,0,0,0,4,0,218,42,7,0,268,5,4,8,278,26,0,303,61,6,6,0,68,4,0,4,66,4,0,79,59,12,0,0,68,0,0,0,68,3,0,69,6,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,4,0,0,0,4,0,0,4,113,14,3,0,143,4,0,4,141,11,0,150,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,8,10,0,0,0,10,0,0,0,8,0,0,8,121,14,3,0,150,6,0,6,150,8,0,161,16,4,0,0
LGA40120,1658,47,0,1707,3,0,0,0,3,0,0,0,3,0,0,3,20,0,0,0,24,0,0,0,24,0,0,24,26,0,0,0,22,0,0,0,22,0,0,32,1442,201,16,19,1671,13,0,13,1684,45,0,1734,213,42,0,0,258,3,3,7,263,17,0,283,3,0,0,0,0,0,0,0,0,0,3,4,1657,239,21,18,1932,10,3,14,1950,67,6,2025,388,53,11,5,455,5,0,3,457,14,0,473,569,60,9,4,641,8,0,8,648,18,0,661,15,5,0,0,26,0,0,0,26,4,0,28,3,0,0,0,3,0,0,0,3,0,0,3,972,121,23,8,1118,9,0,15,1131,30,0,1167,7,0,0,0,7,4,0,4,10,0,0,11,8,0,0,0,11,0,0,0,11,0,0,10,14,0,0,0,18,4,0,4,17,3,0,22,989,120,23,8,1135,10,0,10,1149,34,0,1190,117,26,0,0
LGA40150,330,15,3,352,5,0,0,0,3,0,0,0,3,0,0,3,7,0,0,0,8,0,0,0,8,0,0,8,8,0,0,0,10,0,0,0,10,0,0,10,289,42,11,3,338,0,0,4,342,15,3,357,56,20,5,0,91,0,0,0,91,9,0,99,0,0,0,0,0,0,0,0,0,0,0,5,343,64,10,3,427,0,0,4,426,28,4,459,72,10,0,0,92,0,0,0,92,11,0,99,88,20,9,0,113,0,0,0,115,0,0,113,3,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,170,31,5,0,216,3,0,3,214,9,4,228,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,6,0,0,6,3,0,0,0,4,0,0,0,4,0,0,4,172,35,5,0,221,3,0,3,221,9,4,228,41,5,0,0
LGA40220,693,38,0,732,3,0,0,0,3,0,0,0,3,0,0,3,18,6,0,0,21,0,0,0,22,0,0,22,22,6,0,0,22,0,0,0,25,0,0,25,580,98,18,7,703,12,4,13,716,38,0,760,173,26,7,0,203,4,0,4,209,28,0,232,0,0,0,0,4,0,0,0,4,0,0,4,755,123,23,13,912,15,4,15,927,65,0,992,169,25,0,0,197,0,0,0,198,10,0,207,257,46,7,0,311,3,0,3,317,20,0,333,6,7,0,0,11,0,0,0,11,0,0,14,0,0,0,0,0,0,0,0,3,0,0,3,435,77,13,5,523,4,0,8,528,30,0,557,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,15,0,0,0,15,0,0,14,11,0,0,0,12,0,0,0,12,0,0,14,445,77,13,5,534,4,0,8,542,32,0,572,64,15,0,0
LGA40250,13,7,0,31,0,4,0,0,4,3,0,9,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,9,0,5,5,0,0,13,7,7,0,0,16,7,0,9,26,7,4,38,6,6,0,0,14,12,0,15,26,49,0,74,0,0,0,0,0,0,0,0,0,0,6,6,12,12,0,0,30,22,3,28,51,58,12,123,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,5,0,5,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,0,7,0,0,0,0,0,5,0,5,4,7,0,17,3,4,0,0
LGA40310,886,36,3,925,4,0,0,0,5,0,0,0,5,0,0,5,12,0,0,0,12,0,0,0,12,0,0,16,16,0,0,0,17,0,0,0,17,0,0,18,796,76,15,9,896,0,8,11,905,33,3,945,142,11,6,11,173,0,0,0,176,16,0,188,0,0,0,0,0,0,0,0,0,0,0,0,939,88,22,19,1069,3,8,9,1081,53,6,1136,235,24,0,0,264,0,0,0,264,5,0,271,254,25,13,0,292,0,0,5,295,10,0,303,11,0,0,0,16,0,0,0,16,0,0,19,0,0,0,0,4,0,0,0,4,0,0,4,504,54,10,4,573,0,0,5,579,17,0,597,3,0,0,0,3,0,0,0,3,0,0,3,9,5,0,0,14,0,0,0,12,0,0,13,11,5,0,0,14,0,0,0,17,0,0,12,515,54,11,4,589,0,0,4,590,20,0,611,80,5,0,0
LGA40430,65,5,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,0,0,0,0,3,0,3,3,0,0,3,59,3,0,0,64,3,0,3,69,5,0,72,8,3,0,0,10,0,0,0,11,4,0,15,5,0,0,0,5,0,0,0,5,0,0,5,67,8,0,0,77,4,0,4,80,7,0,90,10,0,0,0,7,0,0,0,7,0,0,7,20,0,0,0,23,0,0,0,23,0,0,23,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,5,0,0,0,5,0,0,5,36,0,0,0,42,0,0,0,42,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,42,0,0,0,42,0,0,42,3,0,0,0
LGA40520,270,10,0,282,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,6,6,8,0,0,8,4,0,0,0,4,0,6,4,6,0,0,6,242,26,0,3,274,3,4,10,285,10,0,294,52,0,0,9,57,0,6,6,62,6,0,70,0,0,0,0,0,0,0,0,0,0,4,3,292,32,0,6,331,3,10,11,346,19,4,367,65,4,0,0,73,0,0,0,75,0,0,77,99,6,5,0,105,0,0,0,105,6,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,10,8,0,183,0,0,0,182,12,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,167,10,8,0,183,0,4,8,190,11,0,201,15,0,0,3
LGA40700,1823,73,8,1903,25,9,0,0,31,0,0,3,37,0,0,41,52,3,0,0,59,0,0,3,63,0,0,63,78,13,0,0,95,3,0,5,99,0,0,99,1597,257,20,12,1895,24,4,32,1926,76,8,2005,262,36,7,9,309,3,5,4,321,38,0,358,0,0,0,0,0,0,0,0,0,0,4,6,1865,298,31,18,2207,26,4,35,2246,112,13,2370,484,71,10,0,562,4,4,4,575,33,0,606,514,69,0,0,590,6,0,6,594,17,6,614,16,4,9,0,25,0,0,0,25,0,0,25,5,0,0,5,7,0,0,0,7,0,0,7,1017,145,17,9,1186,6,4,10,1202,51,4,1251,9,5,0,0,15,0,0,0,13,0,0,13,22,0,0,0,20,0,0,0,25,0,0,25,30,5,0,0,34,4,0,4,37,0,0,37,1054,149,17,9,1222,12,4,15,1236,51,4,1295,162,31,4,0
LGA40910,1953,79,5,2034,19,3,0,0,26,6,0,6,33,0,0,33,37,10,0,0,49,6,0,6,55,0,0,50,55,17,0,0,72,14,0,14,87,0,0,87,1669,299,23,11,1997,26,6,35,2036,77,5,2119,282,57,10,4,358,8,3,10,371,55,0,426,0,0,0,0,0,0,0,0,0,0,9,10,1951,355,33,21,2361,41,15,48,2406,129,15,2555,419,72,5,0,497,8,0,8,504,17,0,523,501,77,5,4,588,9,0,11,597,21,0,615,20,0,0,0,25,0,0,0,25,0,3,24,3,0,0,5,11,0,0,0,14,0,0,14,942,148,9,13,1116,20,0,17,1134,40,3,1180,8,0,0,0,14,3,0,3,15,0,0,13,15,6,0,0,22,0,3,6,24,0,0,26,22,10,0,0,32,0,3,3,34,0,0,41,969,159,9,13,1147,19,6,23,1172,43,3,1221,113,38,5,3
LGA41010,120,6,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,13,0,0,120,0,0,0,120,6,0,125,15,6,0,5,23,0,0,3,21,15,0,39,0,0,0,0,0,0,0,0,0,0,4,4,113,16,6,10,142,0,0,3,142,19,4,168,25,4,0,6,26,0,0,0,26,0,0,27,13,3,0,0,19,0,0,0,19,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7,0,3,54,0,0,0,54,5,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,5,0,3,55,0,0,0,55,5,0,58,0,0,0,0
LGA41060,3521,96,8,3621,23,4,0,0,35,4,0,4,36,4,0,35,41,17,3,0,67,5,5,9,71,8,0,77,70,22,3,4,101,6,5,12,111,8,0,117,2999,488,55,24,3567,45,17,62,3626,100,8,3740,508,150,15,21,685,25,5,30,716,120,5,839,7,7,0,8,19,0,0,0,19,0,9,35,3515,643,67,48,4273,69,23,89,4366,227,20,4615,746,113,10,7,875,13,4,16,888,26,0,920,925,156,17,4,1099,3,6,11,1113,26,6,1138,35,12,3,0,49,0,0,0,54,0,0,54,10,0,3,9,17,0,0,0,22,0,4,24,1710,282,33,15,2044,17,10,28,2071,57,5,2134,10,4,0,0,11,8,0,8,18,0,0,18,22,0,0,0,26,8,0,8,30,0,0,30,33,3,0,0,39,12,0,12,51,0,0,51,1743,290,33,17,2082,27,10,36,2119,57,5,2187,241,69,5,4
LGA41140,307,8,0,317,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,275,31,5,3,312,4,3,3,319,8,0,324,45,4,5,6,51,0,0,0,56,6,0,57,0,0,0,0,0,0,0,0,0,0,0,0,310,34,4,5,366,3,3,6,368,6,0,379,51,11,0,0,65,0,0,0,65,3,0,66,95,17,0,0,119,0,0,0,115,7,0,124,5,4,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,153,31,3,0,187,0,0,0,189,6,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,4,0,0,4,153,30,8,0,191,0,0,0,193,6,0,203,22,4,0,0
LGA41190,96,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,7,0,0,94,0,0,0,96,0,0,96,3,0,0,0,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,81,7,0,0,95,0,0,0,99,0,0,99,16,0,0,0,16,0,0,0,16,0,0,16,31,0,0,0,32,0,0,0,31,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,47,0,0,0,48,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,47,0,0,0,48,0,0,48,3,0,0,0
LGA41330,15,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,3,0,3,22,3,0,23,0,0,0,0,0,0,0,0,0,4,6,8,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,3,0,3,22,7,0,32,0,0,0,0,4,0,0,0,4,0,0,3,0,0,0,0,3,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,6,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,6,5,0,13,0,0,0,0
LGA41560,253,13,3,274,0,0,0,0,0,0,0,0,4,0,0,4,3,4,0,0,7,0,0,3,8,0,0,4,0,4,0,0,3,0,0,4,7,0,0,13,209,35,8,5,256,4,8,11,267,17,3,281,63,19,3,0,85,0,0,3,83,38,0,121,0,0,0,0,0,0,0,0,0,0,3,3,272,48,12,3,336,7,9,9,347,51,5,405,53,18,0,0,69,0,0,0,75,5,0,71,111,25,3,0,134,0,4,4,146,6,0,143,0,0,4,0,4,0,0,0,4,0,0,4,0,0,0,7,7,0,0,0,7,0,0,7,166,40,6,6,214,0,4,9,220,5,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,44,6,6,215,0,4,9,223,5,0,232,22,9,3,0
LGA41750,35,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,0,0,35,0,0,0,35,0,0,37,12,0,0,0,12,0,0,0,12,6,0,23,0,0,0,0,0,0,0,0,0,0,0,0,41,6,0,0,50,0,0,0,50,9,0,53,6,0,0,0,8,0,0,0,10,0,0,10,12,0,0,0,10,0,0,0,10,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,0,18,0,0,0,22,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,17,5,0,0,18,0,0,0,22,4,0,24,4,0,0,0
LGA41830,31,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,31,0,0,0,31,0,0,31,5,7,0,0,7,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,33,4,0,0,40,0,0,0,40,0,0,45,9,0,0,0,8,0,0,0,8,0,0,8,11,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,17,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,17,0,0,0,17,0,0,17,3,4,0,0
LGA41960,45,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,5,0,0,45,0,0,0,46,0,0,48,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,57,0,0,0,55,0,0,54,3,0,0,0,9,0,0,0,9,0,0,9,15,0,0,0,15,0,0,4,19,4,0,18,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,29,0,0,4,33,4,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,29,0,0,4,33,4,0,33,0,0,0,0
LGA42030,617,37,0,658,10,0,0,0,10,0,0,0,10,0,0,10,11,0,0,0,11,0,0,0,11,0,0,12,22,0,0,0,22,0,0,0,22,0,0,22,548,61,12,4,633,6,0,5,638,35,0,678,165,32,8,0,207,3,0,3,212,21,0,232,3,0,0,0,4,0,0,0,4,0,7,7,717,99,24,4,844,8,0,11,854,55,9,917,177,25,4,0,204,0,0,6,209,6,0,220,165,20,3,0,194,4,0,4,194,0,0,194,12,0,3,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,4,351,51,12,0,413,3,0,5,418,14,0,434,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,5,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,352,51,12,0,412,3,0,8,421,16,0,439,73,10,0,0
LGA42110,109,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,8,0,0,110,0,0,0,109,0,0,110,29,6,0,4,35,0,0,4,32,5,0,45,0,0,0,0,0,0,0,0,0,0,0,0,127,12,0,4,145,0,9,3,148,8,0,162,24,4,0,0,24,0,0,0,24,0,0,24,48,0,0,0,42,0,0,0,42,7,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,4,0,0,77,0,0,0,77,11,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,4,0,0,77,0,0,0,77,11,0,81,15,0,0,0
LGA42250,334,18,6,345,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,5,0,0,5,4,0,0,0,5,0,0,0,5,0,0,5,281,32,6,10,329,3,0,3,333,18,6,353,47,4,0,0,44,0,0,0,44,9,0,57,0,0,0,0,0,0,0,0,0,0,0,0,327,32,9,10,382,3,0,3,388,23,6,407,72,4,0,0,80,0,0,0,80,3,0,84,109,10,0,0,119,0,0,0,119,4,0,122,5,0,4,0,9,0,0,0,9,0,0,9,4,0,0,5,4,0,0,0,4,0,0,8,186,17,6,6,218,0,0,0,218,8,0,225,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,188,17,6,7,216,0,0,0,216,8,0,231,21,0,0,0
LGA42600,1119,20,0,1138,5,4,0,0,10,0,0,0,10,0,0,14,17,0,0,0,20,0,0,0,20,0,0,18,22,4,0,0,25,0,0,0,27,0,0,30,979,129,19,0,1131,11,6,19,1143,25,0,1169,108,19,0,0,124,3,0,3,132,18,0,144,5,0,0,0,3,0,0,0,3,0,3,8,1088,151,17,5,1258,21,6,26,1284,42,3,1327,266,37,8,0,313,8,0,8,315,13,0,330,327,38,6,0,374,5,0,5,374,5,0,380,9,3,0,0,10,0,0,0,10,0,0,14,0,0,0,4,9,0,0,0,9,0,0,10,603,86,14,3,704,6,0,11,714,20,0,735,0,0,0,0,4,0,0,0,3,0,0,3,4,0,0,0,5,0,0,0,5,0,0,5,6,0,0,0,8,0,0,0,9,0,0,9,610,87,14,3,712,7,0,12,722,20,0,742,52,4,0,0
