SA3_CODE_2021,C21_1500_1999_R100_149,C21_1500_1999_R150_199,C21_1500_1999_R200_224,C21_1500_1999_R225_274,C21_1500_1999_R275_349,C21_1500_1999_R350_449,C21_1500_1999_R450_549,C21_1500_1999_R550_649,C21_1500_1999_R650more,C21_1500_1999_R_NS,C21_1500_1999_R_Tot,C21_2000_2499_R1_74,C21_2000_2499_R75_99,C21_2000_2499_R100_149,C21_2000_2499_R150_199,C21_2000_2499_R200_224,C21_2000_2499_R225_274,C21_2000_2499_R275_349,C21_2000_2499_R350_449,C21_2000_2499_R450_549,C21_2000_2499_R550_649,C21_2000_2499_R650more,C21_2000_2499_R_NS,C21_2000_2499_R_Tot,C21_2500_2999_R1_74,C21_2500_2999_R75_99,C21_2500_2999_R100_149,C21_2500_2999_R150_199,C21_2500_2999_R200_224,C21_2500_2999_R225_274,C21_2500_2999_R275_349,C21_2500_2999_R350_449,C21_2500_2999_R450_549,C21_2500_2999_R550_649,C21_2500_2999_R650more,C21_2500_2999_R_NS,C21_2500_2999_R_Tot,C21_3000_3999_R1_74,C21_3000_3999_R75_99,C21_3000_3999_R100_149,C21_3000_3999_R150_199,C21_3000_3999_R200_224,C21_3000_3999_R225_274,C21_3000_3999_R275_349,C21_3000_3999_R350_449,C21_3000_3999_R450_549,C21_3000_3999_R550_649,C21_3000_3999_R650more,C21_3000_3999_R_NS,C21_3000_3999_R_Tot,C21_4000more_R1_74,C21_4000more_R75_99,C21_4000more_R100_149,C21_4000more_R150_199,C21_4000more_R200_224,C21_4000more_R225_274,C21_4000more_R275_349,C21_4000more_R350_449,C21_4000more_R450_549,C21_4000more_R550_649,C21_4000more_R650more,C21_4000more_R_NS,C21_4000more_R_Tot,C21_PI_S_R1_74,C21_PI_S_R75_99,C21_PI_S_R100_149,C21_PI_S_R150_199,C21_PI_S_R200_224,C21_PI_S_R225_274,C21_PI_S_R275_349,C21_PI_S_R350_449,C21_PI_S_R450_549,C21_PI_S_R550_649,C21_PI_S_R650more,C21_PI_S_R_NS,C21_PI_S_R_Tot,C21_AI_NS_R1_74,C21_AI_NS_R75_99,C21_AI_NS_R100_149,C21_AI_NS_R150_199,C21_AI_NS_R200_224,C21_AI_NS_R225_274,C21_AI_NS_R275_349,C21_AI_NS_R350_449,C21_AI_NS_R450_549,C21_AI_NS_R550_649,C21_AI_NS_R650more,C21_AI_NS_R_NS,C21_AI_NS_R_Tot,C21_Tot_R1_74,C21_Tot_R75_99,C21_Tot_R100_149,C21_Tot_R150_199,C21_Tot_R200_224,C21_Tot_R225_274,C21_Tot_R275_349,C21_Tot_R350_449,C21_Tot_R450_549,C21_Tot_R550_649,C21_Tot_R650more,C21_Tot_R_NS,C21_Tot_R_Tot
50601,7,14,40,113,282,340,75,9,11,16,923,5,0,6,15,21,76,177,258,115,14,5,12,703,0,0,11,6,6,18,76,142,53,14,3,11,350,0,0,0,6,5,17,58,151,86,13,3,7,344,0,3,6,4,4,13,36,82,68,26,6,12,259,5,0,7,15,12,49,134,170,66,18,10,24,499,4,0,11,14,14,19,14,17,3,0,0,40,133,43,42,296,383,420,1082,2066,1859,620,113,51,256,7242
50602,24,28,48,155,479,740,182,50,29,32,1772,3,0,10,18,46,114,402,795,283,72,27,33,1813,0,3,9,16,15,32,165,386,177,48,21,15,897,0,0,7,14,14,36,143,454,310,96,50,16,1147,8,0,11,12,10,13,70,253,236,126,113,37,888,0,4,20,21,13,41,150,356,195,65,42,53,959,3,0,39,8,3,7,19,18,4,5,0,51,166,108,146,878,556,571,1216,2977,4467,1694,518,337,447,13913
50603,37,32,18,76,370,590,176,30,13,25,1368,0,4,31,24,16,63,284,643,205,40,28,37,1374,5,0,11,10,13,30,148,331,151,40,25,17,782,0,5,19,15,13,26,141,369,207,65,41,15,912,0,6,14,13,5,12,68,258,189,84,79,23,748,3,3,23,27,14,38,146,397,145,50,31,50,925,0,3,14,15,6,7,20,20,5,5,0,47,133,56,91,656,547,268,699,2412,3931,1392,369,255,406,11083
50604,21,15,47,138,487,529,112,15,9,38,1426,4,5,12,6,22,94,308,479,152,13,4,31,1129,6,0,5,6,10,23,139,281,95,18,5,6,603,0,0,3,12,10,34,125,243,137,18,13,10,607,0,5,7,6,10,18,46,149,109,36,3,18,407,7,0,11,26,12,40,195,293,105,23,18,47,772,4,0,8,15,8,19,18,13,3,0,0,54,143,67,80,428,498,470,1179,3109,3251,930,153,91,430,10677
50605,9,5,12,20,89,236,65,7,10,11,461,4,0,4,4,5,8,71,210,89,15,8,8,425,0,0,0,3,4,8,34,110,50,7,6,4,233,0,0,0,4,4,5,37,100,73,15,5,5,251,0,0,4,0,4,4,13,63,62,26,16,5,197,0,0,6,8,9,4,30,117,70,23,9,28,300,0,0,4,0,3,0,7,3,0,0,0,14,36,18,20,147,139,109,169,704,1400,550,115,62,158,3579
50606,0,4,4,6,27,96,24,9,8,6,179,0,0,0,0,0,4,27,88,27,3,4,3,165,0,0,0,5,3,6,8,35,10,3,0,0,72,0,0,0,0,0,0,7,45,24,6,6,3,94,0,0,0,0,0,4,3,29,16,11,3,4,67,0,0,0,0,3,3,19,64,22,6,5,3,127,0,0,0,0,0,0,0,5,0,0,0,3,11,5,5,17,32,38,60,228,615,172,45,30,55,1301
50607,20,16,18,47,237,288,106,30,41,11,819,0,0,7,11,12,33,175,306,142,65,50,22,821,0,0,10,8,4,17,79,153,94,31,31,3,433,0,0,4,3,14,12,68,139,154,83,71,15,557,0,0,0,4,0,14,45,116,137,144,248,10,727,3,0,6,14,4,19,74,128,70,44,55,23,440,0,0,9,3,7,6,7,5,9,0,0,25,73,38,63,327,246,161,446,1423,1702,905,460,547,208,6524
50701,14,23,23,69,280,670,238,36,17,31,1392,0,0,13,18,24,45,219,647,292,54,21,33,1369,0,0,7,15,0,24,87,330,156,44,8,16,698,0,0,8,9,6,20,70,350,270,94,32,20,882,3,0,9,10,6,16,31,218,205,85,77,17,667,0,6,12,18,8,36,94,312,216,52,28,38,815,0,0,22,12,11,6,8,23,9,3,0,50,141,69,86,535,491,385,716,1861,4067,1756,430,225,351,10972
50702,11,4,7,35,80,168,102,43,34,12,508,0,0,5,10,6,29,71,177,136,65,54,21,579,0,0,4,0,4,6,24,48,69,48,33,4,245,0,0,0,0,4,7,14,80,112,78,80,13,395,6,0,5,3,8,10,12,46,97,114,246,10,549,4,0,10,11,10,12,22,64,114,53,71,15,398,0,3,21,0,3,4,9,6,3,0,13,26,80,70,90,489,240,167,345,598,994,775,471,612,198,5047
50703,5,9,23,58,191,233,17,0,5,14,558,0,0,6,5,7,22,112,201,26,3,0,10,395,0,0,0,4,4,23,50,116,26,0,4,5,237,0,0,0,0,3,24,50,120,28,0,3,5,233,0,0,5,7,3,4,20,57,25,8,4,8,141,0,0,5,4,13,37,91,138,30,0,5,21,339,3,4,9,7,4,4,6,12,0,0,0,19,68,35,33,238,296,248,578,1167,1368,189,21,28,163,4347
50704,14,18,22,38,136,356,207,77,38,21,921,5,0,8,10,16,38,108,340,252,93,70,28,969,0,0,0,10,0,12,53,157,163,76,52,10,545,0,0,3,7,3,8,78,219,254,129,106,18,813,0,0,9,6,9,9,22,129,240,206,377,20,1017,0,0,11,11,7,10,37,164,153,89,82,23,590,0,0,15,9,0,9,6,10,0,4,5,27,81,41,50,453,320,195,378,1082,2253,1601,784,799,268,8238
50705,8,17,41,150,500,627,100,12,8,33,1500,4,0,6,14,21,103,328,613,112,18,14,28,1274,0,0,0,9,14,54,140,343,75,10,3,8,662,0,0,5,5,8,46,132,349,129,24,12,17,724,0,0,3,10,3,27,69,205,100,44,16,13,486,0,0,12,24,17,91,259,532,126,25,9,58,1146,3,0,13,13,4,15,37,21,6,3,6,52,178,51,60,390,505,516,1453,3504,4232,823,161,96,399,12188
50901,31,59,46,78,220,175,37,4,7,59,718,6,5,18,36,41,57,139,165,36,0,10,33,555,0,0,14,11,9,24,72,82,19,4,3,16,272,3,4,13,10,19,22,52,90,32,9,5,15,284,6,5,6,8,10,21,37,50,33,8,16,21,224,0,9,20,24,25,43,85,106,31,4,3,25,370,4,3,30,20,8,5,3,4,5,0,0,37,116,84,95,595,720,470,754,1405,1114,251,41,65,371,5969
50902,42,50,48,97,101,68,7,4,10,80,536,13,13,29,41,49,69,99,58,14,3,4,60,453,9,0,14,20,13,32,41,37,3,0,3,21,192,4,0,20,16,20,46,56,42,20,0,0,37,254,5,0,14,14,11,18,34,21,17,5,3,29,169,11,3,19,30,17,44,52,52,10,5,0,17,268,9,3,19,11,0,5,13,5,0,0,4,29,95,124,118,565,563,413,704,696,440,94,28,45,421,4213
50903,15,26,41,36,45,14,6,0,3,27,207,7,6,11,29,31,29,38,20,0,0,0,23,195,0,0,6,7,12,15,19,5,0,0,0,16,78,5,3,4,3,0,18,21,12,0,0,6,17,88,0,6,4,6,4,4,7,8,0,0,0,11,56,3,0,9,20,10,13,21,17,0,0,0,17,113,4,4,3,13,5,3,0,0,0,0,0,9,42,69,58,248,257,231,298,242,114,14,6,13,185,1733
51001,91,78,56,68,91,104,54,23,46,88,802,48,22,71,62,43,63,92,126,77,27,58,104,788,15,9,26,27,26,41,45,62,50,31,45,52,429,27,13,39,40,38,57,71,68,61,38,87,74,610,20,10,39,26,33,57,59,52,59,50,155,83,633,52,46,52,46,26,55,50,53,47,40,62,69,603,30,38,45,12,8,8,9,8,6,0,0,63,226,779,588,885,618,372,537,661,723,415,236,503,827,7142
51002,65,59,30,40,33,57,56,21,28,84,547,117,12,87,46,33,47,42,76,66,38,47,117,720,26,4,78,17,15,15,23,35,36,22,24,36,333,136,20,203,28,52,35,31,45,64,47,84,107,844,224,17,300,35,44,38,30,44,73,61,115,137,1118,70,17,83,13,12,15,14,30,29,14,32,46,375,11,7,15,8,5,5,4,6,0,0,3,41,108,792,136,965,281,238,266,263,365,376,220,369,697,4964
51003,41,20,37,47,64,60,41,33,58,75,554,178,19,53,30,36,50,61,87,54,55,90,103,820,73,12,15,21,21,19,19,39,21,24,52,45,377,255,27,47,40,32,49,70,47,65,58,143,112,953,577,39,92,83,36,66,77,47,70,47,251,187,1578,146,15,20,29,15,19,30,30,21,21,68,41,458,9,0,0,3,0,0,3,0,3,0,10,28,55,1391,162,395,307,227,316,420,393,331,270,728,709,5632
51101,9,12,20,29,43,40,6,3,6,26,188,0,0,9,8,12,39,60,48,7,0,6,23,220,3,0,4,0,8,12,17,34,5,0,0,18,98,6,0,4,0,3,19,28,49,12,3,0,7,140,0,0,9,0,3,15,15,21,11,0,6,26,95,0,0,3,11,13,23,35,35,6,0,3,4,129,0,0,6,7,4,3,0,0,0,0,0,11,35,22,22,180,160,150,285,352,282,50,15,20,187,1720
51102,12,19,12,33,41,23,14,3,15,42,217,4,5,7,23,22,41,27,30,15,5,22,36,240,3,5,9,11,10,14,18,24,13,12,13,20,149,9,3,9,8,7,27,12,34,23,4,36,26,200,8,3,10,12,12,20,22,25,13,12,63,42,236,3,3,3,4,7,18,17,19,15,6,9,24,127,5,5,6,6,0,4,0,0,0,0,4,15,60,85,83,185,228,136,254,225,212,119,52,217,327,2109
51103,38,56,66,88,151,138,24,14,0,70,706,20,6,29,53,37,95,136,170,64,15,7,84,708,9,3,13,18,15,59,63,84,30,15,3,11,317,20,8,18,18,27,65,110,168,76,38,12,39,587,16,3,20,27,22,55,83,120,80,51,28,57,567,28,17,21,32,15,38,75,68,36,21,5,14,369,11,9,14,10,0,8,12,3,3,0,0,27,95,310,146,402,416,349,608,909,908,336,159,71,416,5029
51104,30,58,71,99,201,86,6,4,12,78,670,10,3,35,32,47,97,174,114,24,3,15,75,637,0,0,8,14,18,37,120,74,12,4,3,23,310,0,0,13,17,28,47,78,106,32,7,13,43,366,7,4,4,7,5,28,45,54,28,4,17,49,256,10,10,19,31,29,48,123,84,13,0,3,24,399,0,3,21,17,12,8,7,0,0,0,0,35,111,109,97,523,746,646,1000,1286,704,147,43,98,541,5943
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60101,0,8,8,30,63,96,12,6,0,0,237,4,0,3,0,3,16,44,57,13,11,0,0,153,0,0,0,0,0,5,9,26,12,0,0,0,63,0,0,0,0,0,8,7,21,10,3,0,0,55,0,0,3,0,0,0,8,13,6,0,0,3,41,0,0,4,12,3,23,19,16,4,4,0,0,91,0,0,8,17,3,13,8,3,0,0,0,22,74,20,26,124,279,215,377,481,524,99,23,7,89,2275
60102,8,20,15,44,127,264,154,20,15,19,683,0,0,5,9,13,18,83,229,163,49,18,9,585,0,0,0,6,7,4,23,96,88,33,8,5,274,0,0,3,3,6,5,27,101,103,49,19,7,315,0,0,3,3,0,6,10,32,59,38,40,11,208,0,0,3,15,8,13,28,74,46,27,10,8,233,7,0,27,14,8,3,4,10,3,0,0,24,96,42,49,432,362,229,392,864,1547,822,280,126,187,5327
60103,15,20,35,57,181,362,124,12,8,15,840,0,0,7,16,20,49,151,327,109,31,11,12,725,0,0,9,8,7,15,70,172,85,19,6,10,388,0,0,3,12,10,15,53,138,108,20,12,3,383,0,0,7,9,9,6,19,60,89,26,9,10,241,0,0,12,19,21,19,74,132,61,15,5,29,385,8,3,51,24,20,12,9,21,0,0,3,32,181,63,129,823,671,438,725,1493,2294,814,158,83,265,7962
60104,6,6,11,21,54,166,102,39,16,12,425,0,0,5,8,4,13,31,112,118,35,13,3,336,0,0,0,4,3,4,13,58,64,29,11,0,184,0,0,3,3,0,0,7,52,67,31,11,3,184,0,0,3,5,5,3,10,20,38,31,15,3,130,0,0,3,6,0,4,10,34,44,24,6,9,147,0,0,7,3,0,0,9,0,0,0,0,10,35,19,18,178,190,103,157,371,911,610,240,89,83,2970
60105,6,31,28,73,166,338,224,99,60,28,1049,0,4,8,21,13,41,104,250,260,120,91,19,928,0,0,6,12,10,15,41,132,135,79,50,13,483,3,0,7,9,14,9,42,102,176,139,99,14,616,0,0,6,6,0,13,24,48,103,110,182,28,525,0,0,4,9,14,19,33,93,103,83,76,29,467,0,0,14,7,0,8,3,3,0,0,0,18,57,47,59,426,490,273,542,1093,1745,1418,817,673,266,7845
60106,0,0,9,8,33,70,39,6,0,5,172,0,0,0,5,3,10,29,57,33,5,3,6,150,0,0,0,0,3,0,3,35,20,7,0,0,72,0,0,0,0,0,0,9,20,17,0,0,0,49,0,0,0,0,0,0,3,12,3,5,0,3,28,0,0,0,0,0,0,17,16,8,0,0,0,46,0,0,4,0,0,7,8,3,0,0,0,3,34,7,11,57,67,73,110,297,450,174,27,16,44,1328
60201,17,58,59,186,397,397,79,17,5,31,1248,0,0,14,30,33,126,315,345,101,28,14,14,1028,0,0,6,19,12,41,131,188,73,7,3,10,498,4,0,13,7,10,35,104,176,85,18,8,10,468,0,0,13,5,7,15,42,87,79,26,21,16,320,0,5,10,22,29,83,113,138,43,8,8,39,501,5,4,26,32,13,33,24,8,0,0,0,50,192,79,147,790,1151,964,1945,2802,2254,612,131,80,343,11293
60202,6,20,14,29,58,37,10,0,0,6,177,6,0,0,8,9,23,30,35,9,4,0,6,131,0,0,8,0,8,3,10,13,8,0,0,3,57,0,0,0,0,7,4,7,6,4,4,5,0,42,0,0,0,0,0,9,9,0,4,0,3,3,30,5,0,4,7,10,8,17,11,4,0,0,0,66,0,0,6,3,5,3,6,3,0,0,0,9,34,18,21,113,212,191,318,374,205,48,17,20,72,1611
60203,21,23,40,72,88,48,5,4,6,28,347,3,0,18,15,21,36,53,38,7,0,5,26,231,3,0,4,8,4,14,27,19,4,0,0,8,96,3,0,4,3,9,14,25,10,6,0,3,12,97,0,0,5,4,6,7,18,12,0,0,6,18,68,0,4,9,15,12,23,39,21,9,0,0,13,139,0,0,18,18,13,7,11,4,0,0,4,27,101,82,63,446,489,418,650,669,266,53,14,38,232,3413
60301,0,8,7,6,15,16,3,0,0,5,66,0,0,0,5,6,4,4,8,4,0,0,9,49,5,0,3,0,0,0,9,8,0,0,0,7,29,0,0,0,3,6,6,0,6,0,0,0,3,22,0,0,0,0,0,0,0,5,0,0,0,5,12,0,3,4,4,8,3,12,5,0,0,0,0,36,0,0,4,8,4,0,4,0,0,0,0,3,23,40,16,57,91,63,80,116,83,12,0,8,83,651
60302,6,8,6,26,40,48,18,3,0,6,150,0,0,5,0,3,10,28,38,10,3,4,4,107,0,0,5,0,0,3,14,14,4,0,0,0,40,0,0,0,3,8,12,12,15,5,0,7,7,61,6,0,0,0,0,0,6,7,5,0,3,0,37,0,0,0,7,0,0,17,16,7,0,0,3,63,3,0,5,5,6,6,0,0,0,0,0,8,31,27,10,77,113,118,176,313,275,74,12,15,71,1282
60303,8,11,4,11,13,11,0,0,0,6,69,5,0,4,5,3,13,16,11,0,0,0,11,62,0,0,0,0,3,9,5,5,0,0,3,3,35,0,0,0,0,0,0,3,3,0,0,0,6,23,0,0,5,0,3,0,0,0,0,0,8,5,25,0,0,0,3,4,5,13,10,0,0,0,0,38,0,0,0,0,0,0,4,0,0,0,0,0,6,23,9,50,89,77,121,132,73,12,3,14,73,675
60401,7,21,43,142,164,67,0,0,3,17,470,0,0,12,15,23,79,146,63,8,5,0,9,373,4,0,3,14,10,39,58,37,11,0,0,5,171,0,0,4,4,8,21,42,55,5,4,0,0,149,0,0,7,10,10,13,31,25,15,6,0,9,123,0,0,15,21,27,35,70,41,5,0,0,11,228,3,9,30,41,8,16,11,3,0,0,0,31,144,62,90,591,839,701,1324,1240,459,65,16,13,212,5621
60402,12,20,31,127,206,67,7,0,3,24,519,0,4,11,15,21,70,129,63,8,0,0,9,334,0,0,3,9,12,19,72,41,6,5,3,3,167,3,0,13,4,12,24,40,43,6,4,0,5,143,0,0,10,3,4,18,37,14,6,0,5,10,104,0,4,11,27,20,37,51,31,7,3,0,14,204,4,3,14,20,16,32,21,0,0,0,0,35,148,72,83,468,568,535,1222,1348,458,59,22,21,222,5065
60403,16,22,22,43,38,3,3,0,0,16,192,22,0,13,19,17,23,19,7,0,0,5,27,155,8,0,5,3,3,11,11,5,0,0,0,5,57,20,4,0,3,3,13,14,3,0,0,5,11,82,10,0,3,6,0,4,6,6,0,0,0,13,65,0,5,4,12,8,19,12,7,0,0,0,10,75,0,0,3,7,0,0,3,0,0,0,0,6,20,124,40,223,322,207,286,182,66,9,3,21,148,1629
69797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70101,3,12,18,89,159,301,193,80,61,33,947,0,0,6,11,12,65,180,322,237,137,96,38,1110,4,0,0,0,4,35,74,153,164,89,43,15,575,0,0,0,8,5,38,60,226,228,151,137,17,877,0,0,3,5,5,14,34,131,161,168,402,39,960,0,0,4,7,15,50,51,108,104,78,99,19,546,0,0,5,6,0,0,4,7,11,5,8,20,67,35,92,164,121,157,552,920,1607,1290,798,913,296,6953
70102,15,17,33,111,233,281,146,67,26,25,974,0,0,4,16,24,124,233,298,170,76,41,39,1033,4,0,4,6,8,81,110,169,144,61,36,17,637,0,0,5,10,11,67,126,172,189,102,94,19,785,0,0,0,11,10,39,54,115,130,111,157,17,644,3,4,17,17,9,118,81,127,104,75,70,44,666,4,10,8,8,5,4,12,9,3,0,0,30,98,81,155,405,366,269,856,1434,1654,1103,550,464,423,7767
70103,4,9,13,11,34,35,26,12,12,17,184,5,0,7,0,8,11,15,26,27,18,15,16,142,0,0,0,0,5,3,7,32,14,21,16,9,105,0,0,5,0,4,0,12,25,20,21,19,4,119,0,0,3,0,0,5,6,16,22,18,31,13,118,0,0,5,0,0,3,10,24,21,19,14,11,105,3,0,0,0,0,0,3,0,3,0,0,10,28,20,10,67,41,81,112,160,247,189,122,133,135,1317
70104,5,11,9,74,118,256,165,66,19,24,750,0,0,3,3,10,55,90,266,192,91,36,27,776,0,0,0,3,0,50,46,125,151,87,36,8,501,0,0,0,0,0,38,38,120,140,106,63,16,528,0,0,0,0,0,11,16,53,77,87,63,24,333,0,3,14,8,3,57,49,112,140,105,37,31,558,8,3,13,4,3,0,5,7,5,3,0,26,67,61,143,264,191,108,442,685,1397,1097,612,292,307,5590
70201,51,48,26,41,102,135,103,31,24,92,771,25,25,40,15,15,30,96,177,117,53,31,86,698,14,6,17,6,11,18,23,74,87,40,18,32,348,22,9,7,10,8,14,33,92,102,70,56,46,482,11,6,12,9,14,0,21,50,86,84,122,43,458,62,40,37,20,15,13,15,47,69,35,37,39,434,31,21,9,5,0,3,4,6,4,0,0,44,134,671,507,601,355,251,278,558,828,682,353,326,655,6056
70202,16,15,3,15,12,11,5,0,0,31,123,8,3,5,9,0,9,12,11,6,0,0,34,96,12,0,6,0,3,7,3,7,0,0,0,6,37,4,0,3,8,0,0,6,0,4,7,4,25,59,0,0,4,6,0,3,4,6,0,0,7,21,50,19,9,13,5,0,3,4,9,0,0,0,14,76,8,8,0,9,0,0,0,5,0,0,0,10,33,167,87,131,116,21,59,59,51,17,12,13,214,945
70203,41,29,11,5,3,8,3,0,11,43,269,53,20,29,24,4,5,10,7,3,4,6,54,221,19,5,12,7,7,7,3,4,4,0,0,17,91,28,5,12,3,9,7,5,6,4,0,10,54,140,18,4,18,6,9,0,8,12,5,0,19,43,133,116,36,35,19,4,0,5,3,3,0,0,25,251,30,3,14,4,0,0,0,0,0,0,0,24,76,872,332,369,206,72,73,62,50,29,11,64,393,2539
70204,24,26,18,19,6,0,4,4,3,45,237,59,30,9,21,9,7,9,7,5,3,0,45,200,32,13,8,12,14,13,3,4,0,0,0,24,137,46,37,14,18,18,13,7,3,3,0,3,49,210,66,39,11,9,7,6,0,0,0,3,6,37,184,63,31,22,29,10,16,3,6,4,0,0,19,206,7,0,4,3,0,0,0,0,0,0,0,15,40,600,288,165,199,95,92,37,24,24,15,32,297,1874
70205,37,25,12,41,32,32,23,6,4,56,368,29,18,24,19,14,46,39,78,29,10,15,45,355,25,12,20,6,7,45,18,31,23,7,5,28,229,11,11,8,7,12,61,33,41,44,11,16,40,295,8,3,5,11,12,25,20,43,37,10,46,32,238,28,15,11,11,17,18,15,22,28,9,4,25,197,6,0,13,5,0,0,3,3,0,0,0,9,48,553,248,359,209,131,301,238,326,207,69,95,384,3117
79797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101,27,24,26,54,115,658,497,154,65,37,1674,0,0,9,14,17,44,85,535,601,250,64,25,1655,10,0,10,8,9,22,39,233,442,176,70,20,1026,0,0,3,22,14,33,38,243,432,318,136,34,1279,0,0,16,16,6,20,25,136,299,253,232,30,1033,0,10,18,22,14,24,16,108,144,104,66,55,576,0,4,15,6,0,0,0,3,7,8,0,41,91,127,129,859,519,293,433,712,3039,3100,1476,737,446,11874
80103,0,3,0,0,3,4,0,0,0,5,19,0,0,0,0,5,0,9,11,6,0,0,0,28,0,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,4,6,0,4,0,18,0,0,0,0,0,5,0,4,0,0,3,5,14,0,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,27,25,13,22,40,52,14,3,10,12,217
80104,8,19,16,74,100,472,387,160,75,24,1331,0,0,9,11,7,57,103,391,529,294,143,31,1570,0,0,5,7,3,53,61,157,332,218,94,14,954,0,0,3,13,0,61,117,173,366,349,248,19,1354,0,0,3,20,4,38,94,131,222,358,397,29,1292,0,0,7,13,5,30,32,65,120,103,97,44,512,0,0,9,0,0,0,0,7,11,0,0,29,60,62,56,342,256,133,478,736,2116,2494,1685,1127,287,9769
80105,19,19,10,55,126,414,432,204,127,24,1445,6,0,9,13,12,37,78,368,569,319,206,38,1653,0,0,9,3,9,30,43,116,267,178,146,12,820,0,0,3,8,14,29,54,177,360,355,341,26,1367,4,0,7,7,10,24,45,118,265,338,664,28,1507,8,4,18,8,5,23,22,46,92,115,140,18,503,4,5,14,5,0,5,4,3,4,7,14,37,105,137,112,771,260,193,389,701,1794,2526,1797,1863,293,10828
80106,9,3,3,17,41,180,261,90,50,10,670,3,0,0,0,9,7,29,160,371,178,99,19,873,0,0,0,0,0,9,15,54,124,77,53,11,342,0,0,0,6,0,13,7,78,211,199,142,13,677,4,0,0,4,3,4,12,66,183,229,603,19,1123,0,0,0,0,5,8,3,18,40,55,58,6,196,0,0,8,0,0,3,0,3,0,6,3,11,35,32,39,252,115,75,113,192,742,1444,913,1074,144,5144
80107,21,17,18,31,54,311,319,72,20,16,883,0,0,7,9,14,24,37,269,367,156,47,20,940,0,0,4,4,0,11,21,137,235,112,34,7,558,0,0,7,6,3,6,33,135,268,179,71,19,734,0,0,5,5,4,11,25,55,131,133,106,20,495,0,3,25,13,18,11,15,38,67,49,27,25,285,0,0,7,3,4,4,0,4,5,4,0,40,72,86,95,738,371,237,283,349,1469,1764,795,342,288,6816
80108,0,5,5,16,18,49,61,39,13,7,203,0,0,0,4,0,14,13,54,73,47,14,0,226,0,0,3,0,0,4,5,14,51,40,15,0,134,0,0,0,0,0,6,3,22,58,55,36,3,188,0,0,0,0,0,6,12,17,43,61,79,3,224,0,0,3,3,0,4,9,4,28,22,9,11,86,0,4,9,0,0,0,5,9,0,0,0,18,43,25,34,255,119,56,111,149,261,386,286,180,85,1937
80109,3,19,7,29,87,262,179,80,29,12,699,3,0,0,3,6,13,74,222,185,123,55,15,699,0,0,5,4,0,6,21,127,123,73,38,5,401,0,0,0,4,6,12,29,103,177,141,104,9,579,0,0,0,0,3,4,21,59,134,157,271,14,661,0,0,7,7,0,0,9,31,46,41,42,19,207,0,4,7,0,0,0,3,0,7,6,6,16,49,38,47,307,150,83,159,450,1117,1023,667,587,159,4794
