SA3_CODE_2021,C11_SH_FH_CF_no_ch,C11_SH_FH_CF_w_ch,C11_SH_FH_One_PFam,C11_SH_FH_oth_fa,C11_SH_FH_Tot,C11_SH_LP_H,C11_SH_GH,C11_SH_OH,C11_SH_Tot,C11_SDRTHT1S_FH_CF_no_ch,C11_SDRTHT1S_FH_CF_w_ch,C11_SDRTHT1S_FH_One_PFam,C11_SDRTHT1S_FH_oth_fa,C11_SDRTHT1S_FH_Tot,C11_SDRTHT1S_LP_H,C11_SDRTHT1S_GH,C11_SDRTHT1S_OH,C11_SDRTHT1S_Tot,C11_SDRTHT2S_FH_CF_no_ch,C11_SDRTHT2S_FH_CF_w_ch,C11_SDRTHT2S_FH_One_PFam,C11_SDRTHT2S_FH_oth_fa,C11_SDRTHT2S_FH_Tot,C11_SDRTHT2S_LP_H,C11_SDRTHT2S_GH,C11_SDRTHT2S_OH,C11_SDRTHT2S_Tot,C11_SDRTHT_FH_CF_no_ch,C11_SDRTHT_FH_CF_w_ch,C11_SDRTHT_FH_One_PFam,C11_SDRTHT_FH_oth_fa,C11_SDRTHT_FH_Tot,C11_SDRTHT_LP_H,C11_SDRTHT_GH,C11_SDRTHT_OH,C11_SDRTHT_Tot,C11_F_a_1_2_FH_CF_no_ch,C11_F_a_1_2_FH_CF_w_ch,C11_F_a_1_2_FH_One_PFam,C11_F_a_1_2_FH_oth_fa,C11_F_a_1_2_FH_Tot,C11_F_a_1_2_LP_H,C11_F_a_1_2_GH,C11_F_a_1_2_OH,C11_F_a_1_2_Tot,C11_F_a_3_FH_CF_no_ch,C11_F_a_3_FH_CF_w_ch,C11_F_a_3_FH_One_PFam,C11_F_a_3_FH_oth_fa,C11_F_a_3_FH_Tot,C11_F_a_3_LP_H,C11_F_a_3_GH,C11_F_a_3_OH,C11_F_a_3_Tot,C11_F_a_4_8_FH_CF_no_ch,C11_F_a_4_8_FH_CF_w_ch,C11_F_a_4_8_FH_One_PFam,C11_F_a_4_8_FH_oth_fa,C11_F_a_4_8_FH_Tot,C11_F_a_4_8_LP_H,C11_F_a_4_8_GH,C11_F_a_4_8_OH,C11_F_a_4_8_Tot,C11_F_a_9m_FH_CF_no_ch,C11_F_a_9m_FH_CF_w_ch,C11_F_a_9m_FH_One_PFam,C11_F_a_9m_FH_oth_fa,C11_F_a_9m_FH_Tot,C11_F_a_9m_LP_H,C11_F_a_9m_GH,C11_F_a_9m_OH,C11_F_a_9m_Tot,C11_F_a_a_h_FH_CF_no_ch,C11_F_a_a_h_FH_CF_w_ch,C11_F_a_a_h_FH_One_PFam,C11_F_a_a_h_FH_oth_fa,C11_F_a_a_h_FH_Tot,C11_F_a_a_h_LP_H,C11_F_a_a_h_GH,C11_F_a_a_h_OH,C11_F_a_a_h_Tot,C11_F_a_Tot_FH_CF_no_ch,C11_F_a_Tot_FH_CF_w_ch,C11_F_a_Tot_FH_One_PFam,C11_F_a_Tot_FH_oth_fa,C11_F_a_Tot_FH_Tot,C11_F_a_Tot_LP_H,C11_F_a_Tot_GH,C11_F_a_Tot_OH,C11_F_a_Tot_Tot,C11_OD_C_c_hb_FH_CF_no_ch,C11_OD_C_c_hb_FH_CF_w_ch,C11_OD_C_c_hb_FH_One_PFam,C11_OD_C_c_hb_FH_oth_fa,C11_OD_C_c_hb_FH_Tot,C11_OD_C_c_hb_LP_H,C11_OD_C_c_hb_GH,C11_OD_C_c_hb_OH,C11_OD_C_c_hb_Tot,C11_OD_Ih_t_s_FH_CF_no_ch,C11_OD_Ih_t_s_FH_CF_w_ch,C11_OD_Ih_t_s_FH_One_PFam,C11_OD_Ih_t_s_FH_oth_fa,C11_OD_Ih_t_s_FH_Tot,C11_OD_Ih_t_s_LP_H,C11_OD_Ih_t_s_GH,C11_OD_Ih_t_s_OH,C11_OD_Ih_t_s_Tot,C11_OD_H_f_so_FH_CF_no_ch,C11_OD_H_f_so_FH_CF_w_ch,C11_OD_H_f_so_FH_One_PFam,C11_OD_H_f_so_FH_oth_fa,C11_OD_H_f_so_FH_Tot,C11_OD_H_f_so_LP_H,C11_OD_H_f_so_GH,C11_OD_H_f_so_OH,C11_OD_H_f_so_Tot,C11_OD_Tot_FH_CF_no_ch,C11_OD_Tot_FH_CF_w_ch,C11_OD_Tot_FH_One_PFam,C11_OD_Tot_FH_oth_fa,C11_OD_Tot_FH_Tot,C11_OD_Tot_LP_H,C11_OD_Tot_GH,C11_OD_Tot_OH,C11_OD_Tot_Tot,C11_DS_ns_FH_CF_no_ch,C11_DS_ns_FH_CF_w_ch,C11_DS_ns_FH_One_PFam,C11_DS_ns_FH_oth_fa,C11_DS_ns_FH_Tot,C11_DS_ns_LP_H,C11_DS_ns_GH,C11_DS_ns_OH,C11_DS_NS_Tot,C11_Tot_FH_CF_no_ch,C11_Tot_FH_CF_w_ch,C11_Tot_FH_One_PFam,C11_Tot_FH_oth_fa,C11_Tot_FH_Tot,C11_Tot_LP_H,C11_Tot_GH,C11_Tot_OH,C11_Tot_Tot,C16_SH_FH_CF_no_ch,C16_SH_FH_CF_w_ch,C16_SH_FH_One_PFam,C16_SH_FH_oth_fa,C16_SH_FH_Tot,C16_SH_LP_H,C16_SH_GH,C16_SH_OH,C16_SH_Tot,C16_SDRTHT1S_FH_CF_no_ch,C16_SDRTHT1S_FH_CF_w_ch,C16_SDRTHT1S_FH_One_PFam,C16_SDRTHT1S_FH_oth_fa,C16_SDRTHT1S_FH_Tot,C16_SDRTHT1S_LP_H,C16_SDRTHT1S_GH,C16_SDRTHT1S_OH,C16_SDRTHT1S_Tot,C16_SDRTHT2S_FH_CF_no_ch,C16_SDRTHT2S_FH_CF_w_ch,C16_SDRTHT2S_FH_One_PFam,C16_SDRTHT2S_FH_oth_fa,C16_SDRTHT2S_FH_Tot,C16_SDRTHT2S_LP_H,C16_SDRTHT2S_GH,C16_SDRTHT2S_OH,C16_SDRTHT2S_Tot,C16_SDRTHT_Tot_FH_CF_no_ch,C16_SDRTHT_Tot_FH_CF_w_ch,C16_SDRTHT_Tot_FH_One_PFam,C16_SDRTHT_Tot_FH_oth_fa,C16_SDRTHT_Tot_FH_Tot,C16_SDRTHT_Tot_LP_H,C16_SDRTHT_Tot_GH,C16_SDRTHT_Tot_OH,C16_SDRTHT_Tot_Tot,C16_F_a_1_2_FH_CF_no_ch,C16_F_a_1_2_FH_CF_w_ch,C16_F_a_1_2_FH_One_PFam,C16_F_a_1_2_FH_oth_fa,C16_F_a_1_2_FH_Tot,C16_F_a_1_2_LP_H,C16_F_a_1_2_GH,C16_F_a_1_2_OH,C16_F_a_1_2_Tot,C16_F_a_3_FH_CF_no_ch,C16_F_a_3_FH_CF_w_ch,C16_F_a_3_FH_One_PFam,C16_F_a_3_FH_oth_fa,C16_F_a_3_FH_Tot,C16_F_a_3_LP_H,C16_F_a_3_GH,C16_F_a_3_OH,C16_F_a_3_Tot,C16_F_a_4_8_FH_CF_no_ch,C16_F_a_4_8_FH_CF_w_ch
30701,4316,4599,1227,127,10267,3209,423,1042,14945,85,61,16,0,165,92,9,37,300,5,7,0,0,12,3,5,11,28,91,70,18,4,178,97,13,43,330,97,68,59,7,234,422,31,119,804,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,3,0,0,3,97,65,59,7,232,427,31,121,807,62,20,11,0,90,150,6,571,820,4,8,0,0,9,18,0,48,74,22,13,0,0,35,17,0,12,71,90,40,11,0,139,188,7,629,961,12,10,0,0,22,17,0,39,81,4609,4777,1316,141,10843,3937,475,1872,17126,4293,4309,1304,102,10014,3398,380,1751,15536,88,50,39,6,184,218,22,88,516,5,4,7,0,23,34,0,11,69,97,54,50,6,205,253,26,100,581,100,39,46,7,193,317,31,139,679,0,0,0,0,0,0,0,0,0,0,0
30702,4403,4344,1309,122,10178,2815,355,789,14131,25,15,14,0,52,63,4,15,143,5,4,5,0,12,3,0,9,26,30,19,14,0,63,72,4,27,166,67,26,23,0,119,264,10,52,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,4,0,0,0,4,4,0,0,3,72,26,23,0,122,267,10,58,457,25,0,6,0,36,78,8,155,278,5,0,0,0,7,11,0,12,29,10,8,9,0,21,10,0,0,40,42,10,14,0,66,93,9,177,341,4,7,0,0,17,13,0,3,34,4552,4402,1361,131,10440,3256,384,1043,15127,4486,4329,1459,128,10405,3081,389,1005,14880,43,14,6,0,66,179,6,40,286,3,3,0,0,14,5,4,6,31,48,21,8,0,75,186,14,41,316,36,19,20,6,74,212,21,32,338,0,0,0,0,0,3,0,0,3,0,0
30703,4543,3920,1449,117,10027,3073,317,409,13833,59,20,27,6,113,154,10,7,288,3,0,0,0,4,10,0,0,13,64,19,33,6,124,165,10,14,304,99,24,51,6,190,468,17,32,702,0,0,0,0,0,6,0,0,8,0,0,0,0,0,5,0,0,5,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,105,24,51,6,190,474,17,32,711,13,5,0,0,15,41,3,51,109,12,8,0,0,23,15,3,9,52,15,7,0,0,24,15,3,6,46,38,21,0,4,66,70,4,65,213,13,7,0,0,14,0,0,3,27,4763,3995,1532,129,10421,3791,346,528,15086,4700,3846,1436,145,10127,3316,314,781,14546,128,31,58,7,234,449,12,44,741,7,11,11,0,22,21,3,9,50,132,44,69,7,254,469,19,49,790,32,19,31,4,86,238,17,40,374,0,0,0,0,0,0,0,0,0,0,0
30801,2135,3530,609,73,6338,1258,278,902,8777,55,35,13,0,112,74,22,43,251,16,20,0,0,33,14,4,8,59,70,55,16,0,145,87,24,53,307,141,107,38,5,292,211,61,130,692,0,0,0,0,0,12,0,4,14,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,6,3,5,0,8,7,0,3,17,145,104,39,10,301,233,64,139,727,123,14,12,4,151,177,12,814,1160,24,10,4,0,32,36,0,92,158,13,6,0,0,14,6,3,12,38,154,31,14,4,200,220,20,916,1359,14,4,0,0,21,4,0,25,52,2519,3728,679,86,7008,1804,385,2028,11226,2038,3202,694,83,6017,1526,187,1160,8894,59,28,28,9,129,134,24,39,320,18,12,8,4,42,24,7,8,83,70,43,38,9,164,155,30,50,403,94,54,37,0,193,299,23,176,690,0,0,0,0,0,0,0,0,0,0,0
30803,10192,11310,4176,361,26040,6719,1067,1780,35601,212,78,78,11,381,595,30,54,1061,33,23,20,0,75,111,8,22,211,239,98,98,15,457,710,38,77,1277,384,227,290,28,934,1445,152,250,2780,37,16,7,0,62,99,15,25,203,41,8,14,0,64,49,6,25,144,..,..,..,..,..,..,..,..,..,0,0,3,0,5,16,0,4,23,467,254,311,27,1064,1605,174,310,3154,166,23,27,0,215,285,7,1008,1514,22,10,7,0,47,21,0,67,137,27,11,3,0,47,23,0,4,78,213,50,36,0,305,334,10,1090,1731,9,9,5,0,11,14,0,11,39,11114,11722,4631,412,27878,9368,1286,3271,41799,10575,11683,4700,404,27365,7348,1089,2101,37908,335,138,169,25,670,1083,78,182,2006,106,40,51,7,202,388,47,81,717,443,180,227,27,874,1468,120,258,2723,226,106,173,11,522,1025,98,233,1873,20,4,15,0,42,53,9,22,127,60,13
30804,1474,1718,413,41,3646,1001,100,243,4985,5,8,3,0,19,23,3,4,48,0,0,0,0,3,6,0,0,10,3,9,3,0,18,30,6,4,52,43,14,13,0,71,123,17,33,245,0,0,0,0,0,3,0,0,4,5,0,0,0,0,5,0,7,17,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,40,18,13,0,76,131,19,46,269,45,10,4,0,64,52,0,222,339,0,0,0,0,0,0,0,4,13,6,3,0,0,7,0,0,0,13,50,12,5,0,69,55,3,230,359,6,0,0,0,6,5,0,4,14,1585,1752,428,42,3814,1218,127,523,5684,1421,1624,362,39,3453,1027,121,398,4998,8,4,4,0,13,28,0,24,68,8,5,0,0,12,4,0,5,25,15,8,4,0,25,33,0,35,95,45,18,8,0,70,102,15,58,243,0,0,0,0,0,0,0,0,0,0,0
30805,5097,6945,1647,153,13837,2669,544,1171,18217,99,70,31,3,204,162,20,55,432,48,36,24,0,112,89,15,98,319,149,108,55,3,318,252,34,155,753,181,104,115,14,416,496,80,248,1245,4,0,5,0,11,39,3,39,92,22,7,4,0,37,55,5,134,230,..,..,..,..,..,..,..,..,..,0,4,0,0,3,3,0,0,5,208,117,130,15,471,597,88,418,1567,138,34,12,0,186,276,16,733,1205,9,9,5,0,32,30,0,102,163,19,7,0,0,23,8,5,4,40,168,54,22,0,243,317,21,835,1420,7,5,0,0,14,11,0,19,40,5628,7231,1848,175,14870,3839,697,2592,22001,5651,7026,1938,146,14761,3327,536,1232,19853,79,41,51,6,178,237,16,45,474,131,88,72,7,305,226,26,129,687,214,130,122,15,479,464,48,172,1159,145,84,84,7,317,596,42,139,1091,32,4,8,0,52,90,12,43,201,63,25
30901,3472,3949,1230,118,8771,1966,655,628,12019,570,197,239,24,1024,804,138,147,2111,605,358,297,32,1289,639,287,217,2433,1171,562,530,58,2320,1439,424,365,4546,497,189,257,40,984,988,318,252,2546,736,205,237,48,1217,1166,421,491,3290,843,203,172,30,1246,853,221,574,2895,..,..,..,..,..,..,..,..,..,0,4,0,0,13,12,0,7,28,2077,605,668,115,3459,3020,963,1320,8761,24,0,8,0,27,64,0,133,230,0,0,0,0,0,0,0,25,22,10,3,0,0,16,15,5,4,41,31,5,7,0,51,78,3,158,295,3,4,0,0,9,3,0,3,23,6756,5118,2446,291,14612,6503,2054,2478,25648,3364,4313,1175,131,8979,1958,578,571,12089,419,229,201,24,870,715,123,102,1809,839,516,453,46,1855,1009,290,238,3386,1254,751,657,72,2725,1724,410,340,5197,427,154,181,36,801,774,265,210,2049,835,260,305,42,1440,1291,422,424,3575,996,242
30902,3223,4027,1342,129,8722,1954,431,414,11521,253,125,179,16,573,505,60,58,1204,490,355,366,27,1231,598,167,124,2123,742,481,545,38,1812,1107,231,177,3323,284,136,264,25,712,1078,151,207,2156,600,170,251,24,1047,1011,213,322,2597,431,109,100,20,661,457,103,234,1453,..,..,..,..,..,..,..,..,..,4,3,0,0,10,10,4,0,27,1317,419,617,70,2429,2564,465,773,6227,74,4,0,0,85,95,3,411,594,0,0,0,0,0,9,0,75,82,12,0,3,0,15,10,0,0,32,85,4,7,0,101,106,3,485,703,9,0,0,0,11,9,0,3,31,5380,4932,2514,247,13071,5740,1135,1864,21812,3048,4191,1234,103,8572,1772,372,484,11200,274,137,209,17,636,673,55,78,1443,591,435,419,25,1473,744,163,194,2572,866,575,624,37,2105,1417,219,271,4023,326,140,237,25,731,915,168,223,2036,600,197,255,30,1074,1058,198,345,2678,605,160
30903,3608,3572,1190,124,8493,2092,453,453,11486,977,562,627,58,2230,1395,227,185,4039,886,616,566,50,2123,830,239,233,3423,1866,1180,1198,104,4353,2226,470,419,7466,488,213,304,31,1031,967,141,202,2347,604,150,171,22,942,869,176,218,2205,720,157,90,11,981,578,73,205,1833,..,..,..,..,..,..,..,..,..,3,0,0,0,3,3,0,0,7,1811,520,569,58,2956,2415,389,629,6389,133,0,11,4,146,285,15,69,511,0,0,0,0,0,0,0,36,36,0,0,0,0,3,8,0,0,11,134,7,8,4,155,291,15,104,560,19,8,0,0,27,13,8,6,51,7433,5282,2969,301,15980,7032,1329,1606,25948,3831,3712,1212,115,8866,2237,430,602,12138,987,605,693,57,2341,1559,214,253,4364,1162,886,753,66,2871,1224,318,362,4779,2153,1490,1446,117,5209,2788,535,613,9148,142,63,113,12,330,507,61,102,993,615,198,226,30,1065,1030,166,237,2486,1123,273
30904,2111,1973,586,30,4704,1102,187,210,6204,18,4,6,0,26,34,0,0,62,0,0,3,0,6,3,0,0,14,18,3,10,0,29,38,4,4,77,9,4,4,0,13,22,3,0,38,0,0,0,0,0,11,0,0,13,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,3,0,0,0,3,8,0,0,11,9,4,9,0,18,47,5,0,72,15,8,4,0,21,41,0,34,96,5,0,0,0,0,10,0,4,16,12,4,6,0,25,5,0,0,34,25,14,11,0,46,53,0,44,148,0,0,0,0,0,0,0,0,4,2173,1993,617,32,4805,1246,192,253,6499,2116,2047,594,40,4798,1188,187,531,6703,14,0,4,0,23,42,0,8,67,0,0,0,0,5,3,0,7,9,14,3,3,0,25,47,0,8,79,0,0,5,0,6,9,0,3,19,0,0,4,0,4,6,0,0,6,3,0
30905,2360,4039,856,48,7302,894,239,287,8729,124,113,145,6,391,133,33,32,594,161,218,229,15,623,186,47,41,898,288,334,375,23,1009,326,83,75,1495,25,19,23,0,65,50,10,4,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,4,0,0,8,3,0,5,16,25,24,20,0,70,56,10,6,146,3,0,0,0,3,27,0,23,52,0,0,0,0,0,0,0,0,4,0,0,3,0,4,4,0,0,12,3,0,8,0,10,33,5,23,70,0,0,0,0,0,0,0,0,0,2680,4394,1255,77,8397,1306,329,401,10434,2418,4394,880,51,7737,881,235,392,9240,101,79,79,10,268,125,23,23,438,203,258,269,15,745,253,57,45,1107,304,337,352,26,1016,379,80,73,1546,6,12,14,0,34,11,3,28,72,0,0,0,0,0,0,0,0,4,0,0
30906,4408,7214,1925,129,13680,1834,573,670,16755,378,230,212,7,835,568,60,77,1537,618,573,578,39,1809,654,163,152,2788,992,806,794,50,2647,1219,224,230,4322,42,17,22,0,83,183,9,18,295,6,3,4,0,10,47,0,0,55,54,15,20,0,86,68,11,7,171,..,..,..,..,..,..,..,..,..,6,0,0,0,8,8,0,4,21,107,35,45,5,185,307,23,32,543,93,8,30,0,134,370,15,36,552,0,0,0,0,0,0,0,8,8,0,4,3,0,10,0,0,0,10,93,15,34,0,142,370,15,41,569,0,0,0,0,0,0,0,0,0,5602,8072,2794,184,16657,3729,838,978,22193,4544,7328,1991,136,14004,1924,553,746,17222,298,139,153,9,600,525,45,85,1255,876,791,769,39,2473,850,207,292,3819,1178,927,922,41,3068,1375,251,376,5073,129,74,89,7,298,231,27,19,576,62,15,17,0,89,156,13,39,304,35,17
30907,7138,11603,2613,164,21530,2381,698,909,25523,772,583,428,31,1825,828,149,103,2903,601,467,355,26,1451,335,105,184,2077,1375,1051,784,57,3270,1167,253,290,4979,195,105,119,7,426,184,41,44,700,45,9,9,0,62,50,0,23,139,99,33,25,3,165,60,13,72,310,..,..,..,..,..,..,..,..,..,4,0,10,0,11,15,0,3,26,340,145,163,14,662,307,57,148,1177,99,23,21,4,147,209,25,77,462,3,6,0,0,8,3,0,0,13,3,5,0,0,5,3,0,0,12,108,28,23,4,165,219,27,84,487,3,5,0,0,7,0,0,5,17,8967,12835,3588,243,25635,4077,1036,1431,32177,8250,14757,3460,249,26718,2898,861,1778,32244,695,493,489,25,1700,862,155,222,2945,965,697,653,36,2354,640,192,337,3525,1660,1195,1142,67,4057,1492,352,558,6464,71,55,60,4,194,92,22,54,366,115,25,46,7,191,90,21,35,340,150,63
30908,3049,3922,1274,107,8357,1424,374,392,10557,311,231,181,9,733,408,68,69,1272,686,689,542,44,1956,575,322,228,3084,994,917,720,56,2688,980,385,300,4356,53,55,59,3,174,130,22,28,358,174,79,65,22,338,236,104,110,787,184,59,53,14,307,235,88,128,757,..,..,..,..,..,..,..,..,..,0,0,0,0,0,3,0,0,8,408,191,183,41,820,604,214,270,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,3,0,23,4,0,6,39,9,11,3,0,23,4,0,6,39,6,3,5,0,13,14,4,6,31,4469,5037,2190,204,11906,3030,981,978,16888,2823,3931,1131,95,7976,1299,316,365,9958,222,232,201,15,672,346,53,54,1125,1121,1160,945,63,3294,917,388,277,4874,1342,1395,1146,76,3965,1260,441,339,6005,64,5,13,0,81,288,3,31,408,251,107,118,15,493,299,112,85,990,256,70
30909,2866,4060,1586,185,8707,1690,693,553,11636,377,228,241,26,871,652,132,95,1744,419,349,310,40,1104,507,245,140,1995,790,574,543,60,1976,1160,376,230,3744,352,116,174,30,675,835,159,125,1793,469,149,121,24,761,911,305,209,2184,737,204,146,35,1116,778,216,271,2391,..,..,..,..,..,..,..,..,..,0,0,6,0,6,6,4,6,21,1548,472,453,89,2560,2527,683,620,6387,15,11,11,0,27,29,5,234,294,0,0,0,0,0,0,0,24,24,10,0,0,0,9,9,4,0,25,20,11,6,0,44,37,5,260,347,0,0,0,0,7,8,0,5,21,5234,5119,2593,336,13279,5424,1760,1665,22136,2773,3979,1565,127,8448,1648,701,656,11449,449,223,274,28,973,947,127,137,2180,520,460,373,23,1377,582,272,132,2361,966,686,646,55,2349,1529,400,268,4542,211,139,168,24,541,615,112,109,1367,425,153,158,28,764,862,288,193,2100,1089,325
30910,1343,1629,466,43,3487,713,189,258,4646,142,100,51,6,299,250,31,31,608,422,303,230,25,978,369,152,154,1655,560,410,274,33,1275,618,185,187,2261,194,74,70,23,360,420,172,177,1126,451,102,113,46,713,756,284,333,2092,1790,373,244,56,2465,2085,553,1375,6477,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,6,3,2435,551,432,126,3539,3266,1014,1880,9701,10,4,0,0,11,15,0,119,140,0,0,0,0,0,0,0,19,19,3,0,0,0,0,0,0,0,3,13,4,0,0,13,15,0,140,167,12,4,0,0,22,18,9,23,61,4355,2600,1180,203,8339,4626,1396,2491,16838,1232,1810,470,45,3558,670,172,291,4692,94,86,63,4,251,208,24,53,532,415,281,200,17,911,358,121,242,1628,510,362,263,25,1163,566,144,293,2163,171,86,88,28,376,457,172,266,1261,576,157,150,39,922,918,269,378,2481,2232,529
31001,3958,7000,2867,290,14114,3113,685,664,18578,151,147,109,22,427,303,27,28,782,202,167,150,18,541,299,60,47,947,354,310,264,38,969,606,80,74,1730,75,41,44,5,166,195,20,23,407,25,6,16,0,50,54,3,7,125,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,3,3,0,0,8,102,53,58,5,222,258,29,34,537,65,0,20,3,85,218,9,16,334,5,0,0,0,5,3,0,0,4,0,4,0,0,4,0,0,3,10,63,6,20,3,98,219,7,21,344,3,3,0,0,9,0,0,0,9,4484,7374,3214,336,15406,4201,803,793,21198,3995,7519,3040,340,14887,3288,704,941,19817,93,35,42,9,174,305,12,23,520,462,569,377,58,1467,464,147,529,2611,559,607,419,61,1641,774,160,549,3133,56,4,10,0,73,301,6,21,396,23,19,10,0,52,58,3,8,126,0,0
31002,6226,6297,2163,160,14845,3625,543,811,19830,30,5,19,0,58,125,3,6,197,0,0,0,0,0,0,3,3,7,30,11,21,0,58,128,7,9,204,23,6,20,0,57,140,14,5,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,3,0,0,3,0,0,0,9,22,13,20,0,60,141,14,5,224,60,17,29,0,101,247,13,86,442,14,8,0,3,21,7,3,14,51,12,7,5,0,19,12,0,7,36,83,27,27,3,145,263,13,103,529,6,18,3,0,34,12,0,3,47,6376,6363,2243,165,15141,4169,582,932,20828,6679,6422,2421,184,15702,4046,668,1591,21996,37,15,32,8,91,153,6,15,271,4,6,3,0,8,3,0,4,13,39,15,30,8,99,156,6,24,286,43,6,18,0,63,122,8,15,209,0,0,0,0,0,0,0,0,0,0,0
31003,7914,10701,4474,402,23497,5646,976,1001,31120,216,86,116,10,428,581,41,38,1088,112,56,109,3,274,306,36,33,655,327,138,224,19,704,891,77,68,1743,119,39,108,9,272,836,61,55,1218,11,7,13,0,30,38,0,5,79,10,3,0,0,12,12,4,27,62,..,..,..,..,..,..,..,..,..,3,0,4,0,6,13,0,0,23,149,47,117,12,324,902,70,89,1383,24,8,10,0,35,104,0,25,163,0,6,0,0,4,0,0,13,15,4,3,4,0,9,3,0,0,15,26,16,12,0,53,113,0,35,193,7,0,0,0,3,5,0,10,18,8420,10897,4827,433,24579,7563,1120,1193,34460,8362,11266,4914,432,24977,6140,1032,1733,33878,303,111,290,17,724,1184,97,196,2204,158,103,200,14,477,485,59,143,1165,462,216,490,25,1197,1671,159,339,3367,51,35,80,5,168,468,32,94,757,15,0,23,0,35,54,5,14,109,5,4
31004,4530,8326,3012,230,16101,2661,701,661,20123,147,98,85,15,344,253,23,31,650,145,132,110,17,404,179,42,43,671,290,231,201,29,749,431,70,74,1323,96,35,70,11,209,198,13,20,443,0,0,0,0,0,0,0,0,0,5,4,4,0,11,4,0,3,28,..,..,..,..,..,..,..,..,..,4,4,0,0,6,5,0,0,11,103,36,76,11,228,208,19,26,480,7,0,4,0,12,67,0,0,77,0,0,0,0,0,0,0,5,6,0,7,0,0,0,5,0,0,7,9,7,4,0,15,67,0,3,84,3,0,0,0,3,0,0,4,5,4938,8597,3289,267,17096,3373,787,766,22023,5233,10210,3640,287,19377,3057,790,1195,24416,162,190,193,22,567,439,64,191,1261,206,284,250,42,792,281,63,123,1258,368,479,444,65,1359,717,130,317,2523,18,13,15,4,47,25,4,17,89,4,5,0,0,14,7,0,3,28,0,0
31101,1237,1294,519,44,3085,758,98,154,4100,20,5,13,4,34,59,0,0,99,16,4,10,0,31,27,4,0,61,31,13,16,3,67,88,6,6,163,25,9,32,5,65,146,4,7,224,0,3,6,0,9,17,0,0,26,4,0,0,0,0,5,0,0,10,..,..,..,..,..,..,..,..,..,0,4,0,0,4,3,0,0,11,33,10,31,5,80,166,7,12,264,16,0,3,0,20,45,0,8,79,3,0,0,0,4,4,0,3,12,0,0,0,0,0,0,0,0,0,18,0,3,0,28,56,0,10,92,0,3,0,0,4,0,0,0,4,1316,1321,576,50,3269,1061,118,178,4624,1320,1335,626,54,3333,797,117,295,4551,44,16,39,4,99,207,11,39,358,17,8,13,0,32,50,0,12,95,58,21,48,4,132,254,12,49,454,16,0,4,0,22,61,3,0,90,0,0,4,0,4,32,3,5,38,0,0
31102,2924,3734,1713,127,8503,1700,379,464,11048,195,100,104,14,415,424,27,43,908,171,151,248,23,597,308,64,77,1049,369,258,355,34,1013,738,92,120,1963,89,64,96,12,261,316,28,64,670,18,4,4,0,28,30,0,10,73,4,0,4,0,7,15,0,3,27,..,..,..,..,..,..,..,..,..,0,0,4,0,8,9,0,6,21,116,68,104,13,301,368,35,77,779,0,5,0,0,0,16,0,8,29,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,9,0,6,0,0,6,14,5,6,36,5,4,0,0,3,0,0,0,6,3411,4064,2178,175,9831,2819,507,673,13829,3081,3793,1952,169,8991,2080,394,566,12030,165,58,97,11,328,474,23,88,916,217,224,328,23,789,503,88,99,1474,386,278,423,30,1119,981,111,188,2386,81,59,103,7,248,336,38,54,676,22,5,20,0,53,78,8,24,157,3,0
31103,5222,9194,3473,243,18131,2830,694,699,22356,82,52,58,3,194,176,9,3,387,74,70,88,12,251,88,28,34,397,151,123,148,19,443,266,38,36,780,28,17,27,3,73,103,3,14,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,6,3,3,0,16,7,0,9,35,34,26,33,3,90,108,6,22,221,27,0,5,0,35,136,4,4,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,5,0,37,142,4,4,183,0,0,0,0,6,0,0,0,7,5436,9345,3658,262,18702,3341,746,766,23551,5229,9147,3631,270,18274,3086,737,1257,23359,116,81,67,10,282,239,23,75,616,191,296,262,30,777,310,68,129,1281,309,377,334,39,1060,546,92,202,1895,19,7,16,0,34,80,8,25,148,0,0,5,0,3,0,0,0,3,0,0
