SA3_CODE_2021,D_0_4_FPEFT_MPEFT,D_0_4_FPEFT_MPEPT,D_0_4_FPEFT_MPEAW,D_0_4_FPEFT_MPEHNS,D_0_4_FPEFT_MPET,D_0_4_FPEFT_MPULFTW,D_0_4_FPEFT_MPULPTW,D_0_4_FPEFT_MPUT,D_0_4_FPEFT_MPTLF,D_0_4_FPEFT_MPNLF,D_0_4_FPEFT_MPLFSNS,D_0_4_FPEFT_T,D_0_4_FPEPT_MPEFT,D_0_4_FPEPT_MPEPT,D_0_4_FPEPT_MPEAW,D_0_4_FPEPT_MPEHNS,D_0_4_FPEPT_MPET,D_0_4_FPEPT_MPULFTW,D_0_4_FPEPT_MPULPTW,D_0_4_FPEPT_MPUT,D_0_4_FPEPT_MPTLF,D_0_4_FPEPT_MPNLF,D_0_4_FPEPT_MPLFSNS,D_0_4_FPEPT_T,D_0_4_FPEAW_MPEFT,D_0_4_FPEAW_MPEPT,D_0_4_FPEAW_MPEAW,D_0_4_FPEAW_MPEHNS,D_0_4_FPEAW_MPET,D_0_4_FPEAW_MPULFTW,D_0_4_FPEAW_MPULPTW,D_0_4_FPEAW_MPUT,D_0_4_FPEAW_MPTLF,D_0_4_FPEAW_MPNLF,D_0_4_FPEAW_MPLFSNS,D_0_4_FPEAW_T,D_0_4_FPHNS_MPEFT,D_0_4_FPHNS_MPEPT,D_0_4_FPHNS_MPEAW,D_0_4_FPHNS_MPEHNS,D_0_4_FPHNS_MPET,D_0_4_FPHNS_MPULFTW,D_0_4_FPHNS_MPULPTW,D_0_4_FPHNS_MPUT,D_0_4_FPHNS_MPTLF,D_0_4_FPHNS_MPNLF,D_0_4_FPHNS_MPLFSNS,D_0_4_FPHNS_T,D_0_4_FPET_MPEFT,D_0_4_FPET_MPEPT,D_0_4_FPET_MPEAW,D_0_4_FPET_MPEHNS,D_0_4_FPET_MPET,D_0_4_FPET_MPULFTW,D_0_4_FPET_MPULPTW,D_0_4_FPET_MPUT,D_0_4_FPET_MPTLF,D_0_4_FPET_MPNLF,D_0_4_FPET_MPLFSNS,D_0_4_FPET_T,D_0_4_FPULFTW_MPEFT,D_0_4_FPULFTW_MPEPT,D_0_4_FPULFTW_MP_EAW,D_0_4_FPULFTW_MP_E_HW_NS,D_0_4_FPULFTW_MPET,D_0_4_FPULFTW_MPULFTW,D_0_4_FPULFTW_MPULPTW,D_0_4_FPULFTW_MPUT,D_0_4_FPULFTW_MPTLF,D_0_4_FPULFTW_MPNLF,D_0_4_FPULFTW_MPLFSNS,D_0_4_FPULFTW_T,D_0_4_FPULPTW_MPEFT,D_0_4_FPULPTW_MPEPT,D_0_4_FPULPTW_MPEAW,D_0_4_FPULPTW_MPEm_HW_NS,D_0_4_FPULPTW_MPET,D_0_4_FPULPTW_MPULFTW,D_0_4_FPULPTW_MPULPTW,D_0_4_FPULPTW_MPUT,D_0_4_FPULPTW_MPTLF,D_0_4_FPULPTW_MPNLF,D_0_4_FPULPTW_MPLFSNS,D_0_4_FPULPTW_T,D_0_4_FPUT_MPEFT,D_0_4_FPUT_MPEPT,D_0_4_FPUT_MPEAW,D_0_4_FPUT_MP_E_HNS,D_0_4_FPUT_MPET,D_0_4_FPUT_MPULFTW,D_0_4_FPUT_MPULPTW,D_0_4_FPUT_MPUT,D_0_4_FPUT_MPTLF,D_0_4_FPUT_MPNLF,D_0_4_FPUT_MPLFSNS,D_0_4_FPUT_T,D_0_4_FPTLF_MPEFT,D_0_4_FPTLF_MPEPT,D_0_4_FPTLF_MPEAW,D_0_4_FPTLF_MPEHNS,D_0_4_FPTLF_MPET,D_0_4_FPTLF_MPULFTW,D_0_4_FPTLF_MPULPTW,D_0_4_FPTLF_MPUT,D_0_4_FPTLF_MPTLF,D_0_4_FPTLF_MPNLF,D_0_4_FPTLF_MPLFSNS,D_0_4_FPTLF_T,D_0_4_FPNLF_MPEFT,D_0_4_FPNLF_MPEPT,D_0_4_FPNLF_MPEAW,D_0_4_FPNLF_MP_E_HNS,D_0_4_FPNLF_MPET,D_0_4_FPNLF_MPUEmpLfFTW,D_0_4_FPNLF_MPUEmpLfPTW,D_0_4_FPNLF_MPUT,D_0_4_FPNLF_MPTLF,D_0_4_FPNLF_MPNLF,D_0_4_FPNLF_MPLFSNS,D_0_4_FPNLF_T,D_0_4_FPLFSNS_MPEFT,D_0_4_FPLFSNS_MPEPT,D_0_4_FPLFSNS_MPEAW,D_0_4_FPLFSNS_MP_E_HNS,D_0_4_FPLFSNS_MPET,D_0_4_FPLFSNS_MPULFTW,D_0_4_FPLFSNS_MPULPTW,D_0_4_FPLFSNS_MPUT,D_0_4_FPLFSNS_MPTLF,D_0_4_FPLFSNS_MPNLF,D_0_4_FPLFSNS_MPLFSNS,D_0_4_FPLFSNS_T,D_0_4_FPT_MPEFT,D_0_4_FPT_MPEPT,D_0_4_FPT_MPEAW,D_0_4_FPT_MPEHNS,D_0_4_FPT_MPET,D_0_4_FPT_MPULFTW,D_0_4_FPT_MPULPTW,D_0_4_FPT_MPUT,D_0_4_FPT_MPTLF,D_0_4_FPT_MPNLF,D_0_4_FPT_MPLFSNS,D_0_4_FPT_T,D_5_9_FPEFT_MPEFT,D_5_9_FPEFT_MPEPT,D_5_9_FPEFT_MPEAW,D_5_9_FPEFT_MPEHNS,D_5_9_FPEFT_MPET,D_5_9_FPEFT_MPULFTW,D_5_9_FPEFT_MPULPTW,D_5_9_FPEFT_MPUT,D_5_9_FPEFT_MPTLF,D_5_9_FPEFT_MPNLF,D_5_9_FPEFT_MPLFSNS,D_5_9_FPEFT_T,D_5_9_FPEPT_MPEFT,D_5_9_FPEPT_MPEPT,D_5_9_FPEPT_MPEAW,D_5_9_FPEPT_MPEHNS,D_5_9_FPEPT_MPET,D_5_9_FPEPT_MPULFTW,D_5_9_FPEPT_MPULPTW,D_5_9_FPEPT_MPUT,D_5_9_FPEPT_MPTLF,D_5_9_FPEPT_MPNLF,D_5_9_FPEPT_MPLFSNS,D_5_9_FPEPT_T,D_5_9_FPEAW_MPEFT,D_5_9_FPEAW_MPEPT,D_5_9_FPEAW_MPEAW,D_5_9_FPEAW_MPEHNS,D_5_9_FPEAW_MPET,D_5_9_FPEAW_MPULFTW,D_5_9_FPEAW_MPULPTW,D_5_9_FPEAW_MPUT,D_5_9_FPEAW_MPTLF,D_5_9_FPEAW_MPNLF,D_5_9_FPEAW_MPLFSNS,D_5_9_FPEAW_T,D_5_9_FPHNS_MPEFT,D_5_9_FPHNS_MPEPT,D_5_9_FPHNS_MPEAW,D_5_9_FPHNS_MPEHNS,D_5_9_FPHNS_MPET,D_5_9_FPHNS_MPULFTW,D_5_9_FPHNS_MPULPTW,D_5_9_FPHNS_MPUT,D_5_9_FPHNS_MPTLF,D_5_9_FPHNS_MPNLF,D_5_9_FPHNS_MPLFSNS,D_5_9_FPHNS_T,D_5_9_FPET_MPEFT,D_5_9_FPET_MPEPT,D_5_9_FPET_MPEAW,D_5_9_FPET_MP_E_HNS,D_5_9_FPET_MPET,D_5_9_FPET_MPULFTW,D_5_9_FPET_MPULPTW,D_5_9_FPET_MPUT
30702,218,21,4,0,245,5,0,5,253,8,0,259,515,40,9,6,573,0,0,4,578,22,0,595,137,17,23,0,172,0,0,0,172,0,0,170,4,0,0,3,6,0,0,0,6,0,0,8,866,78,35,15,994,5,0,6,1005,28,3,1035,5,0,0,0,5,3,0,3,11,0,0,11,8,0,0,0,11,0,0,0,15,3,0,14,21,0,0,0,21,9,0,3,21,3,0,26,886,78,35,15,1013,13,3,9,1023,34,3,1058,438,63,11,8,527,17,0,21,549,65,3,613,8,0,4,4,11,0,0,0,11,0,0,16,1333,143,54,32,1553,29,7,33,1585,101,3,1690,408,18,9,4,442,0,6,7,450,23,0,474,674,61,8,13,755,5,0,3,760,25,0,786,54,7,0,0,62,0,0,0,62,0,0,64,9,0,0,5,19,0,0,0,19,4,0,26,1147,92,24,29,1286,8,3,8
30703,160,14,3,0,183,0,0,3,183,19,0,203,414,60,8,7,485,0,0,4,488,15,0,506,109,24,18,0,149,0,0,0,149,0,0,149,4,0,0,3,9,0,0,0,9,0,0,9,685,98,31,10,828,6,5,6,836,33,5,872,4,0,0,0,4,0,0,0,7,0,0,6,10,0,0,0,11,0,0,0,15,0,0,15,18,0,0,0,16,0,0,4,21,0,0,24,702,101,31,10,842,4,4,9,854,38,5,898,283,66,15,7,373,7,8,15,388,51,3,449,0,3,0,0,9,0,0,0,9,0,0,5,982,170,50,19,1222,11,12,26,1248,95,10,1352,281,47,3,0,331,0,0,10,337,22,4,361,565,97,9,5,675,4,5,6,680,25,0,712,38,14,8,4,63,3,0,3,63,5,0,70,0,0,0,4,4,0,0,0,4,3,0,10,880,153,30,17,1076,4,6,17
30801,213,8,4,8,233,3,0,3,235,17,0,252,432,36,8,8,480,0,0,5,482,11,5,493,105,0,14,4,126,0,0,0,126,0,0,124,12,0,0,10,18,0,0,0,18,0,0,18,762,48,26,23,855,3,3,10,857,23,5,890,8,4,0,0,5,0,0,0,8,0,0,8,23,0,0,0,17,0,0,0,17,0,0,17,24,4,0,0,28,0,0,0,28,0,0,28,782,48,21,23,878,3,3,5,887,23,5,916,452,29,17,9,508,13,3,12,519,35,8,557,6,0,0,0,5,0,0,0,5,0,5,15,1236,77,38,39,1389,19,8,25,1413,56,16,1488,412,17,3,9,446,4,0,4,446,12,0,458,646,44,21,7,727,0,5,3,729,16,3,746,37,0,12,0,45,0,0,0,45,3,0,49,4,0,0,20,27,0,0,0,27,0,3,28,1104,59,36,45,1239,4,5,6
30803,744,81,20,9,854,9,0,12,868,27,0,893,1337,137,50,9,1537,15,3,20,1559,55,3,1611,476,39,75,5,596,4,0,4,603,7,0,613,24,0,0,23,51,0,0,0,52,0,4,62,2585,260,144,53,3041,30,6,35,3077,91,9,3178,21,5,0,3,26,0,0,3,24,0,0,29,36,3,0,4,39,5,3,3,52,4,0,54,51,3,0,0,64,7,0,10,72,12,0,82,2641,269,146,54,3108,34,6,41,3149,103,9,3259,866,128,46,37,1079,31,3,38,1112,139,3,1262,0,0,0,7,9,0,0,0,9,0,15,24,3506,393,195,98,4195,67,13,82,4273,244,33,4546,1401,136,34,9,1580,15,0,15,1591,64,3,1666,1610,179,68,20,1874,21,4,22,1893,66,0,1964,128,18,25,0,175,0,0,0,175,8,0,178,23,4,0,24,51,3,0,3,49,6,4,64,3154,342,122,52,3675,30,9,37
30804,125,5,3,0,134,0,0,0,134,0,0,133,197,11,4,3,224,0,0,0,224,5,0,225,68,3,13,3,83,0,0,0,83,0,0,83,3,0,0,7,18,0,0,0,18,0,0,18,400,18,21,17,452,0,0,0,450,3,0,456,4,0,0,0,4,0,0,0,4,0,0,4,14,0,0,0,14,0,0,0,14,0,0,14,18,0,0,0,18,0,0,0,18,0,0,18,415,18,21,17,464,0,0,0,467,3,0,473,170,11,16,9,210,6,4,5,221,19,3,236,0,0,0,0,0,0,0,0,0,0,3,7,585,27,38,26,679,6,4,9,689,25,9,713,212,3,7,0,223,0,0,0,223,3,0,228,311,23,5,3,339,0,0,0,339,0,0,339,20,7,0,0,29,0,0,0,29,0,0,29,4,0,0,11,15,0,0,0,15,0,0,15,546,26,17,12,605,0,0,0
30805,371,27,13,6,414,5,0,5,425,20,0,444,787,65,17,11,883,15,7,18,902,22,0,926,201,23,32,3,262,3,0,3,262,4,0,265,11,4,0,15,30,0,0,0,30,0,5,35,1372,118,66,33,1591,27,7,35,1626,51,5,1676,10,0,0,0,12,0,0,0,15,7,0,24,37,3,0,0,49,4,0,4,53,0,0,54,52,3,0,0,67,5,0,5,72,10,0,72,1425,127,69,33,1650,37,7,43,1692,53,5,1754,759,94,39,27,923,34,8,36,963,102,7,1070,4,0,0,0,9,3,0,3,10,0,15,18,2190,220,103,64,2583,65,9,83,2660,156,21,2840,692,53,23,9,769,13,0,12,780,27,3,812,1021,77,34,15,1148,17,0,23,1171,28,0,1199,80,6,6,0,93,0,0,0,94,9,0,101,9,0,0,10,22,0,0,0,22,6,4,27,1799,131,67,37,2034,34,3,42
30901,384,49,9,4,445,3,0,3,449,16,0,468,781,134,32,4,963,8,5,12,969,30,0,1002,238,43,38,0,317,5,0,5,319,3,0,325,21,0,0,7,25,0,0,0,25,4,0,34,1419,233,78,19,1753,15,5,16,1765,59,4,1830,3,0,0,0,7,0,0,0,9,0,0,9,25,12,0,0,37,4,0,5,44,3,0,45,28,12,0,0,48,0,0,5,46,3,0,52,1454,244,81,18,1791,18,9,24,1814,65,4,1881,405,102,23,7,539,15,0,11,555,50,0,605,0,0,0,10,11,0,0,0,11,0,10,15,1862,345,104,34,2342,26,11,35,2374,112,11,2501,604,88,7,5,706,6,5,7,720,31,3,754,843,156,22,10,1032,11,10,16,1048,36,0,1087,88,17,10,0,116,0,0,0,113,3,0,118,15,3,0,3,19,0,0,0,19,0,0,26,1552,261,47,17,1874,17,12,26
30902,267,35,15,0,312,3,5,4,321,11,0,333,877,150,28,0,1054,10,4,14,1068,15,0,1080,256,44,37,0,336,0,0,0,341,5,0,349,14,0,3,4,21,0,0,0,21,0,0,25,1418,226,83,8,1728,15,4,19,1751,33,0,1784,7,0,0,0,7,0,0,0,9,0,0,10,27,4,5,0,35,0,0,0,36,0,0,41,32,4,5,0,43,4,0,4,47,4,0,52,1452,233,83,8,1777,14,4,22,1799,38,0,1839,375,76,19,10,472,9,7,11,489,32,0,514,8,0,0,3,11,0,0,0,11,0,16,24,1834,302,106,17,2254,24,10,37,2294,68,10,2373,464,61,19,6,546,7,0,6,550,32,0,584,901,164,35,3,1107,12,0,10,1118,25,0,1141,90,10,17,0,118,0,0,0,118,8,0,130,21,0,0,7,30,0,0,0,30,0,3,40,1471,243,69,20,1800,20,3,21
30903,301,49,7,7,367,7,4,8,371,31,0,407,557,116,15,0,687,4,5,9,700,27,0,729,156,33,34,0,227,10,0,12,237,12,0,247,0,3,0,5,5,0,0,0,5,0,4,17,1019,206,54,15,1292,19,10,33,1322,75,8,1403,11,0,0,5,13,0,0,0,13,0,0,14,23,6,7,0,32,0,4,5,38,0,0,35,30,11,7,5,47,0,4,5,49,0,0,54,1050,211,59,18,1337,19,14,33,1369,77,8,1456,367,93,34,7,504,21,7,24,530,94,0,629,8,0,0,9,15,0,0,0,15,0,18,32,1422,313,93,33,1862,45,19,61,1922,170,22,2108,445,80,18,4,550,3,8,11,559,48,0,605,560,136,15,3,721,7,0,12,730,27,4,757,66,19,21,4,100,0,0,0,108,4,0,110,4,0,0,9,15,0,0,0,15,0,3,22,1079,235,51,21,1384,15,9,29
30904,102,10,0,0,117,0,0,0,115,5,0,126,232,45,5,6,288,0,0,0,288,7,0,298,62,16,12,0,87,0,0,0,83,5,0,91,4,0,0,0,11,0,0,0,9,0,5,8,395,70,25,6,498,6,0,6,496,18,5,520,0,0,0,0,3,0,0,0,3,0,0,3,14,3,0,0,15,0,0,0,15,0,0,15,13,3,0,0,18,0,0,0,18,0,0,18,409,72,24,6,517,6,0,6,517,18,5,538,148,29,12,7,200,3,0,3,201,30,0,235,0,0,0,3,3,0,0,0,3,0,4,7,560,105,43,19,719,3,0,3,720,48,5,780,187,31,13,0,233,4,0,4,234,16,3,252,281,61,14,3,361,4,0,0,368,15,0,376,41,7,0,0,51,0,0,0,51,3,0,53,7,0,0,7,9,0,0,0,10,0,0,10,516,98,26,12,658,7,0,7
30905,259,60,7,0,330,3,0,10,339,11,0,352,575,83,20,4,682,5,0,3,694,17,0,705,176,20,25,3,223,0,0,0,223,0,0,226,5,0,0,12,21,0,0,0,21,0,0,21,1020,165,60,13,1256,6,0,15,1271,27,0,1300,4,0,0,0,10,0,0,0,10,0,0,12,13,0,0,0,20,0,0,3,22,0,0,22,24,6,4,0,31,0,0,3,31,4,0,35,1046,164,62,16,1287,13,5,15,1298,30,0,1330,255,60,24,9,345,15,4,16,361,27,0,392,3,0,0,0,8,0,0,0,8,0,4,10,1307,231,77,23,1641,29,3,36,1671,57,3,1735,532,74,12,4,619,10,3,20,636,32,0,668,779,136,15,3,935,8,0,8,948,26,0,979,85,12,14,0,110,0,0,0,110,3,0,116,6,3,0,15,25,0,0,0,25,3,0,26,1403,222,45,19,1690,27,3,28
30906,533,71,21,9,634,0,0,0,630,34,0,666,994,151,31,4,1189,10,7,13,1196,31,0,1238,316,57,44,7,416,10,0,10,425,22,0,445,14,0,0,16,29,0,0,0,29,4,0,37,1849,283,96,31,2263,20,7,28,2287,84,4,2381,10,4,3,0,12,4,0,4,18,0,0,18,46,4,5,0,44,7,0,5,53,0,0,55,52,6,0,0,62,5,0,11,70,0,0,74,1901,287,98,31,2325,27,9,35,2354,89,4,2454,496,84,30,21,639,9,9,14,659,77,7,740,0,0,0,4,7,0,0,0,10,0,5,15,2402,375,133,57,2970,35,15,54,3021,168,23,3209,795,114,29,5,934,4,8,19,950,56,0,1009,1131,205,35,9,1390,8,0,4,1396,43,3,1447,158,34,17,5,212,0,0,0,223,11,0,231,16,0,0,17,34,0,0,0,34,0,6,39,2099,352,80,38,2572,16,11,28
30907,1521,178,52,12,1765,22,11,33,1794,82,4,1880,2233,410,70,22,2741,31,19,43,2781,97,10,2893,807,108,110,15,1037,8,6,11,1051,41,4,1099,52,3,0,29,88,0,0,0,88,3,16,104,4612,701,234,88,5633,57,30,85,5719,223,27,5972,47,11,0,0,59,4,0,4,67,8,0,75,119,29,12,0,158,12,0,12,170,4,0,177,161,37,9,9,215,25,0,25,237,12,0,249,4775,737,246,95,5851,80,30,106,5959,239,28,6225,1655,317,106,52,2128,60,10,71,2204,191,10,2403,9,0,0,28,44,0,0,0,44,0,42,90,6438,1056,349,176,8023,138,39,182,8198,428,87,8711,2302,246,71,7,2628,38,7,43,2671,134,8,2812,2535,455,82,42,3102,44,17,61,3166,113,8,3294,356,65,36,6,463,5,0,4,473,33,0,498,48,0,0,42,88,3,0,3,94,8,10,108,5236,764,188,94,6285,91,26,113
30908,308,50,6,3,370,6,0,9,379,12,3,393,665,130,21,7,827,0,0,8,833,24,0,858,240,43,29,3,313,3,0,3,313,5,0,320,8,0,0,9,22,0,0,0,19,0,0,21,1226,224,56,26,1529,16,0,20,1547,53,8,1604,7,0,0,0,7,0,0,0,6,0,0,6,23,4,0,0,25,0,0,0,32,0,0,32,32,4,0,0,35,4,0,4,42,0,0,42,1255,229,56,25,1565,18,0,21,1586,53,8,1641,338,66,11,7,417,7,4,10,430,34,0,467,0,0,0,0,0,0,0,0,0,0,9,10,1590,293,75,32,1991,27,8,35,2022,84,20,2123,544,84,16,0,650,6,9,16,667,44,0,709,789,158,21,4,978,10,0,7,986,36,0,1031,84,32,13,0,121,0,0,0,121,10,0,135,9,0,0,9,21,0,0,0,19,0,0,24,1426,270,55,20,1774,15,10,27
30909,236,51,16,7,311,17,7,21,332,31,3,363,525,113,17,4,652,12,0,18,672,23,3,697,199,40,50,4,287,7,0,7,287,13,0,303,3,0,0,10,13,0,0,0,13,0,0,17,958,199,83,24,1268,29,10,42,1306,78,3,1390,14,3,0,4,20,3,0,3,25,0,0,27,32,5,0,0,39,3,0,4,41,0,0,42,47,10,0,7,57,8,0,7,68,3,0,71,1003,211,83,25,1322,42,13,53,1373,77,3,1458,335,108,35,11,487,33,14,37,528,63,0,598,4,0,0,9,7,0,0,0,7,0,10,19,1340,318,119,46,1822,68,20,91,1914,142,17,2071,395,101,16,5,516,3,4,10,521,44,0,574,567,107,17,6,692,12,8,21,715,28,0,741,78,16,23,0,114,0,4,4,118,10,0,124,4,3,0,5,16,0,0,0,16,0,0,16,1050,226,54,11,1335,24,14,32
30910,150,32,5,0,178,0,0,6,186,14,0,199,281,67,4,4,349,5,0,3,352,13,0,368,74,19,14,0,112,0,3,0,116,6,3,124,5,0,0,11,11,0,0,0,11,0,0,11,510,121,21,18,660,6,4,14,669,30,5,705,13,4,0,0,14,0,0,0,11,0,0,11,4,5,4,0,14,0,0,0,12,4,0,20,16,9,4,0,26,3,0,3,28,4,0,30,523,122,23,18,687,6,4,10,699,33,6,738,218,64,21,5,308,4,3,7,318,44,0,360,6,0,0,0,6,0,0,0,6,0,4,11,745,186,44,25,1003,14,3,18,1025,72,6,1109,224,36,10,0,271,4,0,5,279,12,0,293,293,98,19,0,410,7,0,7,418,10,0,431,40,9,4,0,59,0,6,6,56,0,0,59,4,4,0,9,16,0,0,0,16,0,0,20,573,147,26,9,752,17,3,17
31001,582,90,28,3,701,10,6,21,718,53,4,778,747,203,15,6,975,8,9,17,991,55,3,1048,279,73,56,3,411,3,0,9,416,19,4,442,0,0,0,4,10,0,0,0,9,7,5,22,1611,367,100,22,2101,26,18,43,2141,139,11,2288,32,26,0,5,54,9,5,17,74,6,0,81,51,13,5,0,69,8,7,15,88,8,0,93,79,37,5,4,129,17,12,29,156,19,0,176,1689,407,105,25,2225,40,31,72,2301,155,11,2463,842,307,61,35,1250,75,21,98,1344,258,8,1607,4,4,0,8,19,0,0,0,19,3,20,42,2533,719,165,75,3495,115,52,168,3665,416,36,4118,726,116,29,3,875,22,4,26,902,64,8,977,795,178,16,10,994,5,3,13,1007,50,3,1060,120,32,26,5,183,0,0,3,187,14,0,201,10,0,0,16,23,4,0,4,28,0,5,34,1654,326,70,31,2078,33,8,46
31002,367,33,17,0,413,6,4,9,424,40,0,463,598,78,28,11,717,8,3,11,726,21,0,744,219,46,28,5,291,5,0,5,296,12,0,313,6,0,5,15,31,0,0,0,31,0,0,29,1200,157,73,28,1456,17,6,24,1477,70,0,1552,9,0,0,0,9,0,0,0,6,5,0,10,19,6,0,0,29,0,0,0,29,0,0,29,26,3,0,0,33,0,0,0,35,5,0,35,1226,162,73,30,1491,19,6,26,1513,74,0,1587,521,94,54,23,694,45,4,48,737,115,0,850,6,0,0,5,16,0,0,0,16,0,23,40,1753,259,120,60,2195,58,14,69,2266,187,26,2479,628,75,14,0,712,9,0,9,724,52,0,780,729,99,25,13,869,12,0,12,879,37,0,915,134,24,12,0,173,3,0,3,174,11,0,186,14,0,0,15,29,0,0,0,29,3,0,32,1501,195,50,31,1784,24,0,22
31003,916,129,34,4,1079,13,10,24,1103,45,4,1157,1311,180,49,10,1551,13,5,21,1572,51,0,1627,574,66,76,5,723,7,0,9,728,26,0,755,23,4,3,31,56,0,4,4,64,3,0,63,2833,381,157,48,3413,37,20,49,3465,133,5,3604,21,0,0,3,29,8,0,8,38,10,0,39,63,7,3,0,78,5,0,5,84,4,0,86,90,8,6,4,101,11,0,11,115,8,0,130,2921,380,157,53,3520,45,20,63,3580,136,8,3727,998,219,68,25,1305,45,5,51,1359,186,9,1556,5,0,0,12,25,0,0,0,25,0,6,28,3926,603,228,89,4848,89,27,117,4965,322,27,5313,1445,158,51,6,1655,17,9,23,1684,102,0,1784,1404,201,37,18,1667,20,3,25,1686,83,5,1775,234,44,20,7,300,0,0,0,303,27,0,330,19,4,0,21,45,0,0,0,49,0,3,59,3099,406,108,54,3668,35,18,49
31004,1073,187,35,7,1308,21,3,23,1326,99,0,1432,1405,254,41,14,1709,30,7,36,1746,51,0,1794,581,94,61,4,740,0,4,6,747,19,0,768,23,10,0,43,80,0,0,6,80,7,3,91,3083,552,137,69,3839,48,16,67,3899,174,10,4086,61,17,3,6,88,6,5,14,101,5,0,106,103,27,6,3,141,11,3,13,159,12,0,171,166,48,8,7,232,18,5,28,260,21,0,274,3246,595,144,77,4066,68,22,91,4157,192,10,4360,1535,373,87,44,2045,103,16,120,2165,246,20,2432,9,7,0,18,33,0,0,0,34,3,23,63,4797,970,235,142,6141,177,38,217,6360,451,55,6854,1562,228,50,11,1849,28,10,33,1881,125,5,2013,1547,292,39,15,1890,31,9,36,1929,83,0,2015,224,44,31,0,297,4,0,4,300,15,0,315,17,10,0,32,59,0,3,3,59,8,5,76,3350,570,125,56,4099,57,18,81
31101,53,7,0,0,66,0,0,0,66,6,0,65,116,16,7,3,138,0,0,0,139,7,0,151,33,6,0,0,49,0,0,0,49,0,0,48,0,0,0,0,5,0,0,0,5,0,0,5,203,34,8,7,255,0,0,0,256,14,0,272,4,0,0,0,4,0,0,0,4,0,0,4,4,3,0,0,4,0,0,0,7,0,0,7,5,4,0,0,13,0,0,0,16,0,0,16,212,37,8,7,268,0,0,0,264,14,0,284,122,19,4,8,156,13,0,17,172,32,0,200,0,0,0,0,0,0,0,0,0,0,0,0,339,57,13,14,418,17,4,20,435,44,3,489,108,11,6,0,119,0,0,0,119,5,0,122,142,27,5,0,178,0,0,0,174,5,0,183,25,0,0,0,26,0,0,0,26,4,0,27,0,0,0,9,7,0,0,0,7,0,5,10,265,36,15,8,325,0,0,3
31102,304,46,18,3,367,4,5,6,371,19,0,394,461,85,15,6,567,5,0,3,573,32,0,605,163,32,25,0,228,5,0,5,230,7,0,238,11,0,0,10,22,0,0,0,21,3,3,26,942,166,57,16,1187,14,4,11,1199,62,3,1262,11,3,0,0,16,7,0,7,23,5,0,23,31,17,0,0,51,0,4,4,51,0,0,51,42,20,0,0,65,7,4,7,74,5,0,72,985,187,57,19,1250,14,9,21,1276,67,3,1335,486,111,24,22,637,34,8,40,683,80,0,773,0,4,0,11,16,3,0,3,11,0,25,36,1476,296,85,44,1899,48,16,69,1967,150,30,2150,398,66,15,0,477,3,0,4,480,33,3,513,468,95,13,3,583,14,0,14,602,37,0,637,86,11,11,7,109,4,0,4,116,3,0,120,5,0,0,8,16,0,0,0,16,4,0,27,955,176,41,19,1193,19,0,21
31103,682,107,25,7,824,21,9,29,847,79,0,931,969,234,22,12,1231,20,7,24,1258,49,3,1305,326,63,44,4,445,5,0,3,449,16,0,464,25,5,0,35,66,0,0,0,66,0,10,82,2005,407,97,56,2563,45,17,56,2620,145,11,2779,49,12,0,0,62,0,0,0,61,4,0,63,71,21,0,0,99,17,0,19,114,3,0,120,117,32,0,0,153,19,0,20,176,9,0,184,2123,441,96,61,2716,60,15,80,2794,148,11,2960,1218,349,58,68,1699,117,30,149,1845,260,4,2115,8,6,0,12,28,0,0,0,28,3,29,65,3349,794,159,145,4444,182,46,222,4673,414,53,5132,1011,135,34,6,1186,41,3,46,1231,94,0,1324,998,250,19,7,1279,30,0,39,1314,82,9,1405,157,30,11,0,205,0,0,3,210,10,0,212,15,0,0,38,52,0,0,0,52,0,6,64,2183,416,65,53,2718,78,11,84
31104,673,68,16,3,762,15,0,19,781,33,0,816,936,101,21,10,1072,7,4,8,1081,30,10,1115,308,54,62,0,422,3,0,5,426,13,0,443,12,7,0,13,31,0,0,0,36,0,9,39,1928,222,108,31,2288,31,6,37,2323,84,13,2421,5,0,4,0,10,4,0,4,17,0,0,21,53,3,0,4,61,0,0,0,60,4,0,64,63,3,4,5,75,3,0,3,77,0,0,83,1985,230,113,35,2364,32,6,38,2402,84,13,2502,712,104,34,28,882,32,0,32,911,100,7,1012,8,0,0,5,5,0,0,0,5,0,24,36,2705,332,145,63,3254,67,8,68,3322,187,42,3550,1011,109,30,4,1156,17,3,22,1175,38,0,1212,1111,133,19,7,1272,8,0,11,1286,37,5,1323,134,36,29,0,200,0,0,0,200,12,0,209,9,4,0,12,26,0,0,0,30,3,9,40,2268,278,84,31,2657,31,0,29
