SA1_CODE_2021,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_149_Family_households,HI_1_149_Non_family_hseholds,HI_1_149_Tot,HI_150_299_Family_households,HI_150_299_Non_fam_househlds,HI_150_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_499_Family_households,HI_400_499_Non_fam_househlds,HI_400_499_Tot,HI_500_649_Family_households,HI_500_649_Non_fam_househlds,HI_500_649_Tot,HI_650_799_Family_households,HI_650_799_Non_fam_househlds,HI_650_799_Tot,HI_800_999_Fam_households,HI_800_999_Non_fam_hsehlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1749_Fam_households,HI_1500_1749_Non_fam_hsehlds,HI_1500_1749_Tot,HI_1750_1999_Fam_households,HI_1750_1999_Non_fam_hsehlds,HI_1750_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
20301103608,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,3,0,9,4,3,8,0,0,3,3,0,3,8,0,8,4,0,4,9,0,10,3,0,3,17,0,18,10,0,10,0,0,0,70,14,86
20301103609,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,3,0,3,5,0,4,4,3,7,3,3,4,5,0,7,0,0,4,12,3,11,6,0,6,14,0,14,8,0,8,19,0,26,5,0,9,0,0,0,85,20,106
20301103610,0,0,3,0,0,0,0,0,0,0,0,0,0,5,5,4,0,3,4,0,7,3,9,15,0,0,3,8,0,8,3,0,3,6,0,13,8,0,10,11,0,11,5,0,10,11,0,11,23,0,23,5,0,9,3,0,3,105,30,130
20301103612,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,12,4,10,3,0,9,6,0,7,9,0,9,3,0,3,0,0,0,16,0,16,12,0,14,5,6,11,7,0,7,14,0,14,8,0,8,0,0,0,102,15,118
20301103613,0,3,3,0,0,0,0,0,7,0,3,6,0,11,11,0,6,7,5,0,10,6,5,14,4,0,10,8,4,10,7,3,12,0,0,0,15,0,16,6,0,6,7,0,7,6,0,6,7,0,9,3,5,3,0,0,6,80,43,123
20301103614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,10,0,10,4,0,4,3,0,3,20,6,15,9,0,9,10,0,10,6,0,6,26,0,26,3,3,4,0,0,0,97,14,104
20301103615,0,5,5,0,3,3,0,0,0,0,3,3,0,10,12,0,9,7,11,0,11,7,6,15,10,0,14,8,8,17,7,3,14,7,3,12,18,4,24,12,0,12,5,0,8,4,0,4,6,0,6,13,0,15,0,0,3,128,47,175
20301103617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,4,0,3,7,0,6,7,0,7,3,0,10,18,0,18,10,0,10,3,0,3,10,0,10,6,0,6,5,0,5,0,0,0,77,6,84
20301103618,0,6,6,0,0,0,0,0,0,0,0,0,0,7,7,0,5,3,10,9,13,8,3,5,5,4,11,4,12,16,5,0,13,4,0,9,12,3,17,6,0,6,8,0,8,0,0,0,3,0,3,12,0,8,0,7,7,79,46,128
20301103619,0,5,7,0,0,0,0,0,0,5,3,4,3,7,8,0,4,5,0,3,4,9,3,13,9,3,11,3,4,11,4,0,7,6,3,8,18,3,22,5,0,5,12,0,12,6,0,6,18,0,15,10,0,10,0,0,3,116,35,150
20301103620,0,4,4,0,0,0,0,0,4,0,3,7,0,13,9,6,12,19,6,0,8,10,8,13,10,3,12,7,8,16,10,0,10,3,0,3,18,0,18,10,0,10,4,0,4,0,0,0,6,0,6,7,0,7,0,7,6,105,62,171
20302103701,0,0,3,3,0,3,0,0,0,0,8,3,4,8,8,0,0,4,8,0,11,7,0,10,6,0,6,15,9,18,8,3,13,8,0,14,20,3,22,10,0,10,12,0,15,3,0,3,12,0,11,11,0,11,3,0,8,131,39,169
20302103702,0,0,4,0,4,4,0,0,0,0,7,11,0,21,22,4,14,16,5,9,15,7,12,18,7,11,13,8,7,15,5,8,12,14,6,17,27,7,39,20,5,26,19,3,20,4,0,4,8,4,8,4,0,4,0,11,11,152,117,264
20302103703,0,4,4,0,0,0,0,4,4,0,0,0,0,12,10,0,8,8,9,3,11,11,10,16,9,3,14,5,0,7,3,0,3,0,3,5,15,3,17,11,0,11,4,0,8,4,0,4,8,0,7,3,0,3,0,0,0,91,55,143
20302103704,0,0,0,0,0,0,0,4,4,3,3,5,4,6,8,3,3,10,7,6,13,4,0,9,10,7,16,12,5,16,4,3,6,0,0,10,13,3,15,20,0,18,7,0,7,0,0,0,6,0,4,5,0,5,4,0,0,105,44,148
20302103705,5,0,5,0,0,0,0,7,6,0,9,10,0,27,27,5,15,26,15,11,26,11,7,22,7,14,25,4,6,13,5,0,7,12,5,12,11,3,14,5,0,5,10,0,10,6,0,0,6,0,9,7,0,7,0,3,4,112,121,228
20302103706,0,0,0,0,0,0,0,0,0,0,10,10,3,17,19,0,14,19,4,3,4,8,11,19,8,10,14,15,12,25,0,3,13,9,4,14,12,13,21,8,0,8,4,0,6,7,0,7,3,0,4,5,4,5,0,9,9,84,99,186
20302103707,0,0,0,0,0,0,0,0,0,0,7,3,0,14,14,0,9,10,4,7,10,10,7,17,8,3,11,8,3,14,7,7,9,6,0,10,17,0,20,12,0,12,10,0,10,11,0,11,23,0,23,10,0,9,0,4,11,126,73,200
20302103708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20302103709,3,6,3,0,0,0,0,4,4,0,0,0,0,14,14,0,7,8,10,10,16,12,8,18,10,9,19,14,6,20,18,6,19,10,0,6,23,12,34,12,0,10,10,0,10,8,0,8,12,3,17,9,0,8,0,0,3,146,92,238
20302103710,0,6,6,0,0,0,0,0,0,0,0,0,0,9,5,5,4,7,4,0,7,0,5,9,0,7,11,10,3,11,3,3,5,3,0,5,8,0,7,10,0,14,6,0,13,5,0,5,9,0,8,0,0,0,0,0,0,69,50,117
20302103711,0,3,3,0,0,0,0,0,5,0,8,8,0,12,16,0,15,15,11,8,22,11,12,15,7,4,12,6,0,11,10,6,16,5,0,5,17,13,31,18,0,18,23,0,25,13,0,17,21,0,20,11,0,12,0,0,0,163,80,241
20302103712,0,0,0,0,0,0,0,3,5,0,4,4,0,18,18,0,8,8,3,11,10,9,12,25,7,9,11,12,8,18,4,11,13,5,5,8,19,11,28,20,4,24,9,0,14,3,0,3,21,0,20,0,0,0,0,0,0,122,108,229
20302103713,0,4,3,0,0,0,0,0,0,0,4,0,0,8,8,0,5,5,0,0,3,3,3,7,7,5,8,3,3,8,9,0,8,3,6,12,17,5,24,12,0,15,13,5,14,9,0,9,18,0,13,0,0,0,0,6,6,97,46,140
20302103714,0,0,0,0,0,0,0,0,3,0,0,0,0,8,11,0,9,7,8,3,7,4,0,3,10,6,14,8,5,12,4,10,13,10,3,9,11,0,17,14,0,14,12,0,13,10,0,14,18,0,18,9,0,9,0,0,0,105,54,155
20302103715,0,0,0,0,5,4,0,0,0,0,4,9,0,11,17,0,12,12,3,6,15,3,5,11,15,3,17,7,6,10,11,3,18,13,4,15,16,5,22,13,0,15,17,3,20,7,0,7,9,0,12,0,0,0,4,4,11,137,74,211
20302103716,0,3,5,0,0,0,0,0,0,0,6,6,3,13,17,4,12,12,4,7,11,8,7,19,5,5,11,8,6,16,15,4,17,10,0,12,25,9,30,13,0,13,18,0,19,13,4,13,13,3,16,9,0,9,0,0,0,149,96,239
20302103717,0,0,8,3,0,3,0,3,3,0,4,7,0,15,15,0,10,10,16,10,27,11,6,17,15,9,28,15,9,25,12,7,22,10,3,10,31,8,38,21,4,23,9,0,12,8,0,9,15,0,15,4,0,3,0,4,0,165,102,262
20302103718,3,3,8,0,0,0,0,3,3,4,4,7,4,4,5,3,9,11,7,4,13,9,7,15,20,6,22,11,6,20,10,7,14,10,3,15,19,4,25,16,0,16,5,3,7,9,0,9,14,0,9,3,5,7,3,0,3,133,73,206
20302103719,5,0,3,0,0,0,0,0,0,0,0,0,4,9,7,0,4,4,4,7,7,7,0,8,7,0,5,13,3,13,0,3,6,6,6,11,7,3,14,14,0,14,12,0,12,4,0,4,6,0,6,0,0,5,3,0,6,87,41,130
20302103720,0,4,4,0,0,0,0,0,0,4,3,0,3,12,11,6,6,8,8,0,8,5,5,11,8,8,17,13,3,19,5,10,16,5,3,7,6,3,7,11,0,11,12,0,16,0,0,0,13,3,13,0,0,0,0,4,4,100,65,169
20302103721,0,0,0,0,0,0,0,0,5,0,3,3,0,5,5,3,9,8,9,0,8,11,0,8,9,4,14,8,0,5,12,3,13,10,0,9,16,3,18,11,0,11,12,0,17,3,0,3,7,3,7,3,0,4,0,0,0,109,35,144
20302103722,0,0,5,0,6,6,0,0,0,0,3,3,0,8,11,3,12,16,14,7,21,9,12,22,8,9,20,11,0,11,8,9,16,7,5,14,20,5,20,13,0,9,18,0,17,12,0,10,5,3,9,7,6,8,0,0,0,129,81,215
20302103723,0,0,3,0,0,0,0,5,5,0,4,4,4,17,17,0,12,8,3,13,15,7,7,18,9,7,16,17,4,13,13,0,11,8,3,6,16,3,20,30,4,30,13,0,13,9,0,9,21,5,24,11,4,15,0,0,0,152,90,244
20302103724,0,3,6,0,0,3,0,6,4,0,5,10,4,13,19,0,13,17,7,12,19,9,10,20,6,13,23,9,10,14,8,12,23,11,4,15,21,15,36,21,0,21,18,0,23,10,0,10,26,4,29,11,0,16,0,4,4,170,125,294
20302103725,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,4,3,6,4,3,10,4,6,10,6,0,10,8,9,18,0,0,0,5,0,6,12,3,12,8,0,8,9,0,12,0,0,0,19,0,19,6,0,4,0,0,5,80,57,136
20302103726,0,0,0,0,4,3,0,3,3,4,8,12,0,12,12,11,16,25,13,0,17,3,11,14,5,3,9,8,3,11,9,8,20,4,9,12,15,9,18,15,0,15,12,0,15,3,0,6,17,0,17,8,0,13,0,0,3,139,92,226
20302103727,0,0,0,0,3,4,0,3,3,0,9,9,7,31,40,0,14,16,11,8,20,12,10,29,12,11,19,15,11,32,12,11,20,3,8,12,24,22,51,12,0,8,12,0,9,9,3,6,23,8,25,10,3,15,0,3,3,164,161,325
20302103728,0,5,5,0,0,0,0,0,0,0,0,0,0,17,17,3,11,15,0,6,4,3,5,7,4,7,10,3,3,8,9,3,7,7,3,13,13,4,22,19,0,19,0,0,0,3,0,3,7,0,7,0,0,0,0,6,9,79,82,160
20302103729,0,0,4,5,0,0,0,0,4,0,8,8,0,17,16,0,11,13,5,3,13,5,6,16,7,15,19,4,10,18,11,9,24,9,3,12,16,17,32,23,4,28,12,0,19,4,0,4,19,3,19,9,0,13,0,3,4,150,113,263
20302103730,0,0,0,0,3,3,0,0,0,0,7,7,0,17,16,7,18,21,4,13,17,8,4,11,9,7,13,4,7,15,0,0,9,4,0,10,10,8,19,18,0,22,10,0,13,14,0,14,20,0,21,8,0,7,4,4,5,127,89,218
20302103731,0,0,0,0,3,3,0,3,3,0,4,4,0,11,11,3,9,9,5,6,10,4,7,13,3,3,10,13,3,15,3,6,9,5,0,5,14,3,18,10,0,10,18,0,18,9,0,9,29,4,30,6,0,5,0,3,3,129,72,198
20302103732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,8,9,3,9,0,6,11,0,7,7,6,4,6,6,4,3,0,0,7,11,4,11,8,0,8,0,0,0,7,0,7,3,0,5,3,0,3,0,0,0,59,37,97
20302103904,0,5,5,0,0,0,0,6,7,0,6,6,0,9,9,0,7,14,3,4,6,0,13,11,10,4,13,13,4,15,6,7,15,5,5,7,6,8,15,14,0,13,18,6,20,14,5,13,24,3,28,8,0,8,0,0,0,110,90,204
20302103905,0,3,3,0,0,0,0,0,3,0,10,14,0,6,6,0,10,13,3,5,7,4,4,7,5,9,12,5,8,10,3,3,8,6,0,9,9,10,22,5,0,13,10,0,6,14,0,14,21,0,22,6,4,7,0,6,6,100,85,182
20302103906,0,0,4,0,0,0,0,5,5,0,0,0,0,3,4,0,6,5,3,0,3,0,6,6,3,8,6,0,4,4,4,0,4,3,4,7,9,8,15,6,0,12,11,0,15,8,0,6,14,0,14,10,0,10,0,0,0,82,52,133
20302103907,0,4,3,0,5,5,0,0,0,0,9,4,0,10,14,6,5,12,15,6,17,6,8,13,4,7,18,9,6,16,9,9,13,7,7,14,13,6,18,14,0,19,15,0,18,6,0,6,24,0,23,5,0,10,0,0,0,147,77,222
20302103908,0,6,3,0,0,0,0,0,0,0,5,7,0,5,7,4,3,7,4,0,7,6,9,14,5,3,11,13,10,19,6,6,6,3,7,10,13,0,13,10,0,9,7,3,7,5,0,7,15,6,19,8,3,12,0,0,0,96,76,175
20302103909,0,0,0,0,0,0,0,0,0,0,6,6,0,3,4,0,5,8,5,6,12,0,8,7,4,11,11,9,0,7,3,3,6,0,0,3,7,4,12,6,6,7,9,0,11,3,0,3,36,3,37,7,0,8,4,0,4,99,63,164
20302103910,3,11,12,0,0,0,0,4,5,0,8,15,4,15,18,0,14,12,8,15,23,7,20,25,10,14,18,16,25,41,5,22,28,14,18,30,26,27,60,21,3,26,21,6,32,13,0,10,30,5,37,6,10,10,0,5,6,183,227,410
20302103911,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,7,12,3,5,8,5,3,5,11,4,16,7,5,17,5,5,7,3,0,7,12,7,16,0,4,6,5,0,4,3,0,3,10,6,17,0,4,6,0,0,0,80,53,130
20302103912,3,4,8,0,0,0,0,5,5,0,6,6,0,7,8,3,7,9,7,3,10,4,8,8,10,10,25,14,5,20,3,6,12,5,10,17,15,15,29,11,0,11,11,0,11,6,0,6,24,7,31,11,0,11,0,0,5,122,100,226
20302103913,0,0,0,0,0,0,0,0,3,0,5,5,0,10,10,0,3,3,0,7,7,4,5,8,6,5,12,6,7,13,4,14,21,7,3,8,18,6,22,4,0,4,7,0,7,9,0,9,15,0,22,3,0,5,0,5,0,87,74,160
20302103914,3,5,12,0,0,0,0,0,0,0,3,3,0,13,15,5,11,14,4,10,11,8,14,17,4,12,16,11,10,23,10,11,17,3,5,7,19,8,23,14,4,21,10,0,10,11,0,11,29,0,29,3,0,3,0,0,0,142,97,237
20302103915,0,5,8,0,4,4,0,9,9,0,6,6,4,19,31,4,9,18,11,10,22,13,13,27,13,14,23,13,7,21,7,8,15,12,6,12,28,7,26,9,0,11,6,5,7,10,0,10,5,3,8,4,0,5,0,0,7,136,131,266
20302103916,0,0,0,0,0,0,0,4,4,0,10,14,0,17,17,0,13,9,10,4,13,3,5,12,0,5,6,7,3,15,4,4,12,3,3,9,10,7,13,7,0,10,7,0,7,6,0,6,7,0,7,10,4,10,3,10,12,76,95,168
20302103917,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,4,4,6,0,6,3,3,7,8,3,11,6,0,11,3,6,15,8,0,6,7,9,16,11,0,11,13,0,12,11,0,11,17,0,19,0,6,10,0,0,0,104,52,158
20302103918,0,0,0,0,0,0,0,0,5,0,5,5,4,6,12,0,5,5,0,3,5,5,0,8,9,3,10,4,4,10,6,3,11,0,3,9,17,11,25,10,0,10,8,3,12,12,0,14,15,0,15,8,0,12,0,0,5,101,60,157
20302103919,0,0,0,0,0,0,0,0,4,0,10,10,0,13,13,0,10,9,3,12,15,13,8,14,6,9,17,3,5,10,10,11,11,6,6,9,22,6,25,14,0,14,15,0,21,18,0,18,31,4,33,6,0,6,0,5,5,154,90,246
20302103920,0,0,0,0,0,0,0,0,0,0,5,3,0,9,9,3,11,14,7,0,7,4,9,15,3,9,13,3,0,5,5,4,10,4,5,6,15,6,23,18,0,18,19,0,16,5,0,5,27,0,30,9,4,10,5,3,7,128,74,192
20302103921,0,0,0,3,0,3,0,0,0,0,3,0,0,6,6,0,3,3,0,0,3,0,6,5,9,0,7,3,3,9,0,5,7,3,0,5,5,0,8,3,0,3,12,0,12,3,0,3,7,0,9,0,0,0,0,0,0,64,30,93
20302103922,0,3,3,0,0,0,0,0,0,0,0,0,6,6,16,0,0,4,7,4,16,7,11,15,5,8,13,12,4,15,5,3,9,7,8,10,9,0,11,13,0,13,14,0,14,10,0,10,21,0,22,9,0,12,0,0,0,122,64,182
20302103923,0,0,0,0,4,4,0,3,3,0,0,0,0,9,9,3,7,12,10,9,17,4,4,5,7,12,16,8,5,13,0,3,4,11,0,12,11,9,12,16,0,16,13,0,15,14,0,10,34,5,33,9,0,12,0,3,3,130,73,201
20302103924,0,3,3,0,0,0,0,0,0,0,4,7,0,5,5,0,5,7,4,0,4,3,3,10,11,9,21,9,0,8,8,0,8,3,4,9,17,4,18,12,0,9,14,0,17,3,0,3,23,4,31,0,0,0,0,0,0,119,46,162
20302103925,0,0,0,0,0,0,0,5,5,0,5,5,4,15,17,4,5,9,3,5,8,3,4,8,15,12,25,10,11,21,9,0,8,15,4,13,21,3,29,11,4,9,10,0,8,3,0,4,0,0,0,9,0,10,3,4,7,107,74,180
20302103927,0,4,4,0,0,0,0,0,0,0,3,3,0,8,11,0,5,11,3,10,12,17,6,20,6,11,16,10,10,19,8,4,8,9,3,8,15,4,17,11,0,11,7,5,11,9,0,9,9,0,9,3,0,0,5,0,3,110,74,177
20302103928,0,0,0,0,3,3,0,0,0,4,7,10,3,21,29,8,5,8,18,4,24,9,7,16,9,10,14,18,0,13,12,8,19,12,0,11,7,5,12,9,0,9,3,0,0,7,0,0,4,5,5,7,0,7,0,0,5,116,81,201
20302103929,0,0,3,0,5,5,0,0,0,0,7,7,6,13,13,9,0,12,3,3,6,14,9,22,13,3,16,6,7,15,5,7,8,6,0,8,10,4,15,9,0,6,7,0,7,4,0,4,4,0,5,0,0,0,5,0,3,91,76,169
20302103930,0,0,4,0,3,3,0,15,14,3,17,18,8,25,27,0,18,18,6,7,9,3,17,19,4,15,15,10,13,22,8,7,12,7,6,10,16,5,23,10,0,14,0,0,4,0,0,0,3,0,3,7,7,7,0,8,9,84,147,229
20302103931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20302103932,0,0,0,4,0,4,0,0,0,0,9,9,0,14,14,0,8,9,5,6,12,0,8,10,0,9,7,6,7,11,0,5,4,0,4,9,3,3,6,3,3,7,0,0,0,0,0,0,6,0,6,0,3,4,0,0,4,52,76,123
20302103933,0,0,0,0,0,0,0,0,0,0,6,6,0,12,12,0,9,9,0,4,4,8,3,11,0,5,3,3,0,6,9,4,11,3,0,3,4,5,7,8,0,9,6,0,7,3,0,4,8,0,8,0,0,0,0,0,0,58,59,114
20302103934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,6,9,4,0,3,3,0,8,7,0,7,5,5,6,6,0,8,4,0,12,0,0,3,5,0,10,5,0,4,11,3,11,5,0,9,0,0,0,61,38,98
20302103935,0,0,3,0,0,0,0,0,0,0,0,0,0,6,6,0,7,7,3,0,8,3,5,0,6,6,15,3,3,10,0,9,5,3,7,8,13,5,20,6,0,5,5,0,5,5,0,5,19,0,17,0,0,6,0,0,0,75,47,117
20302103936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20302103937,0,0,0,0,0,0,0,4,4,0,0,0,0,6,3,0,3,4,3,10,12,5,0,4,0,4,8,3,5,3,3,0,5,4,0,5,0,9,5,4,0,4,0,4,7,0,0,0,9,0,9,0,0,0,0,0,0,34,51,83
20302103938,0,0,0,0,0,0,0,0,5,0,4,4,0,0,0,0,3,3,0,3,3,0,4,4,0,4,10,0,3,6,4,3,7,3,0,7,6,4,12,4,0,9,0,0,0,0,0,4,9,5,11,4,0,0,0,0,0,31,42,74
20302103939,0,3,8,0,0,0,0,4,0,0,3,3,0,14,13,0,9,9,0,3,5,0,8,8,11,12,23,9,5,8,5,8,9,0,10,11,8,10,25,4,0,5,3,4,4,3,0,7,14,9,19,3,0,3,0,0,0,70,102,173
20302104001,0,3,0,0,0,0,0,3,3,0,5,5,0,5,5,0,6,6,3,4,8,3,7,7,3,6,18,3,3,10,9,4,7,7,0,7,5,5,10,11,0,11,14,0,14,11,0,11,33,0,35,10,0,10,0,0,0,122,52,176
20302104002,0,0,0,0,0,0,0,5,5,0,0,0,0,5,4,0,20,20,10,3,7,12,7,19,9,14,18,9,7,10,8,5,6,6,6,8,20,5,25,7,3,10,20,0,22,5,0,5,36,0,37,9,0,5,0,0,0,143,74,217
20302104003,0,0,3,0,0,0,0,3,3,0,3,3,0,3,3,0,5,5,3,6,13,6,9,16,8,8,18,14,8,17,0,11,8,3,3,9,14,6,12,10,0,10,13,0,13,3,0,3,28,0,24,7,0,7,0,0,0,106,60,165
20302104004,0,0,0,0,0,3,0,0,0,0,0,3,0,17,20,5,7,13,5,8,15,7,3,11,11,11,18,12,6,19,8,3,16,7,9,19,27,6,35,21,0,22,8,0,8,12,0,13,23,0,27,0,0,0,0,0,0,156,89,244
20302104005,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,3,9,9,3,12,5,0,3,4,0,7,5,3,8,0,0,6,0,0,3,10,0,13,10,0,10,11,5,14,5,0,5,13,0,17,0,0,0,0,5,5,77,35,105
20302104006,0,0,4,0,0,0,0,0,0,0,6,6,0,10,12,3,11,10,3,9,10,5,4,7,8,7,13,9,8,13,0,0,6,3,3,12,10,4,14,3,0,3,11,0,11,5,0,5,19,0,15,6,3,9,0,0,0,81,73,154
20302104007,0,0,0,0,0,0,0,0,0,0,4,4,0,8,7,0,4,4,5,0,3,5,4,9,3,7,14,5,3,8,5,3,5,3,4,6,12,4,13,6,0,6,24,0,24,11,0,11,17,0,17,5,0,5,0,0,0,111,40,156
20302104008,0,0,0,0,0,0,0,0,0,0,8,5,3,11,13,3,0,0,7,4,11,9,3,11,4,3,8,3,12,18,5,7,12,3,4,8,10,7,14,10,4,16,12,0,13,8,0,8,32,3,34,9,0,9,3,0,5,118,71,189
20302104009,0,7,9,0,3,3,0,4,4,0,3,9,0,4,9,4,11,11,3,0,4,4,7,17,8,4,9,3,8,11,0,5,3,4,6,8,12,3,15,10,0,10,11,6,14,10,0,9,22,0,22,8,0,8,0,0,0,95,85,176
20302104010,0,0,4,0,0,0,0,4,4,0,6,6,0,5,5,0,4,6,4,7,12,9,3,13,10,4,14,0,3,9,3,0,8,8,0,10,10,5,15,8,0,8,7,0,11,10,0,10,24,0,24,4,0,4,0,4,4,108,56,159
20302104011,0,0,0,0,0,0,0,4,3,0,0,0,3,17,19,0,0,0,4,4,13,5,0,5,0,13,13,6,6,10,3,8,12,8,6,12,11,7,21,9,6,11,11,0,11,8,0,8,17,4,21,3,0,5,0,0,0,86,71,160
20302104012,0,3,3,0,0,0,0,0,0,0,0,0,0,5,6,4,12,16,5,8,11,10,7,15,12,8,21,8,8,13,8,10,14,11,4,17,12,6,16,12,3,17,12,0,17,10,0,13,14,3,19,5,5,6,0,3,3,127,91,219
20302104013,0,0,0,0,0,0,0,0,0,0,12,12,0,7,7,0,3,4,4,0,8,3,3,5,3,5,9,5,8,15,0,3,6,4,4,10,12,3,12,7,0,7,12,0,11,0,0,0,17,0,17,7,0,6,0,6,6,87,49,133
20302104014,3,3,8,0,0,0,0,4,4,0,6,6,7,13,16,0,3,3,3,5,10,9,7,19,7,4,12,8,3,14,6,3,10,4,5,5,8,12,16,12,0,12,6,0,7,15,0,15,32,0,31,5,0,9,0,0,6,124,68,198
20302104015,0,5,5,0,0,0,0,5,5,4,11,15,0,16,15,4,8,8,7,3,14,7,6,12,3,4,10,11,9,19,0,3,12,9,3,13,21,14,29,7,4,9,18,0,18,6,0,14,23,3,26,3,4,9,0,4,4,141,103,239
20302104016,5,0,3,0,4,7,0,6,6,0,3,8,0,14,14,6,16,24,3,9,13,3,10,14,12,7,16,7,7,13,6,6,9,4,11,12,21,7,26,12,0,12,7,0,12,4,0,7,21,0,20,6,0,7,0,0,0,125,102,224
20302104017,0,0,0,0,0,0,0,0,0,0,7,7,3,0,6,0,10,10,0,0,5,6,5,4,8,9,11,7,9,18,5,3,4,3,0,5,14,3,16,11,0,14,5,0,5,4,0,4,24,0,29,4,0,4,4,3,0,101,50,150
20302104018,0,8,8,0,0,0,4,8,9,0,3,3,0,14,16,0,15,12,5,10,13,0,14,13,9,13,15,16,6,20,5,11,19,6,7,15,16,24,33,15,3,20,17,3,20,7,0,7,24,9,32,5,7,12,6,4,10,128,152,287
20302104019,0,0,0,0,0,0,0,5,5,0,4,3,0,7,10,0,8,8,0,0,3,0,3,6,4,0,4,0,4,4,8,4,15,7,3,11,8,9,13,11,0,11,12,0,16,7,0,6,19,5,23,4,0,4,3,0,0,79,51,132
20302104020,0,0,0,0,0,0,0,4,4,0,3,3,0,3,3,0,0,0,0,3,9,0,5,3,6,0,5,3,4,4,0,3,3,0,0,0,12,4,15,6,0,4,6,0,6,5,0,7,11,0,11,3,0,4,0,4,4,63,36,99
20302104021,0,4,4,0,0,0,0,0,0,0,0,0,0,6,9,0,7,7,0,3,3,0,9,9,6,3,15,8,4,12,0,10,18,6,4,3,13,0,16,9,0,14,10,4,19,3,0,10,22,0,29,5,0,5,0,0,0,91,74,162
20302104022,0,0,0,0,0,0,0,0,0,0,3,3,0,8,10,0,6,6,5,5,12,11,5,11,0,4,9,5,5,7,0,6,6,6,5,14,7,6,16,6,0,6,3,0,10,10,0,10,23,0,28,10,0,10,0,0,0,97,62,152
20302104023,0,0,0,0,0,0,0,4,4,0,5,5,3,9,13,0,5,5,3,4,6,4,5,8,9,7,14,7,6,12,0,3,3,4,7,8,11,5,17,8,0,8,9,0,9,5,0,5,25,0,24,3,0,7,0,3,3,96,57,149
20302104024,0,4,5,0,0,0,0,0,0,0,0,0,0,6,6,0,7,7,0,0,0,8,0,12,7,3,5,8,8,16,7,3,10,7,8,15,12,0,14,12,0,16,13,3,10,4,0,4,16,0,19,5,3,11,0,0,0,112,53,165
20302104025,0,0,0,0,0,0,0,0,0,0,9,9,0,13,14,0,12,14,5,8,14,5,4,13,3,9,16,10,5,20,7,9,13,6,5,11,13,3,18,13,0,11,14,6,16,4,0,10,47,0,46,12,3,11,0,0,5,149,82,233
20302104026,0,0,0,0,0,0,0,4,8,0,12,11,0,13,16,0,26,27,5,20,21,3,10,14,8,9,16,12,4,14,3,7,9,10,5,18,7,4,14,9,0,9,10,0,11,4,0,4,6,0,8,3,4,7,4,0,7,89,116,208
