Australian Bureau of Statistics

"2021 Census - employment, income and education"
"TYPP Type of Educational Institution Attending and LFSP Labour Force Status by SA1 (UR) by AGE10P Age in Ten Year Groups"
"Counting: Person Records"

Filters:
"Default Summation","Person Records"

" Preschool,  Employed, worked full-time"
"AGE10P Age in Ten Year Groups","0-9 years","10-19 years","20-29 years","30-39 years","40-49 years","50-59 years","60-69 years","70-79 years","80-89 years","90-99 years","100 years and over","Total",
"Segment 39",0,6,7,13,13,16,16,0,3,0,0,73,
"Segment 40",0,15,19,19,22,30,20,3,7,0,0,146,
"Segment 41",0,9,15,9,14,24,18,12,6,0,0,110,
"Segment 42",0,0,6,0,6,6,5,0,4,0,0,30,
"Segment 43",0,11,38,29,23,24,27,13,3,0,0,174,
"Segment 44",0,43,49,46,46,68,64,40,28,3,0,398,
"Segment 45",0,14,29,25,27,32,21,18,18,4,0,181,
"Segment 46",0,15,30,20,31,31,36,35,23,5,0,223,
"Segment 47",0,5,20,5,8,11,9,9,3,0,0,59,
"Segment 48",0,16,22,29,19,20,14,3,0,0,0,126,
"Segment 50",0,0,3,5,4,0,0,0,0,0,0,11,
"Total",0,695,2075,1793,1398,1362,954,564,350,83,0,9269,


" Not stated,  Unemployed, looking for full-time work"
"AGE10P Age in Ten Year Groups","0-9 years","10-19 years","20-29 years","30-39 years","40-49 years","50-59 years","60-69 years","70-79 years","80-89 years","90-99 years","100 years and over","Total",
"SA1 (UR)",
"Segment 01",0,0,6,0,0,0,0,0,0,0,0,9,
"Segment 02",0,0,8,0,8,7,4,0,0,0,0,21,
"Segment 03",0,0,3,0,6,0,0,0,0,0,0,22,
"Segment 04",0,5,4,0,3,0,0,0,0,0,0,13,
"Segment 05",0,0,0,0,3,0,0,0,0,0,0,3,
"Segment 06",0,0,4,0,7,4,0,0,0,0,0,9,
"Segment 07",0,0,3,5,0,0,0,0,0,0,0,12,
"Segment 08",0,0,4,6,10,3,0,0,0,0,0,28,
"Segment 09",0,0,0,3,4,0,4,0,0,0,0,14,
"Segment 10",0,0,4,0,3,5,0,0,0,0,0,16,
"Segment 11",0,0,8,6,0,4,0,0,0,0,0,21,
"Segment 12",0,0,6,4,3,0,0,0,0,0,0,19,
"Segment 13",0,5,11,19,8,6,9,0,0,0,0,49,
"Segment 14",0,0,9,6,9,7,4,0,0,0,0,41,
"Segment 15",0,0,6,3,0,0,0,0,0,0,0,16,
"Segment 16",0,0,3,4,7,3,0,0,0,0,0,18,
"Segment 17",0,0,13,3,5,8,0,0,0,0,0,33,
"Segment 18",0,0,8,6,4,0,0,0,0,0,0,18,
"Segment 19",0,3,7,5,4,5,0,0,0,0,0,23,
"Segment 20",0,4,3,0,8,5,0,0,0,0,0,26,
"Segment 21",0,0,7,0,0,3,3,0,0,0,0,23,
"Segment 22",0,0,0,8,4,4,0,0,0,0,0,20,
"Segment 23",0,0,3,3,5,9,0,0,0,0,0,26,
"Segment 24",0,0,3,7,3,3,0,0,0,0,0,21,
"Segment 25",0,0,7,11,9,10,6,0,0,0,0,45,
"Segment 26",0,0,3,16,3,4,0,0,0,0,0,34,
"Segment 27",0,5,17,16,13,7,9,0,0,0,0,67,
"Segment 28",0,0,11,7,7,10,9,0,0,0,0,40,
"Segment 29",0,5,15,12,13,3,0,0,0,0,0,55,
"Segment 30",0,6,16,8,8,7,8,0,0,0,0,59,
"Segment 31",0,6,22,23,18,23,13,0,0,0,0,112,
"Segment 32",0,11,37,24,21,19,9,0,0,0,0,119,
"Segment 33",0,3,0,7,0,3,0,0,0,0,0,21,
"Segment 34",0,6,4,0,3,5,0,0,0,0,0,24,
"Segment 35",0,3,5,10,11,9,6,4,0,0,0,50,
"Segment 36",0,0,21,17,17,14,9,0,0,0,0,74,
"Segment 37",0,13,36,21,16,29,4,0,5,0,0,121,
"Segment 38",0,11,15,16,10,20,15,3,0,0,0,86,
"Segment 39",0,0,5,4,0,0,0,0,0,0,0,13,
"Segment 40",0,0,5,8,7,3,0,0,0,0,0,28,
"Segment 41",0,0,0,3,3,7,3,0,0,0,0,15,
"Segment 42",0,4,0,4,0,0,0,0,0,0,0,11,
"Segment 43",0,0,3,0,0,7,0,0,0,0,0,18,
"Segment 44",0,5,11,13,14,15,12,0,0,0,0,67,
"Segment 45",0,0,0,4,0,5,3,0,0,0,0,15,
"Segment 46",0,5,9,3,0,5,0,0,0,0,0,28,
"Segment 47",0,0,0,0,0,5,0,0,0,0,0,3,
"Segment 48",0,12,15,31,11,8,0,0,0,0,0,73,
"Segment 50",0,0,0,0,0,0,0,0,0,0,0,4,
"Total",0,133,386,373,308,299,152,19,9,0,0,1683,


" Not stated,  Unemployed, looking for part-time work"
"AGE10P Age in Ten Year Groups","0-9 years","10-19 years","20-29 years","30-39 years","40-49 years","50-59 years","60-69 years","70-79 years","80-89 years","90-99 years","100 years and over","Total",
"SA1 (UR)",
"Segment 01",0,11,5,3,0,0,0,0,0,0,0,19,
"Segment 02",0,3,0,0,0,4,0,0,0,0,0,14,
"Segment 03",0,0,0,0,0,4,3,0,0,0,0,19,
"Segment 04",0,8,0,4,0,0,0,0,0,0,0,10,
"Segment 05",0,5,0,5,4,0,3,0,0,0,0,15,
"Segment 06",0,4,0,5,0,3,3,0,0,0,0,20,
"Segment 07",0,8,0,5,0,0,0,0,0,0,0,14,
"Segment 08",0,0,0,7,0,4,3,0,0,0,0,16,
"Segment 09",0,4,4,3,0,6,0,0,0,0,0,18,
"Segment 10",0,0,3,3,4,0,0,0,0,0,0,15,
"Segment 11",0,3,0,3,0,4,0,0,0,0,0,13,
"Segment 12",0,0,0,0,4,0,0,0,0,0,0,10,
"Segment 13",0,10,7,7,8,6,0,0,0,0,0,46,
"Segment 14",0,4,8,6,0,0,4,0,0,0,0,23,
"Segment 15",0,3,4,5,0,0,0,0,4,0,0,15,
"Segment 16",0,5,15,0,5,0,4,0,0,0,0,27,
"Segment 17",0,3,5,0,3,3,0,0,0,0,0,20,
"Segment 18",0,3,3,7,0,0,4,0,0,0,0,11,
"Segment 19",0,3,0,0,5,6,4,0,0,0,0,22,
"Segment 20",0,6,4,4,3,0,3,0,0,0,0,22,
"Segment 21",0,7,5,5,0,7,0,0,0,0,0,24,
"Segment 22",0,0,3,10,4,3,5,0,0,0,0,23,
"Segment 23",0,4,3,0,0,0,0,4,0,0,0,12,
"Segment 24",0,4,5,0,3,0,0,0,0,0,0,15,
"Segment 25",0,5,7,8,9,4,5,0,0,0,0,33,
"Segment 26",0,6,4,7,4,3,5,0,0,0,0,30,
"Segment 27",0,14,10,10,3,6,3,0,4,0,0,51,
"Segment 28",0,10,0,3,6,8,9,0,0,0,0,36,
"Segment 29",0,10,8,15,0,8,0,0,0,0,0,44,
"Segment 30",0,19,6,7,3,7,0,0,0,0,0,48,
"Segment 31",0,20,19,7,3,11,11,0,0,0,0,77,
"Segment 32",0,14,14,5,19,15,7,6,0,0,0,76,
"Segment 33",0,7,0,4,7,0,4,0,0,0,0,21,
"Segment 34",0,7,7,0,3,5,4,0,5,0,0,26,
"Segment 35",0,0,0,4,6,7,9,0,5,0,0,25,
"Segment 36",0,12,6,0,6,12,8,0,0,0,0,45,
"Segment 37",0,19,17,14,11,10,8,4,3,0,0,84,
"Segment 38",0,9,8,5,4,15,6,0,0,0,0,54,
"Segment 39",0,5,7,7,0,3,4,0,0,0,0,16,
"Segment 40",0,3,8,7,7,0,8,0,0,0,0,21,
"Segment 41",0,6,0,4,0,0,0,0,0,0,0,8,
"Segment 42",0,0,0,0,0,0,0,0,0,0,0,5,
"Segment 43",0,3,7,7,0,0,9,0,0,0,0,28,
"Segment 44",0,13,4,6,9,4,7,4,0,0,0,51,
"Segment 45",0,0,0,3,0,5,0,0,0,0,0,16,
"Segment 46",0,6,0,0,5,0,0,0,0,0,0,25,
"Segment 47",0,0,0,0,0,0,0,0,0,0,0,0,
"Segment 48",0,12,6,6,6,4,0,0,0,0,0,33,
"Segment 50",0,0,0,0,0,0,0,0,0,0,0,0,
"Total",0,329,225,199,163,186,145,30,21,5,0,1300,


" Not stated,  Not in the labour force"
"AGE10P Age in Ten Year Groups","0-9 years","10-19 years","20-29 years","30-39 years","40-49 years","50-59 years","60-69 years","70-79 years","80-89 years","90-99 years","100 years and over","Total",
"SA1 (UR)",
"Segment 01",0,97,25,14,29,34,86,288,345,108,10,1034,
"Segment 02",0,114,37,22,41,66,132,439,463,142,3,1456,
"Segment 03",0,105,27,21,35,37,114,327,385,109,0,1160,
"Segment 04",0,104,28,22,31,54,109,260,208,45,0,858,
"Segment 05",0,71,124,135,115,53,139,348,313,66,0,1379,
"Segment 06",0,110,40,36,30,38,94,136,108,15,0,619,
"Segment 07",0,156,64,38,38,43,84,115,55,8,0,610,
"Segment 08",0,101,174,261,240,221,238,437,373,135,6,2187,
"Segment 09",0,74,64,46,40,51,88,207,205,49,4,835,
"Segment 10",0,130,125,153,122,82,128,239,235,44,0,1253,
"Segment 11",0,155,65,42,64,83,160,427,403,101,0,1496,
"Segment 12",0,102,35,37,39,61,122,305,200,29,0,929,
"Segment 13",0,276,206,286,198,156,242,498,417,67,0,2336,
"Segment 14",0,182,51,67,64,86,178,299,262,80,8,1275,
"Segment 15",0,68,55,55,29,30,57,69,44,3,0,421,
"Segment 16",0,74,166,110,45,59,76,119,85,29,0,752,
"Segment 17",0,124,93,56,64,89,140,221,147,27,0,955,
"Segment 18",0,32,82,28,28,39,66,103,103,17,0,491,
"Segment 19",0,133,62,67,49,79,143,322,271,59,0,1196,
"Segment 20",0,134,49,57,72,129,238,666,708,198,5,2251,
"Segment 21",0,69,69,52,37,58,118,271,296,83,0,1056,
"Segment 22",0,83,104,74,49,56,89,102,76,20,0,654,
"Segment 23",0,102,62,51,65,79,178,426,413,164,3,1539,
"Segment 24",0,84,51,33,64,84,201,475,443,118,7,1545,
"Segment 25",0,152,105,89,78,133,240,460,430,123,3,1821,
"Segment 26",0,248,141,125,106,133,183,210,144,41,0,1322,
"Segment 27",0,342,188,195,167,206,288,479,302,59,0,2223,
"Segment 28",0,185,80,90,81,91,170,243,135,28,0,1102,
"Segment 29",0,237,121,116,103,184,319,594,474,111,3,2260,
"Segment 30",0,232,92,97,123,171,336,651,520,141,0,2364,
"Segment 31",0,648,4565,5679,3397,1635,924,1019,796,217,6,18883,
"Segment 32",0,527,279,245,285,459,709,869,558,123,0,4051,
"Segment 33",0,143,34,28,51,82,164,335,225,40,0,1103,
"Segment 34",0,156,55,53,69,94,229,585,414,65,0,1717,
"Segment 35",0,219,97,96,137,180,464,1030,862,172,3,3271,
"Segment 36",0,296,120,108,140,270,602,1297,1075,207,0,4107,
"Segment 37",0,470,200,209,256,409,754,1607,1398,343,10,5649,
"Segment 38",0,315,269,384,306,365,860,2447,2638,709,17,8304,
"Segment 39",0,76,263,405,283,205,156,193,141,34,0,1745,
"Segment 40",0,164,382,440,270,177,186,420,235,41,0,2310,
"Segment 41",0,73,29,22,27,40,110,190,126,18,0,634,
"Segment 42",0,59,38,62,45,36,61,112,68,15,0,494,
"Segment 43",0,137,69,117,114,112,188,333,233,38,0,1340,
"Segment 44",0,457,1889,2703,1810,1057,919,1206,644,98,0,10784,
"Segment 45",0,147,84,102,86,107,162,318,201,34,0,1240,
"Segment 46",0,221,289,316,278,226,325,558,394,83,0,2699,
"Segment 47",0,34,61,74,54,24,47,67,35,4,0,401,
"Segment 48",0,765,4467,5276,2996,1252,444,210,79,8,0,15500,
"Segment 50",0,22,31,49,42,45,35,27,25,3,0,280,
"Total",0,8982,15793,18884,12869,9459,12087,22560,18684,4472,102,123904,


" Not stated,  Not stated"
"AGE10P Age in Ten Year Groups","0-9 years","10-19 years","20-29 years","30-39 years","40-49 years","50-59 years","60-69 years","70-79 years","80-89 years","90-99 years","100 years and over","Total",
"SA1 (UR)",
"Segment 01",0,802,2071,1916,2146,2229,1987,1803,1280,646,27,14903,
"Segment 02",0,1097,2675,2756,3047,2883,2543,2192,1809,1111,52,20157,
"Segment 03",0,899,1668,2033,2251,2406,2386,2253,1552,820,54,16325,
"Segment 04",0,1019,1884,2386,2813,2527,1746,1156,717,312,9,14573,
"Segment 05",0,831,1589,1858,2074,2310,1811,1347,834,285,9,12937,
"Segment 06",0,1265,2540,3565,2976,2158,1194,616,252,87,0,14660,
"Segment 07",0,1200,2517,3067,2341,1541,925,437,178,53,0,12273,
"Segment 08",0,1077,7146,7791,5081,4235,3351,2736,1977,1043,52,34489,
"Segment 09",0,679,2088,2227,1740,1575,1282,1020,1020,500,20,12142,
"Segment 10",0,978,3421,3881,2743,1881,1486,1101,1075,540,16,17121,
"Segment 11",0,1054,2725,2965,2579,2302,1810,1708,1374,649,22,17192,
"Segment 12",0,1059,2173,2664,2695,2587,1724,1094,621,253,4,14879,
"Segment 13",0,2207,7631,9050,5317,3411,2620,1909,1189,417,11,33779,
"Segment 14",0,2118,6245,7050,5258,3855,2531,1645,1330,605,28,30669,
"Segment 15",0,628,3246,3809,1820,1034,721,371,216,69,0,11918,
"Segment 16",0,831,11155,10070,4230,2682,1942,1168,556,144,5,32783,
"Segment 17",0,1154,3747,3837,2878,2177,1466,886,535,205,9,16889,
"Segment 18",0,609,5224,3333,1535,1088,939,604,318,87,0,13738,
"Segment 19",0,1326,3201,3792,3376,2790,1922,1360,1079,460,16,19325,
"Segment 20",0,1411,3524,4113,3738,3436,2995,2553,2414,1174,34,25393,
"Segment 21",0,923,5300,4173,2442,1976,1807,1522,1155,593,22,19909,
"Segment 22",0,554,4587,4102,2148,1432,1087,700,566,213,10,15393,
"Segment 23",0,754,2394,2321,1987,1844,1385,1664,2027,980,37,15391,
"Segment 24",0,971,1984,2502,2492,2246,1996,1604,1026,386,9,15216,
"Segment 25",0,1533,5380,5887,4098,3353,2652,2123,1855,921,29,27835,
"Segment 26",0,1470,4225,4387,3154,2621,1876,1369,1132,461,14,20696,
"Segment 27",0,2320,6614,6629,4891,3933,2808,2176,1379,502,24,31271,
"Segment 28",0,1143,2986,2915,2358,2030,1599,1154,968,444,17,15624,
"Segment 29",0,2006,5239,5247,4161,3283,2512,2290,1697,726,34,27197,
"Segment 30",0,1939,4613,5003,3983,3249,2534,2063,1778,726,28,25905,
"Segment 31",0,4861,17764,13771,9376,8170,5891,4759,3890,1773,67,70330,
"Segment 32",0,2921,6395,6896,5975,5172,3815,2864,2152,769,32,36983,
"Segment 33",0,1089,2168,2612,2399,2283,1701,1009,482,124,0,13882,
"Segment 34",0,1108,1897,2300,2541,2722,2535,1809,844,204,5,15958,
"Segment 35",0,1248,2115,2480,2822,3282,3992,3530,2481,952,27,22928,
"Segment 36",0,1714,3938,3869,3579,3664,3521,3021,1960,616,12,25902,
"Segment 37",0,3731,8783,8875,7748,6957,5638,4740,3481,1166,43,51166,
"Segment 38",0,2029,4672,4850,4957,5797,6914,8626,8328,3925,162,50258,
"Segment 39",0,576,1049,1121,1268,1431,1308,931,494,144,4,8332,
"Segment 40",0,1066,2195,2327,2266,2284,2051,1523,767,218,5,14694,
"Segment 41",0,766,1444,1614,1844,2046,1501,968,456,109,0,10746,
"Segment 42",0,264,495,564,642,762,695,459,199,55,0,4139,
"Segment 43",0,978,2019,2286,2241,2505,2212,1515,685,177,10,14622,
"Segment 44",0,2794,4936,5543,6282,7587,7352,5103,2236,592,19,42443,
"Segment 45",0,855,1321,1624,1847,2314,2196,1484,613,128,4,12378,
"Segment 46",0,1570,2915,3085,3629,4437,4093,2828,1281,320,7,24160,
"Segment 47",0,427,2230,2475,2015,1939,1245,482,134,13,0,10965,
"Segment 48",0,1071,2222,2347,1861,1916,1306,640,228,64,0,11665,
"Segment 50",0,109,181,196,243,328,258,194,66,12,0,1593,
"Total",0,65051,188536,194189,155882,140654,115868,91136,64675,26744,995,1043730,


" Not stated,  Not applicable"
"AGE10P Age in Ten Year Groups","0-9 years","10-19 years","20-29 years","30-39 years","40-49 years","50-59 years","60-69 years","70-79 years","80-89 years","90-99 years","100 years and over","Total",
"SA1 (UR)",
"Segment 01",1454,1118,0,0,0,0,0,0,0,0,0,2573,
"Segment 02",2203,1595,0,0,0,0,0,0,0,0,0,3799,
"Segment 03",1496,1198,0,0,0,0,0,0,0,0,0,2692,
"Segment 04",2113,1579,0,0,0,0,0,0,0,0,0,3692,
"Segment 05",1674,1227,0,0,0,0,0,0,0,0,0,2897,
"Segment 06",3016,1940,0,0,0,0,0,0,0,0,0,4962,
"Segment 07",3003,1736,0,0,0,0,0,0,0,0,0,4735,
"Segment 08",2271,1360,0,0,0,0,0,0,0,0,0,3633,
"Segment 09",1553,901,0,0,0,0,0,0,0,0,0,2452,
"Segment 10",2542,1581,0,0,0,0,0,0,0,0,0,4123,
"Segment 11",2512,1614,0,0,0,0,0,0,0,0,0,4126,
"Segment 12",2198,1739,0,0,0,0,0,0,0,0,0,3938,
"Segment 13",7608,4026,0,0,0,0,0,0,0,0,0,11636,
"Segment 14",5018,3282,0,0,0,0,0,0,0,0,0,8293,
"Segment 15",2276,1020,0,0,0,0,0,0,0,0,0,3302,
"Segment 16",2016,849,0,0,0,0,0,0,0,0,0,2860,
"Segment 17",2594,1632,0,0,0,0,0,0,0,0,0,4226,
"Segment 18",714,408,0,0,0,0,0,0,0,0,0,1125,
"Segment 19",3086,2018,0,0,0,0,0,0,0,0,0,5100,
"Segment 20",3023,2205,0,0,0,0,0,0,0,0,0,5231,
"Segment 21",1046,703,0,0,0,0,0,0,0,0,0,1747,
"Segment 22",1764,815,0,0,0,0,0,0,0,0,0,2575,
"Segment 23",1540,1001,0,0,0,0,0,0,0,0,0,2544,
"Segment 24",1955,1506,0,0,0,0,0,0,0,0,0,3469,
"Segment 25",3181,1908,0,0,0,0,0,0,0,0,0,5091,
"Segment 26",3683,2229,0,0,0,0,0,0,0,0,0,5915,
"Segment 27",5465,3337,0,0,0,0,0,0,0,0,0,8797,
"Segment 28",2440,1664,0,0,0,0,0,0,0,0,0,4109,
"Segment 29",4603,2926,0,0,0,0,0,0,0,0,0,7532,
"Segment 30",4292,2916,0,0,0,0,0,0,0,0,0,7214,
"Segment 31",7007,4359,0,0,0,0,0,0,0,0,0,11368,
"Segment 32",6304,4370,0,0,0,0,0,0,0,0,0,10674,
"Segment 33",2284,1622,0,0,0,0,0,0,0,0,0,3904,
"Segment 34",2073,1720,0,0,0,0,0,0,0,0,0,3791,
"Segment 35",2270,1822,0,0,0,0,0,0,0,0,0,4092,
"Segment 36",3519,2730,0,0,0,0,0,0,0,0,0,6247,
"Segment 37",7342,5434,0,0,0,0,0,0,0,0,0,12784,
"Segment 38",3528,2976,0,0,0,0,0,0,0,0,0,6504,
"Segment 39",910,854,0,0,0,0,0,0,0,0,0,1763,
"Segment 40",1932,1431,0,0,0,0,0,0,0,0,0,3357,
"Segment 41",1215,988,0,0,0,0,0,0,0,0,0,2198,
"Segment 42",490,415,0,0,0,0,0,0,0,0,0,912,
"Segment 43",1798,1425,0,0,0,0,0,0,0,0,0,3224,
"Segment 44",4500,3799,0,0,0,0,0,0,0,0,0,8298,
"Segment 45",1496,1193,0,0,0,0,0,0,0,0,0,2687,
"Segment 46",2671,2150,0,0,0,0,0,0,0,0,0,4822,
"Segment 47",613,425,0,0,0,0,0,0,0,0,0,1040,
"Segment 48",2949,2143,0,0,0,0,0,0,0,0,0,5091,
"Segment 50",129,151,0,0,0,0,0,0,0,0,0,279,
"Total",135378,92055,0,0,0,0,0,0,0,0,0,227430,


" Not applicable,  Employed, worked full-time"
"AGE10P Age in Ten Year Groups","0-9 years","10-19 years","20-29 years","30-39 years","40-49 years","50-59 years","60-69 years","70-79 years","80-89 years","90-99 years","100 years and over","Total",
"SA1 (UR)",
"Segment 01",0,568,18964,26579,37744,39156,17076,3176,285,11,0,143558,
"Segment 02",0,1565,29062,44772,71746,69971,25966,2994,192,10,0,246278,
"Segment 03",0,730,14462,21877,32878,34900,15786,2996,279,11,0,123909,
"Segment 04",0,2474,24606,41110,61179,55412,18742,1405,48,6,0,204980,
"Segment 05",0,1769,21142,31467,48815,49359,19936,1953,93,3,0,174544,
"Segment 06",0,2530,26933,47854,51372,36158,10668,577,17,6,0,176108,
"Segment 07",0,1012,19638,36768,40597,26454,8530,453,9,0,0,133467,
"Segment 08",0,711,56280,87011,61541,47814,19107,2509,158,9,0,275132,
"Segment 09",0,340,16680,26672,29400,25660,10668,1208,67,5,0,110702,
"Segment 10",0,646,20784,38929,34964,23669,9402,908,64,4,0,129366,
"Segment 11",0,965,26532,40635,48450,44466,17802,1688,80,4,0,180623,
"Segment 12",0,2526,24794,36083,44747,42929,15910,1050,38,0,0,168078,
"Segment 13",0,2882,65200,110686,71107,39359,12549,779,34,6,0,302604,
"Segment 14",0,2881,46532,67837,58329,42516,15039,1048,45,3,0,234225,
"Segment 15",0,455,21558,41669,23061,11064,3901,252,3,0,0,101981,
"Segment 16",0,363,56512,83123,33818,18680,7337,935,65,0,0,200829,
"Segment 17",0,1013,21034,32911,30392,22867,9536,742,33,5,0,118529,
"Segment 18",0,396,35806,41675,20961,15619,6185,745,43,3,0,121434,
"Segment 19",0,2099,27445,42736,44567,38179,14542,910,35,3,0,170520,
"Segment 20",0,2124,31911,50273,58270,53434,21212,1850,95,6,0,219186,
"Segment 21",0,319,22089,29672,19092,15622,6441,899,77,8,0,94214,
"Segment 22",0,203,20857,35598,20454,11369,4354,427,9,5,0,93279,
"Segment 23",0,584,19014,29229,28755,25722,10090,1083,61,0,0,114544,
"Segment 24",0,1860,18557,28961,35400,33770,13587,1039,55,3,0,133234,
"Segment 25",0,1296,38669,59730,47779,37921,14975,1270,62,4,0,201703,
"Segment 26",0,571,17781,26810,24079,18268,7482,549,26,0,0,95572,
"Segment 27",0,799,26541,37722,32642,27162,11769,887,35,0,0,137568,
"Segment 28",0,639,15449,19360,17628,15835,6610,464,16,0,0,75991,
"Segment 29",0,1542,24370,31720,27984,24409,10720,758,17,0,0,121513,
"Segment 30",0,1787,26510,35318,31559,28845,12268,753,29,0,0,137075,
"Segment 31",0,2794,50882,57398,39926,33217,14454,1278,66,7,0,200027,
"Segment 32",0,828,14825,18714,15811,13996,5887,442,24,0,0,70527,
"Segment 33",0,2882,26704,38369,43191,37707,13406,862,39,6,0,163162,
"Segment 34",0,2454,19532,26923,38006,40247,16508,1526,83,3,0,145279,
"Segment 35",0,1762,14791,19922,28052,32734,15780,1662,131,7,0,114843,
"Segment 36",0,3595,33557,39140,42138,43668,19314,1491,108,6,0,183018,
"Segment 37",0,4235,48611,54584,51253,49968,22876,1753,117,4,0,233398,
"Segment 38",0,1786,18545,23420,26426,31538,17109,1969,137,6,0,120942,
"Segment 39",0,731,5154,6257,8034,9211,4603,920,121,7,0,35037,
"Segment 40",0,1193,11945,15100,17532,17935,8086,934,91,0,0,72812,
"Segment 41",0,1140,6583,8094,10081,11215,5876,1124,192,8,0,44314,
"Segment 42",0,359,2845,3693,4918,5273,2822,559,71,5,0,20550,
"Segment 43",0,1270,10108,12898,14807,16240,8289,1266,141,6,0,65025,
"Segment 44",0,3278,20622,27372,35202,41900,22427,4998,723,27,0,156547,
"Segment 45",0,1062,7660,9567,12430,14750,8618,2175,314,19,0,56590,
"Segment 46",0,2136,13567,16607,20284,23856,14721,3496,516,20,0,95201,
"Segment 47",0,524,3636,4153,4139,4497,2624,617,96,0,0,20284,
"Segment 48",0,529,4367,5040,4395,4573,2508,305,26,0,0,21745,
"Segment 50",0,110,709,973,1237,1437,676,83,5,0,0,5229,
"Total",0,70317,1150336,1673018,1607175,1410561,584765,63765,5072,242,7,6565256,


" Not applicable,  Employed, worked part-time"
"AGE10P Age in Ten Year Groups","0-9 years","10-19 years","20-29 years","30-39 years","40-49 years","50-59 years","60-69 years","70-79 years","80-89 years","90-99 years","100 years and over","Total",
"SA1 (UR)",
"Segment 01",0,834,6007,9418,14209,16123,14041,5931,854,43,0,67471,
"Segment 02",0,1901,10055,17607,26889,28530,20991,6280,626,20,0,112899,
"Segment 03",0,842,4913,8098,12954,15832,14179,6058,781,53,0,63711,
"Segment 04",0,2455,9208,16625,22916,21364,13186,2650,184,4,0,88601,
"Segment 05",0,1927,8120,13681,19891,21202,15638,3875,312,10,0,84640,
"Segment 06",0,2585,10245,19456,18171,13068,6426,966,66,5,0,70982,
"Segment 07",0,1186,7500,13631,14153,9424,4655,660,38,0,0,51246,
"Segment 08",0,957,15007,22189,18675,17690,14075,4742,499,34,0,93870,
"Segment 09",0,455,5499,9818,11460,11408,8051,2124,238,3,0,49069,
"Segment 10",0,747,7300,13862,12115,9509,6644,1677,185,4,0,52050,
"Segment 11",0,1297,9346,15411,18983,19110,12887,3044,328,4,0,80417,
"Segment 12",0,2488,10200,15693,18063,18273,11436,2009,122,3,0,78288,
"Segment 13",0,2931,23078,41855,24912,15616,9216,1745,145,5,0,119511,
"Segment 14",0,2869,15503,24160,19904,14852,9472,1796,112,0,0,88668,
"Segment 15",0,540,7829,13731,7213,4075,2322,395,36,3,0,36143,
"Segment 16",0,433,16171,19105,8648,6125,4717,1558,169,10,0,56932,
"Segment 17",0,1052,8059,12054,11051,8656,5795,1248,59,10,0,47979,
"Segment 18",0,550,11570,10947,6357,5590,4245,1299,153,12,0,40726,
"Segment 19",0,2287,11028,17231,17267,15700,10139,1863,121,8,0,75638,
"Segment 20",0,2472,12755,20954,24048,23408,17290,3994,339,20,0,105282,
"Segment 21",0,635,8808,9779,7424,7280,5937,1972,214,14,0,42068,
"Segment 22",0,297,8535,11528,7101,5016,2974,689,61,6,0,36198,
"Segment 23",0,672,7532,11021,12017,11987,7755,1844,225,9,0,53065,
"Segment 24",0,2212,8765,13873,15938,16184,11945,2466,201,8,0,71601,
"Segment 25",0,1528,14593,21344,18368,16137,11114,2558,208,7,0,85854,
"Segment 26",0,639,7519,10718,9692,7680,4471,754,49,4,0,41538,
"Segment 27",0,1056,11317,15585,14066,12339,7664,1282,96,0,0,63411,
"Segment 28",0,770,6731,8032,7654,7114,4303,696,44,0,0,35352,
"Segment 29",0,1811,11138,13560,12137,11058,7539,1366,101,5,0,58714,
"Segment 30",0,2192,12574,15446,13997,13487,8981,1618,110,7,0,68410,
"Segment 31",0,2561,20904,21989,16057,14582,10445,2377,202,12,0,89138,
"Segment 32",0,1219,7478,8694,7947,7831,5050,941,61,0,0,39221,
"Segment 33",0,2526,10309,17231,17292,16354,9987,1671,114,12,0,75498,
"Segment 34",0,2181,8397,13555,17111,19438,13952,3011,237,11,0,77898,
"Segment 35",0,1793,6885,10724,13687,18482,16305,4105,393,18,0,72391,
"Segment 36",0,3588,15836,19814,19845,22546,17743,3439,313,16,0,103140,
"Segment 37",0,4358,22630,25832,23220,25155,18986,3910,349,7,0,124448,
"Segment 38",0,2079,9914,12305,13884,18601,17998,4974,597,37,0,80389,
"Segment 39",0,545,1964,2970,3633,4338,3537,1030,163,15,0,18194,
"Segment 40",0,1099,5313,7382,7961,8947,6793,1603,164,4,0,39269,
"Segment 41",0,547,2140,3461,3867,4421,3458,963,152,13,0,19015,
"Segment 42",0,282,1235,1897,2189,2599,2277,788,105,4,0,11382,
"Segment 43",0,991,4361,6145,6703,7868,6304,1702,178,17,0,34274,
"Segment 44",0,2105,8175,12787,15366,20579,17788,5361,858,71,0,83101,
"Segment 45",0,735,2933,4800,5571,7448,6634,2166,377,26,0,30697,
"Segment 46",0,1005,4322,7516,8116,10262,9162,3075,581,53,0,44105,
"Segment 47",0,117,632,1065,1115,1354,1026,370,99,5,0,5781,
"Segment 48",0,371,2101,2283,1938,1894,1266,301,23,0,0,10179,
"Segment 50",0,67,366,503,591,730,636,153,22,5,0,3060,
"Total",0,70803,442805,647388,632377,617276,447443,111100,11686,636,4,2981515,


" Not applicable,  Employed, away from work"
