SA2_CODE_2021,C21_OTT_DS_F_a,C21_OTT_DS_OD,C21_OTT_DS_NS,C21_OTT_Tot,C21_TT_NS_DS_Sep_house,C21_TT_NS_DS_SemiDRTHT,C21_TT_NS_DS_F_a,C21_TT_NS_DS_OD,C21_TT_NS_DS_NS,C21_TT_NS_Tot,C21_Tot_DS_Sep_house,C21_Tot_DS_SemiDRTHT,C21_Tot_DS_F_a,C21_Tot_DS_OD,C21_Tot_DS_NS,C21_Tot_Tot
403041074,39,4,0,74,144,54,17,13,0,222,3904,686,242,39,14,4891
403041075,0,0,0,12,53,0,0,0,0,53,997,0,0,7,0,1008
403041076,0,0,0,3,19,0,0,0,0,21,1540,16,0,0,0,1564
403041077,0,0,5,27,57,10,0,21,0,92,3712,107,25,84,5,3932
403041078,0,0,0,28,85,24,0,0,0,108,2452,242,5,0,0,2700
403041079,0,0,0,27,137,34,23,0,0,189,2847,289,116,0,0,3249
403041080,0,0,0,339,106,26,0,0,0,134,4997,536,0,0,0,5542
403041081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403041082,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,13
403041083,5,0,0,135,85,8,3,5,0,103,2582,196,41,57,8,2886
403041084,0,0,0,123,183,66,0,3,0,257,4939,939,15,3,8,5895
403041085,0,0,0,33,133,69,0,0,0,201,3739,630,16,0,5,4394
403041086,7,0,0,146,112,29,11,0,0,142,3816,484,22,0,0,4320
403041088,5,0,0,19,58,0,0,0,0,60,1343,15,18,3,7,1385
403041089,31,5,0,246,66,4,6,22,0,94,3921,313,42,156,3,4440
403041177,4,0,0,136,141,17,22,0,0,182,4956,283,344,0,6,5592
403041178,47,0,0,62,113,0,14,15,0,136,3816,7,270,56,6,4156
404011090,0,0,0,47,72,11,18,0,0,104,2675,520,372,6,0,3571
404011091,20,0,0,94,145,41,45,0,0,230,4962,1069,551,8,23,6615
404011092,26,0,0,88,74,35,62,0,0,177,4156,1117,1080,4,12,6366
404011093,16,0,0,122,133,142,65,4,0,346,4774,2383,1075,27,17,8277
404011094,0,0,0,35,53,19,0,0,0,70,2140,494,101,8,3,2739
404011095,95,0,3,225,128,93,57,0,0,283,4772,1770,902,7,17,7474
404011096,31,0,0,226,80,127,14,86,3,312,3908,2265,347,107,13,6648
404011097,34,0,0,156,139,106,38,3,5,287,4781,2235,564,20,31,7630
404021098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404021099,7,0,0,78,108,49,61,5,3,225,4540,1109,905,15,10,6575
404021100,37,0,0,113,131,71,33,0,0,239,4590,1243,448,27,13,6322
404021101,3,6,0,111,106,118,20,7,9,250,3267,1486,302,34,29,5117
404021102,0,0,0,113,207,138,47,6,3,400,4897,1819,593,37,22,7379
404021103,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,3
404031104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404031105,27,0,0,38,25,4,12,0,0,45,891,95,147,0,0,1140
404031106,41,0,0,175,79,28,53,0,0,164,3762,724,1081,0,24,5586
404031107,68,0,0,402,137,129,72,3,0,345,6475,2946,1755,8,31,11218
404031108,7,0,0,111,132,74,49,3,6,262,4729,1617,845,13,55,7263
404031109,8,0,0,24,18,6,17,15,10,67,1370,267,451,68,15,2167
405011110,7,0,0,54,121,8,7,14,0,148,2371,139,67,24,12,2612
405011111,0,0,0,68,162,9,3,3,0,179,3534,82,4,27,12,3662
405011112,0,0,0,31,89,4,0,8,0,98,2344,38,0,23,4,2405
405011113,0,0,0,35,118,4,5,8,0,130,1258,9,10,37,7,1324
405011114,6,0,0,175,76,7,0,3,5,87,2818,172,10,41,11,3051
405011115,0,0,0,90,42,13,3,0,0,56,1777,169,19,24,4,1993
405021116,0,0,0,43,83,6,0,38,0,129,1655,116,0,49,11,1831
405021117,0,0,0,74,117,0,0,9,3,132,2050,69,0,29,10,2154
405021118,0,0,6,78,114,3,3,4,0,126,1744,77,4,6,4,1836
405021119,0,0,0,195,239,17,0,9,0,264,3791,225,19,61,18,4112
405031120,0,0,0,83,103,4,0,0,0,109,1939,53,0,26,11,2027
405031121,0,8,7,90,219,0,0,85,5,313,2384,29,13,204,33,2668
405031122,0,0,3,92,217,119,16,26,6,373,5068,915,122,62,27,6188
405031123,0,0,0,45,51,14,0,8,0,69,1266,68,0,46,3,1382
405041124,0,0,0,43,114,16,0,7,0,133,2113,120,3,24,3,2270
405041125,0,0,0,94,135,7,0,11,5,161,2191,172,12,55,16,2450
405041126,0,0,0,43,114,13,0,0,0,133,1853,145,7,38,19,2062
405041127,0,0,0,134,188,12,0,41,4,248,3183,107,20,170,17,3502
405041128,0,5,0,54,124,3,0,38,0,167,1945,34,4,99,4,2085
406011129,0,4,3,23,68,3,5,28,0,100,992,44,20,103,25,1194
406011130,0,10,9,146,148,11,0,24,3,186,2698,90,50,145,33,3017
406011131,0,0,4,110,111,23,0,4,3,143,1617,118,12,50,34,1837
406011132,0,0,6,55,84,0,4,19,3,110,852,7,0,73,24,967
406011133,23,0,5,134,285,82,35,80,3,490,5530,730,386,109,27,6782
406011134,0,7,10,99,97,0,6,43,11,150,1371,10,18,191,44,1635
406011135,0,5,0,12,7,0,0,0,0,10,22,12,0,9,14,48
406011136,8,7,4,97,187,403,50,29,9,677,5208,3848,473,96,75,9697
406011137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406021138,0,0,3,133,37,14,0,0,3,50,522,63,0,4,19,609
406021139,0,4,7,52,151,7,10,51,0,220,752,17,52,160,24,1001
406021140,0,0,4,49,87,7,0,8,7,109,953,28,15,81,33,1112
406021141,10,13,40,197,94,0,9,16,29,144,736,19,34,212,243,1239
406021142,14,7,5,98,239,89,73,162,9,572,4232,678,447,318,65,5738
406021143,0,4,0,61,129,0,8,3,4,141,1365,0,46,14,7,1433
407011144,0,0,0,328,192,25,9,6,3,223,5339,362,120,80,27,5929
407011145,0,0,0,100,162,17,0,3,8,192,2086,73,25,19,30,2236
407011146,0,0,0,59,115,17,0,0,0,133,2972,167,0,25,14,3177
407011147,0,4,0,80,172,4,4,11,0,191,3035,7,11,46,15,3117
407011148,11,0,7,296,195,60,8,4,0,270,6454,739,137,53,39,7420
407011149,0,7,0,109,132,3,5,12,0,153,2713,88,55,65,11,2929
407021150,0,3,0,65,132,0,0,23,0,153,1981,20,4,69,12,2089
407021151,0,7,0,96,93,4,3,5,4,104,1673,58,19,28,21,1796
407021152,0,0,0,26,90,18,6,0,9,117,1953,201,114,8,7,2286
407021154,0,0,0,36,133,16,0,9,29,188,2383,150,3,7,42,2584
407021155,0,0,0,77,75,0,0,16,0,84,919,9,4,17,0,949
407021156,0,3,0,53,66,0,5,7,0,88,1219,55,15,17,11,1310
407021157,0,5,0,142,229,10,0,8,0,248,2645,90,4,47,10,2798
407021158,0,0,0,62,118,0,0,0,0,118,1407,0,0,6,10,1421
407021173,16,0,0,70,184,114,25,6,35,362,5039,681,390,17,44,6174
407021174,7,0,8,305,172,93,43,18,8,327,4640,1013,607,29,41,6335
407031159,0,5,0,85,135,22,0,10,0,165,2440,196,20,57,3,2718
407031160,0,0,0,43,81,35,9,27,8,156,1449,329,71,68,11,1928
407031161,0,0,0,101,112,0,0,9,0,116,1243,3,11,36,0,1290
407031162,0,0,0,99,117,28,0,8,0,159,2039,250,49,25,4,2370
407031163,0,0,0,38,64,0,0,0,0,64,705,0,0,13,11,728
407031164,0,5,0,92,239,8,8,19,0,270,2911,66,17,130,27,3150
407031165,0,0,0,207,345,98,4,31,3,473,6552,892,35,82,36,7601
407031166,0,0,0,50,103,0,0,9,0,110,1430,0,0,45,10,1490
407031167,0,0,0,88,76,19,4,26,0,119,1650,338,76,102,10,2175
407031168,0,0,0,44,132,5,0,12,13,170,1837,108,13,39,31,2025
407031169,4,0,5,167,216,14,0,4,0,233,2314,66,9,27,9,2423
407031170,0,7,4,128,232,16,0,34,0,282,2631,174,9,130,30,2974
497979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501011001,6,9,3,120,196,4,4,23,4,229,2497,78,18,106,27,2728
501011003,9,10,0,153,259,14,8,18,6,311,4106,301,37,118,17,4579
501011004,0,0,6,79,221,16,6,53,8,305,3476,226,24,127,31,3885
501011293,5,7,0,44,127,50,0,51,0,225,3363,297,18,149,10,3836
501011294,0,11,0,269,249,69,0,40,4,363,6554,908,32,175,20,7689
501021005,0,12,0,113,183,16,0,75,0,273,6452,260,43,222,10,6978
501021007,0,4,0,40,123,10,0,10,0,145,2016,89,0,18,3,2125
501021008,0,0,0,31,146,53,0,15,3,210,2353,497,0,14,8,2871
501021009,0,0,0,47,242,17,8,8,3,280,3374,123,112,32,12,3653
501021010,0,5,0,30,71,0,0,18,0,86,1192,6,0,75,0,1275
501021011,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,8
501021012,0,5,0,173,142,22,3,29,4,205,4190,368,18,75,7,4654
501021014,0,0,0,99,163,18,0,33,3,216,3385,124,4,126,15,3654
501021015,0,0,0,76,105,22,0,3,0,136,2533,428,48,3,6,3016
501021016,0,0,0,49,74,17,0,7,5,101,1536,105,0,35,15,1692
501021251,0,0,0,18,99,16,12,0,0,122,3202,120,70,0,3,3398
501021252,0,0,4,11,21,0,0,0,0,21,1004,0,0,0,4,1012
501021253,16,5,0,141,133,88,48,37,4,312,3674,1442,436,148,22,5721
501021254,0,0,0,24,99,100,11,23,0,236,1783,368,80,26,5,2259
501031017,0,5,4,120,207,7,0,14,4,224,2857,68,7,42,13,2984
501031018,0,0,5,73,136,0,5,6,0,152,2361,43,6,35,18,2470
501031019,0,0,0,46,121,17,7,4,4,151,2022,200,18,20,30,2286
501031020,0,8,4,102,209,0,4,18,13,241,2172,25,25,57,31,2312
502011021,0,3,0,41,78,7,4,5,0,93,2969,108,45,80,4,3209
502011022,0,0,0,57,110,8,0,31,0,145,3723,200,13,72,0,4007
502011023,3,0,0,435,147,56,0,8,0,214,3268,917,26,8,4,4211
502011024,3,0,0,261,169,57,7,0,0,237,6944,969,148,6,3,8074
502011025,12,0,0,97,225,131,51,57,6,475,2631,1660,646,144,23,5100
502011026,0,3,0,39,128,7,0,21,0,156,2501,67,9,124,5,2703
502011027,0,0,0,248,216,24,0,0,0,250,7079,439,10,0,6,7531
502011028,0,0,0,70,193,31,20,0,0,247,4126,514,210,4,6,4854
502011029,0,3,0,227,198,23,0,21,3,241,3548,227,4,123,11,3909
503011030,89,0,0,136,49,6,9,0,0,65,2065,128,172,0,0,2359
503011031,80,0,0,127,36,51,90,0,0,180,1519,1039,1430,0,3,3992
503011032,4,0,0,48,50,20,37,0,0,104,2053,381,592,0,3,3025
503011033,6,0,0,40,30,0,14,0,0,46,2591,80,228,0,0,2902
503011034,10,0,0,70,76,29,77,3,0,183,2648,600,992,3,4,4243
503011035,35,0,0,138,75,26,67,3,0,168,4304,937,1210,4,3,6453
503011036,71,0,0,119,47,20,24,0,6,99,2659,456,268,6,6,3385
503021037,0,0,0,0,0,0,4,0,0,4,0,0,23,0,0,23
503021038,4,0,0,100,54,55,81,6,0,195,3000,1132,594,41,4,4771
503021039,49,0,0,111,90,27,127,10,3,253,3950,1344,1993,22,9,7314
503021040,11,0,0,64,71,21,41,0,0,138,2632,744,661,9,9,4047
503021042,200,0,0,265,73,33,178,14,3,294,3572,1407,2939,22,17,7957
503021043,32,0,0,169,52,68,142,4,0,265,3404,1627,3011,10,6,8051
503021295,48,0,4,67,4,15,413,40,6,490,270,357,5483,40,25,6171
503021296,24,0,0,63,48,60,218,31,6,365,1064,1388,3213,46,17,5727
503021297,73,0,0,81,0,3,443,313,6,774,31,88,5817,318,27,6288
504011044,9,0,0,100,214,85,15,4,0,323,5174,1137,305,8,10,6632
504011045,0,0,0,149,260,85,19,9,0,370,8244,1425,257,13,7,9942
504011046,22,0,0,61,61,116,153,13,3,343,2028,2221,2429,16,7,6697
504011047,0,0,0,121,252,95,4,7,5,359,7509,1454,50,5,13,9037
504011048,10,0,0,38,54,19,0,0,0,71,2497,517,22,0,0,3034
504021049,0,0,0,11,58,0,0,0,0,59,1044,3,0,0,4,1050
504021050,3,0,0,25,63,0,0,0,0,67,2562,28,4,4,4,2608
504021051,0,0,0,34,71,4,0,0,0,73,2083,115,6,0,0,2206
504021052,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,5
504021053,0,0,0,57,127,25,0,6,0,153,4688,104,12,21,5,4819
504021054,5,0,3,58,207,56,0,6,0,272,4590,570,14,4,4,5184
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,0,0,0,60,201,20,0,0,0,220,5999,344,10,3,3,6360
504031057,3,0,0,56,237,31,11,14,0,286,6666,376,81,36,11,7175
504031058,0,0,0,25,112,0,0,7,0,122,1944,9,0,11,6,1961
504031060,0,0,0,16,49,0,0,0,0,54,955,0,7,5,3,967
504031061,0,0,0,36,41,6,0,3,6,60,1936,103,12,32,22,2104
504031062,0,3,0,42,135,48,0,22,0,207,3983,416,48,132,5,4583
504031063,0,0,0,6,3,0,0,0,0,7,11,3,0,0,7,21
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,4,0,0,34,97,14,0,155,4,270,1905,223,36,227,5,2396
504031066,5,0,0,48,134,168,58,236,31,624,2517,1890,603,257,38,5307
504031067,4,0,0,17,63,0,6,0,0,72,2506,10,50,0,4,2565
504031068,0,0,0,41,101,12,0,0,0,115,3896,241,16,0,8,4158
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,0,0,0,44,117,23,0,0,0,139,4981,366,28,0,0,5375
504031299,0,0,0,27,92,4,0,0,0,97,3611,76,17,0,3,3702
504031300,0,0,0,61,271,41,6,3,3,326,5755,596,119,3,3,6473
505011070,0,0,0,31,106,8,0,0,0,118,3866,366,37,5,0,4265
505011071,0,0,0,21,103,11,11,5,4,130,4463,239,176,5,4,4883
505011072,12,0,0,104,58,22,9,0,5,98,5138,365,110,0,7,5621
505011073,0,0,0,51,121,15,0,9,0,143,4845,415,25,9,3,5296
505011074,0,0,0,33,99,22,0,28,0,138,3664,399,9,28,0,4095
505011075,0,0,0,20,46,9,6,20,0,78,3573,335,84,19,4,4011
505011076,0,0,0,19,46,0,0,5,0,54,3081,31,24,16,0,3154
505011077,12,0,0,44,96,57,76,47,19,282,3772,778,922,64,21,5562
505011078,0,3,0,175,57,34,0,10,0,103,4116,685,3,100,0,4913
505011079,0,0,0,32,83,19,0,0,0,95,3816,347,12,0,0,4180
505011080,0,0,0,19,69,6,0,4,0,77,2637,117,6,4,0,2766
505011081,0,0,0,32,47,7,0,0,0,60,3007,245,10,0,0,3266
505011082,0,0,0,24,61,11,45,0,0,118,2960,512,180,0,0,3654
505011083,0,0,0,25,36,9,0,7,0,53,3169,247,3,10,0,3428
505021084,0,0,0,116,129,149,3,0,4,289,4346,2435,27,3,4,6815
505021085,3,0,0,83,471,169,10,4,0,659,5884,1920,187,4,10,8008
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,11,0,0,102,145,153,39,0,0,336,4151,3575,309,0,0,8041
505021089,119,3,0,277,105,36,16,13,0,168,6708,828,217,113,0,7880
505021090,0,0,0,90,275,261,4,0,6,549,4529,4043,63,0,14,8649
505021091,4,0,0,0,0,0,14,0,0,14,8,0,124,0,0,133
505021092,14,0,0,81,101,177,132,0,11,419,2848,3803,1366,0,14,8030
505021093,5,0,0,60,69,109,74,0,0,249,3567,1759,627,0,9,5961
505021094,0,0,0,82,67,32,16,0,0,113,2236,762,160,0,5,3163
505021095,4,0,0,72,80,188,44,0,0,311,2132,3416,769,0,7,6314
505021096,36,0,0,85,61,41,27,0,0,129,3785,1029,666,0,3,5491
505021097,128,3,0,346,79,103,108,0,0,292,3396,2515,1486,3,6,7409
505021301,3,0,0,83,78,38,4,21,0,146,3634,590,133,21,4,4383
505021302,57,0,0,120,120,97,20,0,0,242,3516,1946,298,0,3,5773
505031098,0,0,0,39,139,34,0,0,0,174,3639,439,6,0,3,4079
505031099,0,0,0,527,334,62,3,0,3,402,7834,729,63,3,7,8633
505031100,0,0,0,29,169,18,0,0,0,187,5987,210,9,4,3,6212
505031101,0,0,0,44,176,28,3,10,0,225,4654,522,51,10,7,5240
505031102,0,0,0,38,141,58,0,16,4,223,2614,790,21,16,6,3440
505031104,0,0,0,42,113,10,0,3,0,126,3283,326,21,3,3,3633
505031105,6,0,0,63,205,20,10,0,0,233,6745,385,90,0,3,7231
505031106,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
505031107,0,0,0,75,119,5,0,0,0,122,4457,170,45,0,0,4669
505031255,0,0,0,17,162,4,0,0,0,168,4815,93,4,0,3,4919
505031256,0,5,0,24,19,0,0,0,0,23,238,0,0,7,0,243
505031257,0,0,0,14,100,0,0,0,5,106,1426,4,0,4,0,1435
505031258,0,0,0,58,157,8,0,0,3,169,3777,100,7,0,4,3889
505031303,0,0,0,33,118,31,6,0,0,154,4135,538,6,4,0,4687
505031304,0,0,0,37,94,6,0,0,0,102,4599,114,4,0,4,4722
505031305,0,3,0,144,96,13,0,0,3,111,4194,370,0,59,9,4629
505031306,0,0,0,174,152,26,5,18,0,203,4927,506,12,136,0,5577
506011110,22,0,0,188,464,157,10,31,4,665,7239,1826,102,32,10,9209
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,0,0,41,113,10,0,24,0,148,2097,82,7,44,7,2239
506011114,0,0,0,35,174,66,20,14,0,277,3489,689,105,45,6,4333
506011115,6,8,0,28,77,7,8,12,0,100,2801,49,29,172,4,3059
506011116,0,0,0,27,56,3,0,0,0,63,2598,36,4,0,0,2645
506011117,0,0,0,24,193,19,0,0,0,212,3548,214,0,0,0,3766
506011307,0,0,0,16,78,0,0,0,0,78,3597,51,0,0,0,3654
506011308,0,0,0,27,121,0,0,4,0,122,4970,64,0,8,3,5045
506021118,7,0,0,87,248,101,35,3,5,386,4673,1173,394,28,17,6285
506021119,15,0,0,99,205,103,107,7,4,424,4826,1617,932,9,13,7393
506021120,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021123,25,0,0,97,92,97,138,6,10,344,3076,2001,2186,12,19,7290
506021309,0,0,0,35,163,51,50,12,3,284,2659,707,224,14,12,3614
506021310,0,0,0,32,80,46,3,0,0,132,2117,728,131,0,3,2979
506021311,16,0,0,51,93,59,91,0,0,245,2155,1087,1856,0,10,5110
506031124,156,0,0,468,216,188,57,4,9,470,5156,2321,592,8,19,8106
506031125,0,0,0,41,54,0,0,0,0,55,3207,43,6,0,0,3252
506031126,0,0,0,0,3,0,0,0,0,6,4,0,0,3,0,10
506031127,5,0,0,131,257,126,78,16,3,484,4943,1958,640,50,30,7627
506031128,7,0,0,66,116,37,6,0,0,158,4715,698,143,0,0,5555
506031129,53,0,0,200,77,33,5,0,0,119,4217,765,120,0,4,5109
506031130,0,0,0,0,0,0,0,0,0,5,12,3,0,0,5,18
506031131,3,0,0,57,98,4,8,0,0,115,5616,271,357,0,6,6249
506041132,0,3,0,79,349,72,10,4,0,440,6392,838,198,12,17,7458
506041133,5,0,0,167,171,18,6,0,0,196,6810,479,82,10,4,7382
506041134,4,5,0,212,367,113,24,19,3,519,6688,1324,259,37,6,8315
506041135,0,0,0,47,232,8,3,0,0,241,6894,123,15,5,0,7033
506041136,0,3,0,151,266,45,7,34,4,357,4579,550,188,186,17,5517
506041137,4,0,0,150,294,41,10,0,0,347,7878,674,112,5,5,8664
506051138,3,6,0,172,267,35,0,78,0,381,6639,486,9,199,7,7336
506051139,0,0,0,82,163,6,0,0,0,172,4521,165,5,3,7,4702
506051140,0,0,0,57,129,15,7,5,0,147,5474,331,54,13,3,5879
506051141,5,0,0,78,99,10,3,0,0,111,3824,108,27,43,13,4012
506061142,0,0,0,40,199,6,0,0,0,206,6562,77,20,0,4,6663
506061143,0,0,0,50,96,0,4,0,0,101,2334,5,15,6,5,2361
506061144,0,9,0,48,95,0,0,15,0,108,1413,8,0,127,16,1553
506071145,27,0,0,184,76,116,56,0,0,248,2220,3507,1011,0,9,6746
506071146,54,0,0,163,99,45,7,0,0,146,3419,577,101,0,9,4110
506071147,87,0,0,180,78,96,117,0,6,295,3320,2384,1890,4,10,7602
507011148,0,0,0,59,115,31,9,0,0,152,6421,649,134,3,6,7218
507011150,0,0,0,0,0,0,0,3,0,3,5,0,0,3,0,13
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,0,5,0,35,110,15,0,59,0,184,3257,163,29,285,3,3736
507011153,9,0,0,30,120,28,27,0,0,177,2851,401,376,0,5,3639
507011154,5,0,0,45,140,97,41,5,0,290,3410,1296,340,10,6,5054
507011155,0,0,0,0,0,0,0,19,0,19,4,0,0,19,0,32
507011158,7,0,0,16,16,9,28,0,0,52,720,166,656,0,5,1546
507011159,9,0,4,72,137,45,39,5,7,221,3710,457,604,3,15,4789
507011160,0,0,0,51,109,49,9,0,0,168,3477,987,259,4,5,4732
507011161,0,0,0,92,100,27,25,0,0,153,4940,730,463,0,0,6132
507011163,0,0,0,20,88,20,0,6,0,109,2584,299,3,6,0,2887
507011259,3,0,0,27,110,7,6,0,0,129,3320,151,146,5,3,3623
507011260,0,0,0,10,16,0,0,6,0,25,857,9,3,6,0,875
507021164,9,0,0,31,51,22,23,3,0,95,1982,570,449,18,3,3022
507021165,26,3,0,137,114,128,182,113,13,552,3374,2142,2074,136,45,7769
507021166,3,3,0,126,170,79,26,15,0,293,4849,1034,327,190,20,6413
507021167,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9
507031169,0,0,0,28,215,3,12,0,0,232,5719,134,125,0,4,5974
507031170,0,0,0,50,170,12,18,12,0,218,2654,258,115,20,8,3053
507031172,0,0,0,0,0,0,0,4,0,9,15,0,0,4,0,24
507031173,0,0,0,0,4,0,0,3,4,6,14,0,0,9,4,27
507031174,5,0,0,28,252,13,56,8,0,329,4049,147,359,10,0,4565
507031261,0,0,0,20,71,3,0,0,0,81,2680,36,4,0,3,2732
507041175,7,0,0,74,64,23,51,0,0,133,3133,864,570,0,3,4566
507041176,0,0,0,9,19,9,0,0,0,30,1125,177,4,0,0,1299
507041177,33,0,0,118,95,78,29,3,0,210,3855,2082,372,3,25,6331
507041178,3,0,0,110,87,55,27,0,0,167,4127,1493,448,0,9,6079
507041179,237,0,0,281,35,17,31,0,0,82,2282,294,350,0,0,2931
507041180,0,0,0,34,40,6,0,0,0,44,3602,243,12,0,0,3856
507041181,6,0,0,104,100,55,7,0,0,164,4995,1345,212,6,3,6561
507041182,53,0,0,268,97,26,10,4,0,138,3882,519,214,0,5,4621
507041183,0,0,0,78,83,28,0,8,0,121,1761,422,40,8,3,2230
507041184,0,0,0,16,37,0,0,0,0,37,1970,19,4,0,0,1999
507051186,0,0,0,33,180,12,0,4,0,196,3222,209,16,0,0,3454
507051187,0,0,0,116,186,20,3,0,0,208,4352,288,6,0,0,4638
507051188,12,4,0,123,189,109,79,68,9,454,4699,1480,1071,270,15,7536
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,0,0,0,35,154,10,53,0,0,213,4417,128,541,0,0,5085
507051191,0,0,0,36,197,10,0,0,5,214,7212,83,11,0,25,7336
507051192,0,0,0,29,224,7,0,0,0,231,4634,85,19,0,4,4744
507051193,0,0,0,35,148,12,0,0,0,160,3850,186,9,5,0,4050
507051312,0,3,0,35,177,8,0,21,0,206,3845,146,42,112,9,4154
507051313,0,0,0,152,303,12,0,0,0,308,8410,274,4,0,3,8693
507051314,0,0,0,6,27,0,0,0,3,34,688,0,0,0,3,692
509011225,0,7,0,222,232,67,0,38,9,345,5507,862,54,146,26,6593
509011226,0,9,0,82,91,6,0,46,3,144,1316,27,4,94,8,1447
509011227,4,0,0,24,63,0,0,3,0,73,1986,24,3,10,0,2019
509011228,0,3,0,104,202,14,0,81,4,302,2417,184,3,124,13,2745
509011229,0,3,4,150,88,6,0,9,0,104,1098,26,5,42,14,1178
509011230,0,0,0,74,146,26,0,0,0,172,1613,144,7,3,6,1781
509011231,0,0,9,152,165,5,0,13,0,179,1614,34,0,26,17,1692
509011232,3,0,0,26,45,5,0,12,0,63,1217,64,5,66,8,1355
509011233,0,0,0,50,179,25,0,12,0,211,3940,202,6,93,5,4247
509011234,0,0,0,95,190,0,3,8,0,197,2114,29,11,34,9,2187
509011235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509021236,0,0,0,52,145,0,0,3,4,154,2052,6,17,11,7,2092
509021237,0,4,0,103,216,3,0,6,0,232,1479,31,23,28,12,1578
509021238,0,4,0,112,143,13,0,4,0,158,1618,68,0,44,3,1733
509021239,0,10,0,173,263,15,8,43,3,318,3400,94,31,202,32,3768
509021240,0,4,4,97,214,28,3,26,4,271,1872,102,6,47,35,2065
509021241,0,8,6,122,197,22,0,35,0,260,1640,81,0,74,30,1830
509021242,0,3,4,136,137,5,0,5,0,147,1218,37,3,43,16,1322
509021243,0,4,0,71,367,35,0,8,10,415,4188,186,17,46,18,4456
509021244,0,0,0,38,226,5,0,21,0,260,1897,12,0,45,13,1970
509021245,0,6,6,96,216,8,0,4,0,234,2210,61,9,36,29,2348
509031246,0,0,0,93,135,9,0,5,0,143,1431,41,0,14,3,1490
509031247,0,9,0,170,204,3,4,8,0,225,1660,38,5,55,16,1778
509031248,0,3,0,31,77,11,0,5,0,93,898,28,0,25,7,957
509031249,0,0,0,57,148,28,0,15,0,185,1676,159,6,24,0,1869
509031250,3,4,0,135,193,15,4,7,0,211,1961,69,3,21,9,2064
510011262,0,52,15,173,534,153,21,76,24,810,4095,877,147,1430,137,6679
510011263,0,49,17,211,338,60,0,172,38,603,1971,201,4,722,132,3027
510011264,0,32,15,167,114,10,0,47,35,201,867,91,10,355,105,1440
510011265,5,69,21,207,306,70,36,416,65,891,1798,311,153,1354,190,3806
510011266,0,30,11,116,62,0,0,90,41,202,607,8,0,1030,183,1825
510021267,4,18,32,119,34,5,0,22,37,96,418,6,5,370,147,948
510021268,14,5,5,178,172,15,20,0,4,213,1492,69,74,28,24,1687
510021269,31,17,10,186,117,37,45,71,14,276,1108,224,342,230,51,1956
510021270,8,9,0,190,329,163,120,139,3,754,2744,894,360,255,24,4279
510031271,14,42,30,280,230,10,3,120,54,414,1702,100,54,808,192,2862
510031272,51,9,14,383,598,216,67,103,12,998,4647,889,441,318,69,6372
510031273,4,12,19,96,110,53,20,87,32,315,1081,285,61,364,129,1916
511011274,3,0,13,106,378,68,26,48,3,528,4193,473,115,179,43,5009
511011275,0,4,12,315,156,0,0,12,3,169,1487,12,12,72,45,1628
511021276,0,19,6,83,222,70,5,18,19,340,1541,289,52,579,72,2529
511021277,0,87,19,202,149,18,20,258,47,491,1528,101,97,2573,152,4453
511031278,0,10,0,50,280,74,0,219,6,580,2238,362,0,361,7,2972
511031279,4,3,0,86,250,94,10,184,4,544,3730,938,136,311,14,5128
511031280,0,0,0,46,167,63,0,5,0,229,2801,532,3,9,10,3347
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031282,0,6,9,59,296,44,7,14,28,385,1544,131,34,70,92,1869
511031283,0,11,43,227,152,39,36,53,21,297,937,111,61,162,136,1400
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,7,4,0,139,281,143,49,54,12,538,3983,1100,257,144,31,5511
511041286,6,0,0,39,261,42,0,0,0,306,2631,145,10,14,5,2805
511041287,4,3,0,37,191,8,0,28,0,223,2974,34,4,207,8,3225
511041288,0,0,3,84,161,34,0,4,0,203,3351,474,19,44,36,3916
